#                  BLOCK:   ACTUAL_KE:          KE_AVE:             ERROR:
                 692             1.28066             1.17509           0.0125622
                 693             1.28111             1.17524            0.012545
                 694             1.28152              1.1754           0.0125279
                 695              1.2819             1.17555           0.0125108
                 696             1.28224              1.1757           0.0124938
                 697             1.28254             1.17586           0.0124768
                 698             1.28281             1.17601           0.0124599
                 699             1.28303             1.17616            0.012443
                 700             1.28322             1.17632           0.0124261
                 701             1.28336             1.17647           0.0124093
                 702             1.28347             1.17662           0.0123926
                 703             1.28353             1.17677           0.0123759
                 704             1.28354             1.17692           0.0123593
                 705             1.28352             1.17708           0.0123427
                 706             1.28346             1.17723           0.0123261
                 707             1.28335             1.17738           0.0123096
                 708              1.2832             1.17753           0.0122931
                 709             1.28301             1.17767           0.0122767
                 710             1.28278             1.17782           0.0122603
                 711             1.28251             1.17797           0.0122439
                 712             1.28219             1.17812           0.0122276
                 713             1.28184             1.17826           0.0122113
                 714             1.28144             1.17841            0.012195
                 715               1.281             1.17855           0.0121788
                 716             1.28052             1.17869           0.0121627
                 717                1.28             1.17883           0.0121465
                 718             1.27944             1.17897           0.0121304
                 719             1.27884             1.17911           0.0121143
                 720             1.27821             1.17925           0.0120983
                 721             1.27753             1.17939           0.0120823
                 722             1.27682             1.17952           0.0120663
                 723             1.27607             1.17965           0.0120503
                 724             1.27528             1.17979           0.0120344
                 725             1.27446             1.17992           0.0120185
                 726              1.2736             1.18005           0.0120027
                 727             1.27271             1.18017           0.0119868
                 728             1.27179              1.1803            0.011971
                 729             1.27084             1.18042           0.0119553
                 730             1.26985             1.18055           0.0119395
                 731             1.26883             1.18067           0.0119238
                 732             1.26777             1.18079           0.0119081
                 733             1.26669              1.1809           0.0118924
                 734             1.26558             1.18102           0.0118768
                 735             1.26444             1.18113           0.0118612
                 736             1.26328             1.18124           0.0118456
                 737             1.26208             1.18135             0.01183
                 738             1.26086             1.18146           0.0118145
                 739             1.25962             1.18157           0.0117989
                 740             1.25836             1.18167           0.0117835
                 741             1.25707             1.18177            0.011768
                 742             1.25576             1.18187           0.0117526
                 743             1.25443             1.18197           0.0117371
                 744             1.25307             1.18207           0.0117218
                 745              1.2517             1.18216           0.0117064
                 746             1.25032             1.18225           0.0116911
                 747             1.24891             1.18234           0.0116758
                 748             1.24749             1.18243           0.0116605
                 749             1.24606             1.18251           0.0116452
                 750             1.24462             1.18259             0.01163
                 751             1.24317             1.18268           0.0116148
                 752             1.24171             1.18275           0.0115996
                 753             1.24025             1.18283           0.0115844
                 754             1.23879              1.1829           0.0115693
                 755             1.23732             1.18298           0.0115542
                 756             1.23585             1.18305           0.0115391
                 757             1.23438             1.18311           0.0115241
                 758             1.23292             1.18318           0.0115091
                 759             1.23146             1.18324           0.0114941
                 760                1.23              1.1833           0.0114791
                 761             1.22856             1.18336           0.0114642
                 762             1.22712             1.18342           0.0114493
                 763              1.2257             1.18348           0.0114344
                 764             1.22429             1.18353           0.0114196
                 765             1.22289             1.18358           0.0114048
                 766             1.22152             1.18363             0.01139
                 767             1.22016             1.18368           0.0113752
                 768             1.21883             1.18372           0.0113605
                 769             1.21751             1.18377           0.0113458
                 770             1.21623             1.18381           0.0113312
                 771             1.21497             1.18385           0.0113166
                 772             1.21374             1.18389            0.011302
                 773             1.21254             1.18393           0.0112874
                 774             1.21137             1.18396           0.0112729
                 775             1.21024               1.184           0.0112584
                 776             1.20914             1.18403           0.0112439
                 777             1.20808             1.18406           0.0112295
                 778             1.20705             1.18409           0.0112151
                 779             1.20607             1.18412           0.0112007
                 780             1.20512             1.18414           0.0111864
                 781             1.20422             1.18417           0.0111721
                 782             1.20336             1.18419           0.0111579
                 783             1.20254             1.18422           0.0111436
                 784             1.20177             1.18424           0.0111294
                 785             1.20104             1.18426           0.0111153
                 786             1.20035             1.18428           0.0111012
                 787             1.19972              1.1843           0.0110871
                 788             1.19912             1.18432            0.011073
                 789             1.19858             1.18434            0.011059
                 790             1.19808             1.18436            0.011045
                 791             1.19763             1.18437           0.0110311
                 792             1.19722             1.18439           0.0110171
                 793             1.19685             1.18441           0.0110033
                 794             1.19653             1.18442           0.0109894
                 795             1.19625             1.18444           0.0109756
                 796             1.19602             1.18445           0.0109618
                 797             1.19583             1.18446           0.0109481
                 798             1.19569             1.18448           0.0109344
                 799             1.19558             1.18449           0.0109207
                 800             1.19552             1.18451           0.0109071
                 801              1.1955             1.18452           0.0108934
                 802             1.19551             1.18453           0.0108799
                 803             1.19556             1.18455           0.0108663
                 804             1.19565             1.18456           0.0108528
                 805             1.19578             1.18457           0.0108393
                 806             1.19594             1.18459           0.0108259
                 807             1.19613              1.1846           0.0108125
                 808             1.19636             1.18462           0.0107991
                 809             1.19661             1.18463           0.0107858
                 810              1.1969             1.18465           0.0107725
                 811             1.19722             1.18466           0.0107592
                 812             1.19757             1.18468            0.010746
                 813             1.19795              1.1847           0.0107328
                 814             1.19835             1.18471           0.0107196
                 815             1.19878             1.18473           0.0107065
                 816             1.19923             1.18475           0.0106934
                 817             1.19971             1.18477           0.0106803
                 818             1.20021             1.18478           0.0106672
                 819             1.20074              1.1848           0.0106542
                 820             1.20128             1.18482           0.0106413
                 821             1.20186             1.18484           0.0106283
                 822             1.20245             1.18487           0.0106154
                 823             1.20306             1.18489           0.0106025
                 824             1.20369             1.18491           0.0105897
                 825             1.20434             1.18493           0.0105769
                 826             1.20501             1.18496           0.0105641
                 827              1.2057             1.18498           0.0105514
                 828             1.20641             1.18501           0.0105387
                 829             1.20713             1.18504            0.010526
                 830             1.20787             1.18506           0.0105133
                 831             1.20863             1.18509           0.0105007
                 832              1.2094             1.18512           0.0104881
                 833             1.21019             1.18515           0.0104756
                 834             1.21099             1.18518           0.0104631
                 835              1.2118             1.18521           0.0104506
                 836             1.21263             1.18525           0.0104381
                 837             1.21346             1.18528           0.0104257
                 838             1.21431             1.18532           0.0104133
                 839             1.21517             1.18535            0.010401
                 840             1.21604             1.18539           0.0103887
                 841             1.21692             1.18543           0.0103764
                 842              1.2178             1.18546           0.0103641
                 843             1.21869              1.1855           0.0103519
                 844             1.21959             1.18554           0.0103397
                 845             1.22049             1.18558           0.0103276
                 846             1.22139             1.18563           0.0103155
                 847              1.2223             1.18567           0.0103034
                 848              1.2232             1.18571           0.0102913
                 849             1.22411             1.18576           0.0102793
                 850             1.22501             1.18581           0.0102673
                 851             1.22591             1.18585           0.0102553
                 852              1.2268              1.1859           0.0102434
                 853             1.22769             1.18595           0.0102315
                 854             1.22857               1.186           0.0102197
                 855             1.22944             1.18605           0.0102078
                 856             1.23031              1.1861            0.010196
                 857             1.23116             1.18616           0.0101843
                 858               1.232             1.18621           0.0101726
                 859             1.23282             1.18626           0.0101609
                 860             1.23362             1.18632           0.0101492
                 861             1.23441             1.18637           0.0101376
                 862             1.23517             1.18643            0.010126
                 863             1.23591             1.18649           0.0101144
                 864             1.23663             1.18655           0.0101028
                 865             1.23731              1.1866           0.0100913
                 866             1.23797             1.18666           0.0100799
                 867              1.2386             1.18672           0.0100684
                 868              1.2392             1.18678            0.010057
                 869             1.23976             1.18685           0.0100456
                 870             1.24028             1.18691           0.0100342
                 871             1.24077             1.18697           0.0100229
                 872             1.24122             1.18703           0.0100116
                 873             1.24162             1.18709           0.0100003
                 874             1.24198             1.18716          0.00998909
                 875              1.2423             1.18722          0.00997788
                 876             1.24257             1.18728          0.00996669
                 877             1.24279             1.18735          0.00995552
                 878             1.24296             1.18741          0.00994439
                 879             1.24308             1.18747          0.00993327
                 880             1.24315             1.18754          0.00992219
                 881             1.24316              1.1876          0.00991113
                 882             1.24312             1.18766          0.00990009
                 883             1.24302             1.18772          0.00988908
                 884             1.24287             1.18779          0.00987809
                 885             1.24265             1.18785          0.00986712
                 886             1.24238             1.18791          0.00985617
                 887             1.24205             1.18797          0.00984525
                 888             1.24166             1.18803          0.00983435
                 889             1.24121             1.18809          0.00982347
                 890              1.2407             1.18815          0.00981261
                 891             1.24013             1.18821          0.00980177
                 892              1.2395             1.18827          0.00979095
                 893             1.23882             1.18832          0.00978015
                 894             1.23807             1.18838          0.00976937
                 895             1.23726             1.18843           0.0097586
                 896              1.2364             1.18849          0.00974786
                 897             1.23548             1.18854          0.00973713
                 898              1.2345             1.18859          0.00972643
                 899             1.23347             1.18864          0.00971573
                 900             1.23238             1.18869          0.00970506
                 901             1.23125             1.18874           0.0096944
                 902             1.23006             1.18878          0.00968376
                 903             1.22883             1.18883          0.00967314
                 904             1.22755             1.18887          0.00966254
                 905             1.22623             1.18891          0.00965195
                 906             1.22487             1.18895          0.00964138
                 907             1.22346             1.18899          0.00963082
                 908             1.22203             1.18902          0.00962028
                 909             1.22055             1.18906          0.00960976
                 910             1.21905             1.18909          0.00959926
                 911             1.21752             1.18912          0.00958877
                 912             1.21597             1.18915           0.0095783
                 913             1.21439             1.18918          0.00956785
                 914              1.2128             1.18921          0.00955742
                 915             1.21119             1.18923            0.009547
                 916             1.20957             1.18925          0.00953661
                 917             1.20794             1.18927          0.00952623
                 918              1.2063             1.18929          0.00951587
                 919             1.20467             1.18931          0.00950553
                 920             1.20304             1.18932          0.00949521
                 921             1.20141             1.18934          0.00948491
                 922             1.19979             1.18935          0.00947463
                 923             1.19819             1.18936          0.00946437
                 924              1.1966             1.18937          0.00945413
                 925             1.19503             1.18937          0.00944391
                 926             1.19349             1.18938          0.00943371
                 927             1.19198             1.18938          0.00942354
                 928              1.1905             1.18938          0.00941338
                 929             1.18905             1.18938          0.00940325
                 930             1.18764             1.18938          0.00939314
                 931             1.18627             1.18937          0.00938305
                 932             1.18494             1.18937          0.00937298
                 933             1.18366             1.18936          0.00936294
                 934             1.18243             1.18936          0.00935292
                 935             1.18125             1.18935          0.00934292
                 936             1.18013             1.18934          0.00933294
                 937             1.17906             1.18933          0.00932299
                 938             1.17805             1.18931          0.00931306
                 939             1.17711              1.1893          0.00930315
                 940             1.17623             1.18929          0.00929326
                 941             1.17541             1.18927           0.0092834
                 942             1.17466             1.18926          0.00927355
                 943             1.17397             1.18924          0.00926374
                 944             1.17336             1.18922          0.00925394
                 945             1.17281             1.18921          0.00924416
                 946             1.17234             1.18919          0.00923441
                 947             1.17193             1.18917          0.00922467
                 948              1.1716             1.18915          0.00921496
                 949             1.17134             1.18913          0.00920527
                 950             1.17116             1.18911           0.0091956
                 951             1.17104              1.1891          0.00918595
                 952             1.17099             1.18908          0.00917632
                 953             1.17102             1.18906          0.00916671
                 954             1.17111             1.18904          0.00915712
                 955             1.17127             1.18902          0.00914755
                 956              1.1715               1.189            0.009138
                 957             1.17179             1.18898          0.00912847
                 958             1.17214             1.18897          0.00911896
                 959             1.17256             1.18895          0.00910947
                 960             1.17303             1.18893          0.00909999
                 961             1.17356             1.18892          0.00909054
                 962             1.17415              1.1889           0.0090811
                 963             1.17479             1.18889          0.00907168
                 964             1.17547             1.18887          0.00906228
                 965             1.17621             1.18886           0.0090529
                 966             1.17698             1.18885          0.00904354
                 967              1.1778             1.18884          0.00903419
                 968             1.17865             1.18883          0.00902487
                 969             1.17954             1.18882          0.00901556
                 970             1.18046             1.18881          0.00900627
                 971              1.1814              1.1888            0.008997
                 972             1.18237             1.18879          0.00898774
                 973             1.18336             1.18879          0.00897851
                 974             1.18437             1.18878          0.00896929
                 975             1.18539             1.18878          0.00896009
                 976             1.18642             1.18878          0.00895091
                 977             1.18746             1.18878          0.00894175
                 978             1.18849             1.18878          0.00893261
                 979             1.18952             1.18878          0.00892348
                 980             1.19055             1.18878          0.00891438
                 981             1.19156             1.18878          0.00890529
                 982             1.19255             1.18878          0.00889622
                 983             1.19353             1.18879          0.00888717
                 984             1.19449              1.1888          0.00887814
                 985             1.19542              1.1888          0.00886913
                 986             1.19631             1.18881          0.00886014
                 987             1.19718             1.18882          0.00885117
                 988               1.198             1.18883          0.00884221
                 989             1.19879             1.18884          0.00883328
                 990             1.19952             1.18885          0.00882436
                 991             1.20021             1.18886          0.00881547
                 992             1.20085             1.18887          0.00880659
                 993             1.20144             1.18888          0.00879773
                 994             1.20196              1.1889          0.00878889
                 995             1.20243             1.18891          0.00878007
                 996             1.20283             1.18892          0.00877126
                 997             1.20317             1.18894          0.00876248
                 998             1.20343             1.18895          0.00875371
                 999             1.20363             1.18897          0.00874496
                1000             1.20375             1.18898          0.00873622
                1001              1.2038               1.189          0.00872751
                1002             1.20377             1.18901          0.00871881
                1003             1.20366             1.18903          0.00871013
                1004             1.20347             1.18904          0.00870147
                1005              1.2032             1.18906          0.00869282
                1006             1.20285             1.18907          0.00868419
                1007             1.20242             1.18908          0.00867558
                1008             1.20191              1.1891          0.00866698
                1009             1.20131             1.18911           0.0086584
                1010             1.20063             1.18912          0.00864983
                1011             1.19987             1.18913          0.00864128
                1012             1.19902             1.18914          0.00863275
                1013              1.1981             1.18915          0.00862423
                1014              1.1971             1.18916          0.00861573
                1015             1.19602             1.18916          0.00860725
                1016             1.19486             1.18917          0.00859878
                1017             1.19363             1.18917          0.00859032
                1018             1.19232             1.18918          0.00858188
                1019             1.19094             1.18918          0.00857346
                1020              1.1895             1.18918          0.00856506
                1021             1.18798             1.18918          0.00855667
                1022             1.18641             1.18917           0.0085483
                1023             1.18477             1.18917          0.00853994
                1024             1.18308             1.18916           0.0085316
                1025             1.18134             1.18916          0.00852328
                1026             1.17954             1.18915          0.00851498
                1027             1.17771             1.18914           0.0085067
                1028             1.17583             1.18912          0.00849843
                1029             1.17391             1.18911          0.00849019
                1030             1.17196             1.18909          0.00848196
                1031             1.16999             1.18907          0.00847375
                1032               1.168             1.18905          0.00846557
                1033             1.16598             1.18903           0.0084574
                1034             1.16396             1.18901          0.00844926
                1035             1.16193             1.18898          0.00844113
                1036              1.1599             1.18895          0.00843303
                1037             1.15788             1.18892          0.00842495
                1038             1.15586             1.18889           0.0084169
                1039             1.15386             1.18886          0.00840886
                1040             1.15189             1.18882          0.00840085
                1041             1.14994             1.18878          0.00839287
                1042             1.14802             1.18874           0.0083849
                1043             1.14614              1.1887          0.00837696
                1044              1.1443             1.18866          0.00836905
                1045             1.14252             1.18862          0.00836116
                1046             1.14078             1.18857          0.00835329
                1047             1.13911             1.18852          0.00834544
                1048             1.13751             1.18847          0.00833762
                1049             1.13597             1.18842          0.00832982
                1050             1.13451             1.18837          0.00832205
                1051             1.13313             1.18832           0.0083143
                1052             1.13184             1.18827          0.00830657
                1053             1.13063             1.18821          0.00829886
                1054             1.12952             1.18816          0.00829117
                1055              1.1285              1.1881           0.0082835
                1056             1.12759             1.18804          0.00827586
                1057             1.12679             1.18799          0.00826823
                1058             1.12609             1.18793          0.00826062
                1059              1.1255             1.18787          0.00825303
                1060             1.12502             1.18781          0.00824546
                1061             1.12466             1.18775           0.0082379
                1062             1.12441             1.18769          0.00823036
                1063             1.12428             1.18763          0.00822284
                1064             1.12427             1.18757          0.00821532
                1065             1.12438             1.18751          0.00820782
                1066             1.12462             1.18745          0.00820034
                1067             1.12497             1.18739          0.00819286
                1068             1.12544             1.18734          0.00818539
                1069             1.12603             1.18728          0.00817794
                1070             1.12674             1.18722          0.00817049
                1071             1.12757             1.18717          0.00816305
                1072             1.12852             1.18711          0.00815562
                1073             1.12958             1.18706           0.0081482
                1074             1.13076               1.187          0.00814078
                1075             1.13204             1.18695          0.00813337
                1076             1.13344              1.1869          0.00812596
                1077             1.13494             1.18686          0.00811856
                1078             1.13654             1.18681          0.00811116
                1079             1.13825             1.18676          0.00810377
                1080             1.14005             1.18672          0.00809638
                1081             1.14195             1.18668            0.008089
                1082             1.14394             1.18664          0.00808162
                1083             1.14601              1.1866          0.00807424
                1084             1.14817             1.18657          0.00806687
                1085             1.15041             1.18653           0.0080595
                1086             1.15272              1.1865          0.00805214
                1087              1.1551             1.18647          0.00804479
                1088             1.15755             1.18645          0.00803744
                1089             1.16006             1.18642          0.00803009
                1090             1.16263              1.1864          0.00802276
                1091             1.16526             1.18638          0.00801543
                1092             1.16793             1.18636           0.0080081
                1093             1.17066             1.18635          0.00800079
                1094             1.17342             1.18634          0.00799349
                1095             1.17622             1.18633          0.00798619
                1096             1.17906             1.18632          0.00797891
                1097             1.18192             1.18632          0.00797163
                1098              1.1848             1.18632          0.00796437
                1099              1.1877             1.18632          0.00795713
                1100             1.19062             1.18632          0.00794989
                1101             1.19355             1.18633          0.00794268
                1102             1.19649             1.18634          0.00793547
                1103             1.19943             1.18635          0.00792829
                1104             1.20236             1.18636          0.00792112
                1105             1.20529             1.18638          0.00791397
                1106             1.20821              1.1864          0.00790684
                1107             1.21111             1.18642          0.00789973
                1108               1.214             1.18645          0.00789264
                1109             1.21686             1.18648          0.00788557
                1110             1.21969             1.18651          0.00787852
                1111              1.2225             1.18654           0.0078715
                1112             1.22527             1.18657           0.0078645
                1113             1.22799             1.18661          0.00785752
                1114             1.23068             1.18665          0.00785056
                1115             1.23332             1.18669          0.00784363
                1116              1.2359             1.18674          0.00783673
                1117             1.23843             1.18678          0.00782985
                1118             1.24091             1.18683            0.007823
                1119             1.24333             1.18688          0.00781617
                1120             1.24568             1.18693          0.00780937
                1121             1.24797             1.18699          0.00780259
                1122             1.25018             1.18704          0.00779584
                1123             1.25232              1.1871          0.00778911
                1124             1.25439             1.18716          0.00778241
                1125             1.25638             1.18722          0.00777574
                1126             1.25828             1.18729          0.00776909
                1127              1.2601             1.18735          0.00776246
                1128             1.26183             1.18742          0.00775586
                1129             1.26348             1.18748          0.00774929
                1130             1.26503             1.18755          0.00774273
                1131             1.26649             1.18762           0.0077362
                1132             1.26785             1.18769          0.00772969
                1133             1.26912             1.18777           0.0077232
                1134             1.27029             1.18784          0.00771674
                1135             1.27137             1.18791          0.00771029
                1136             1.27234             1.18799          0.00770386
                1137             1.27321             1.18806          0.00769745
                1138             1.27397             1.18814          0.00769105
                1139             1.27463             1.18821          0.00768468
                1140             1.27519             1.18829          0.00767831
                1141             1.27564             1.18837          0.00767197
                1142             1.27599             1.18844          0.00766563
                1143             1.27623             1.18852          0.00765931
                1144             1.27637              1.1886            0.007653
                1145              1.2764             1.18867           0.0076467
                1146             1.27632             1.18875          0.00764041
                1147             1.27615             1.18883          0.00763413
                1148             1.27586              1.1889          0.00762786
                1149             1.27547             1.18898          0.00762159
                1150             1.27498             1.18905          0.00761533
                1151             1.27439             1.18913          0.00760907
                1152             1.27369              1.1892          0.00760282
                1153             1.27289             1.18927          0.00759657
                1154             1.27199             1.18934          0.00759033
                1155             1.27099             1.18941          0.00758409
                1156             1.26989             1.18948          0.00757785
                1157              1.2687             1.18955          0.00757161
                1158             1.26741             1.18962          0.00756537
                1159             1.26603             1.18969          0.00755913
                1160             1.26456             1.18975          0.00755288
                1161               1.263             1.18981          0.00754664
                1162             1.26135             1.18987           0.0075404
                1163             1.25962             1.18993          0.00753415
                1164             1.25781             1.18999          0.00752791
                1165             1.25592             1.19005          0.00752166
                1166             1.25396              1.1901          0.00751541
                1167             1.25192             1.19016          0.00750915
                1168             1.24981             1.19021           0.0075029
                1169             1.24762             1.19026          0.00749664
                1170             1.24537              1.1903          0.00749038
                1171             1.24305             1.19035          0.00748412
                1172             1.24067             1.19039          0.00747786
                1173             1.23823             1.19043          0.00747159
                1174             1.23573             1.19047          0.00746533
                1175             1.23318             1.19051          0.00745906
                1176             1.23058             1.19054           0.0074528
                1177             1.22793             1.19057          0.00744654
                1178             1.22524              1.1906          0.00744027
                1179             1.22251             1.19063          0.00743401
                1180             1.21975             1.19066          0.00742775
                1181             1.21694             1.19068           0.0074215
                1182             1.21411              1.1907          0.00741524
                1183             1.21125             1.19071            0.007409
                1184             1.20837             1.19073          0.00740275
                1185             1.20546             1.19074          0.00739652
                1186             1.20254             1.19075          0.00739029
                1187              1.1996             1.19076          0.00738406
                1188             1.19666             1.19076          0.00737785
                1189              1.1937             1.19077          0.00737165
                1190             1.19075             1.19077          0.00736545
                1191             1.18779             1.19076          0.00735927
                1192             1.18484             1.19076          0.00735309
                1193              1.1819             1.19075          0.00734694
                1194             1.17897             1.19074          0.00734079
                1195             1.17606             1.19073          0.00733466
                1196             1.17317             1.19072          0.00732854
                1197             1.17029              1.1907          0.00732244
                1198             1.16745             1.19068          0.00731635
                1199             1.16463             1.19066          0.00731028
                1200             1.16185             1.19063          0.00730423
                1201              1.1591             1.19061          0.00729819
                1202              1.1564             1.19058          0.00729218
                1203             1.15374             1.19055          0.00728618
                1204             1.15112             1.19051           0.0072802
                1205             1.14856             1.19048          0.00727424
                1206             1.14606             1.19044           0.0072683
                1207             1.14361              1.1904          0.00726239
                1208             1.14123             1.19036          0.00725649
                1209             1.13891             1.19032          0.00725061
                1210             1.13666             1.19028          0.00724475
                1211             1.13449             1.19023          0.00723892
                1212             1.13239             1.19018           0.0072331
                1213             1.13037             1.19013          0.00722731
                1214             1.12844             1.19008          0.00722153
                1215             1.12659             1.19003          0.00721578
                1216             1.12483             1.18998          0.00721004
                1217             1.12316             1.18992          0.00720433
                1218             1.12159             1.18987          0.00719863
                1219             1.12012             1.18981          0.00719295
                1220             1.11875             1.18975          0.00718729
                1221             1.11748             1.18969          0.00718165
                1222             1.11632             1.18963          0.00717602
                1223             1.11528             1.18957          0.00717041
                1224             1.11435             1.18951          0.00716482
                1225             1.11353             1.18945          0.00715924
                1226             1.11283             1.18938          0.00715367
                1227             1.11226             1.18932          0.00714812
                1228              1.1118             1.18926          0.00714258
                1229             1.11147              1.1892          0.00713705
                1230             1.11126             1.18913          0.00713152
                1231             1.11118             1.18907          0.00712601
                1232             1.11123             1.18901          0.00712051
                1233             1.11141             1.18894          0.00711501
                1234             1.11172             1.18888          0.00710952
                1235             1.11215             1.18882          0.00710404
                1236             1.11272             1.18876          0.00709855
                1237             1.11342              1.1887          0.00709308
                1238             1.11424             1.18863           0.0070876
                1239              1.1152             1.18858          0.00708213
                1240             1.11628             1.18852          0.00707666
                1241             1.11749             1.18846          0.00707119
                1242             1.11883              1.1884          0.00706572
                1243             1.12029             1.18835          0.00706024
                1244             1.12188              1.1883          0.00705477
                1245             1.12359             1.18824           0.0070493
                1246             1.12541             1.18819          0.00704382
                1247             1.12736             1.18814          0.00703834
                1248             1.12942              1.1881          0.00703286
                1249             1.13158             1.18805          0.00702737
                1250             1.13386             1.18801          0.00702188
                1251             1.13624             1.18797          0.00701639
                1252             1.13873             1.18793           0.0070109
                1253             1.14131             1.18789           0.0070054
                1254             1.14398             1.18786           0.0069999
                1255             1.14675             1.18782           0.0069944
                1256             1.14959             1.18779           0.0069889
                1257             1.15252             1.18776           0.0069834
                1258             1.15552             1.18774          0.00697789
                1259              1.1586             1.18772          0.00697239
                1260             1.16174              1.1877          0.00696688
                1261             1.16494             1.18768          0.00696138
                1262              1.1682             1.18766          0.00695588
                1263             1.17151             1.18765          0.00695039
                1264             1.17487             1.18764           0.0069449
                1265             1.17828             1.18763          0.00693941
                1266             1.18172             1.18763          0.00693393
                1267             1.18519             1.18763          0.00692846
                1268             1.18869             1.18763          0.00692299
                1269             1.19222             1.18763          0.00691754
                1270             1.19577             1.18764           0.0069121
                1271             1.19934             1.18765          0.00690666
                1272             1.20291             1.18766          0.00690124
                1273              1.2065             1.18767          0.00689584
                1274             1.21008             1.18769          0.00689045
                1275             1.21367             1.18771          0.00688507
                1276             1.21724             1.18773          0.00687972
                1277             1.22081             1.18776          0.00687438
                1278             1.22436             1.18779          0.00686906
                1279             1.22789             1.18782          0.00686376
                1280              1.2314             1.18785          0.00685848
                1281             1.23488             1.18789          0.00685323
                1282             1.23833             1.18793          0.00684799
                1283             1.24176             1.18797          0.00684279
                1284             1.24515             1.18802           0.0068376
                1285              1.2485             1.18806          0.00683244
                1286             1.25181             1.18811          0.00682731
                1287             1.25507             1.18816           0.0068222
                1288              1.2583             1.18822          0.00681712
                1289             1.26147             1.18828          0.00681207
                1290             1.26459             1.18833          0.00680705
                1291             1.26766              1.1884          0.00680205
                1292             1.27068             1.18846          0.00679708
                1293             1.27364             1.18853          0.00679215
                1294             1.27655             1.18859          0.00678724
                1295              1.2794             1.18866          0.00678236
                1296             1.28219             1.18874          0.00677751
                1297             1.28492             1.18881          0.00677269
                1298             1.28759             1.18889           0.0067679
                1299              1.2902             1.18896          0.00676314
                1300             1.29275             1.18904          0.00675841
                1301             1.29523             1.18913          0.00675371
                1302             1.29765             1.18921          0.00674903
                1303             1.30001             1.18929          0.00674439
                1304              1.3023             1.18938          0.00673977
                1305             1.30452             1.18947          0.00673519
                1306             1.30668             1.18956          0.00673063
                1307             1.30877             1.18965           0.0067261
                1308              1.3108             1.18974          0.00672159
                1309             1.31276             1.18984          0.00671711
                1310             1.31466             1.18993          0.00671266
                1311             1.31649             1.19003          0.00670824
                1312             1.31825             1.19013          0.00670384
                1313             1.31996             1.19023          0.00669946
                1314             1.32159             1.19032          0.00669511
                1315             1.32316             1.19043          0.00669078
                1316             1.32466             1.19053          0.00668647
                1317              1.3261             1.19063          0.00668219
                1318             1.32747             1.19073          0.00667792
                1319             1.32877             1.19084          0.00667368
                1320             1.33002             1.19094          0.00666946
                1321             1.33119             1.19105          0.00666525
                1322              1.3323             1.19116          0.00666107
                1323             1.33334             1.19127           0.0066569
                1324             1.33431             1.19137          0.00665275
                1325             1.33522             1.19148          0.00664861
                1326             1.33606             1.19159          0.00664449
                1327             1.33684              1.1917          0.00664039
                1328             1.33755             1.19181          0.00663629
                1329             1.33819             1.19192          0.00663222
                1330             1.33876             1.19203          0.00662815
                1331             1.33927             1.19214          0.00662409
                1332             1.33972             1.19225          0.00662004
                1333             1.34009             1.19236          0.00661601
                1334              1.3404             1.19247          0.00661198
                1335             1.34065             1.19259          0.00660796
                1336             1.34082              1.1927          0.00660394
                1337             1.34093             1.19281          0.00659993
                1338             1.34097             1.19292          0.00659593
                1339             1.34094             1.19303          0.00659193
                1340             1.34084             1.19314          0.00658793
                1341             1.34068             1.19325          0.00658394
                1342             1.34045             1.19336          0.00657995
                1343             1.34015             1.19347          0.00657596
                1344             1.33978             1.19358          0.00657196
                1345             1.33935             1.19368          0.00656797
                1346             1.33884             1.19379          0.00656398
                1347             1.33827              1.1939          0.00655998
                1348             1.33763             1.19401          0.00655598
                1349             1.33692             1.19411          0.00655198
                1350             1.33615             1.19422          0.00654797
                1351              1.3353             1.19432          0.00654395
                1352             1.33439             1.19443          0.00653993
                1353              1.3334             1.19453          0.00653591
                1354             1.33235             1.19463          0.00653187
                1355             1.33122             1.19473          0.00652783
                1356             1.33003             1.19483          0.00652378
                1357             1.32877             1.19493          0.00651972
                1358             1.32744             1.19503          0.00651565
                1359             1.32604             1.19512          0.00651156
                1360             1.32457             1.19522          0.00650747
                1361             1.32303             1.19531          0.00650337
                1362             1.32142             1.19541          0.00649925
                1363             1.31973              1.1955          0.00649512
                1364             1.31797             1.19559          0.00649098
                1365             1.31614             1.19567          0.00648683
                1366             1.31423             1.19576          0.00648266
                1367             1.31225             1.19585          0.00647848
                1368             1.31019             1.19593          0.00647428
                1369             1.30806             1.19601          0.00647007
                1370             1.30585             1.19609          0.00646584
                1371             1.30356             1.19617           0.0064616
                1372             1.30119             1.19625          0.00645735
                1373             1.29874             1.19632          0.00645308
                1374             1.29622             1.19639          0.00644879
                1375             1.29362             1.19647          0.00644449
                1376             1.29093             1.19653          0.00644017
                1377             1.28817              1.1966          0.00643584
                1378             1.28532             1.19666          0.00643149
                1379              1.2824             1.19673          0.00642712
                1380              1.2794             1.19679          0.00642275
                1381             1.27632             1.19684          0.00641835
                1382             1.27315              1.1969          0.00641395
                1383             1.26991             1.19695          0.00640953
                1384             1.26658               1.197          0.00640509
                1385             1.26317             1.19705          0.00640065
                1386             1.25969              1.1971          0.00639619
                1387             1.25612             1.19714          0.00639172
                1388             1.25248             1.19718          0.00638724
                1389             1.24876             1.19722          0.00638275
                1390             1.24497             1.19725          0.00637825
                1391              1.2411             1.19728          0.00637374
