#                  BLOCK:   ACTUAL_TE:          TE_AVE:             ERROR:
                 460       -5.461872e+00       -5.467521e+00        8.225193e-04
                 461       -5.462195e+00       -5.467510e+00        8.208162e-04
                 462       -5.461872e+00       -5.467497e+00        8.191302e-04
                 463       -5.461871e+00       -5.467485e+00        8.174512e-04
                 464       -5.461871e+00       -5.467473e+00        8.157790e-04
                 465       -5.461871e+00       -5.467461e+00        8.141135e-04
                 466       -5.461548e+00       -5.467449e+00        8.124654e-04
                 467       -5.461547e+00       -5.467436e+00        8.108239e-04
                 468       -5.462194e+00       -5.467425e+00        8.091687e-04
                 469       -5.462518e+00       -5.467414e+00        8.075111e-04
                 470       -5.462518e+00       -5.467404e+00        8.058602e-04
                 471       -5.462841e+00       -5.467394e+00        8.042074e-04
                 472       -5.463812e+00       -5.467387e+00        8.025394e-04
                 473       -5.463812e+00       -5.467379e+00        8.008783e-04
                 474       -5.463812e+00       -5.467371e+00        7.992240e-04
                 475       -5.463488e+00       -5.467363e+00        7.975833e-04
                 476       -5.463812e+00       -5.467356e+00        7.959426e-04
                 477       -5.463488e+00       -5.467348e+00        7.943152e-04
                 478       -5.462841e+00       -5.467338e+00        7.927094e-04
                 479       -5.462517e+00       -5.467328e+00        7.911184e-04
                 480       -5.462194e+00       -5.467317e+00        7.895425e-04
                 481       -5.462194e+00       -5.467307e+00        7.879729e-04
                 482       -5.462518e+00       -5.467297e+00        7.864007e-04
                 483       -5.462842e+00       -5.467288e+00        7.848267e-04
                 484       -5.462842e+00       -5.467278e+00        7.832589e-04
                 485       -5.462194e+00       -5.467268e+00        7.817141e-04
                 486       -5.461871e+00       -5.467257e+00        7.801845e-04
                 487       -5.461223e+00       -5.467245e+00        7.786808e-04
                 488       -5.461871e+00       -5.467234e+00        7.771630e-04
                 489       -5.462194e+00       -5.467223e+00        7.756421e-04
                 490       -5.462194e+00       -5.467213e+00        7.741270e-04
                 491       -5.462518e+00       -5.467203e+00        7.726094e-04
                 492       -5.461870e+00       -5.467193e+00        7.711151e-04
                 493       -5.461546e+00       -5.467181e+00        7.696361e-04
                 494       -5.462518e+00       -5.467172e+00        7.681360e-04
                 495       -5.462841e+00       -5.467163e+00        7.666340e-04
                 496       -5.462841e+00       -5.467154e+00        7.651379e-04
                 497       -5.462517e+00       -5.467145e+00        7.636553e-04
                 498       -5.462518e+00       -5.467136e+00        7.621783e-04
                 499       -5.462518e+00       -5.467126e+00        7.607071e-04
                 500       -5.462518e+00       -5.467117e+00        7.592415e-04
                 501       -5.462518e+00       -5.467108e+00        7.577815e-04
                 502       -5.462195e+00       -5.467098e+00        7.563352e-04
                 503       -5.462195e+00       -5.467088e+00        7.548944e-04
                 504       -5.462518e+00       -5.467079e+00        7.534510e-04
                 505       -5.462842e+00       -5.467071e+00        7.520057e-04
                 506       -5.463166e+00       -5.467063e+00        7.505592e-04
                 507       -5.463490e+00       -5.467056e+00        7.491119e-04
                 508       -5.463814e+00       -5.467050e+00        7.476644e-04
                 509       -5.463491e+00       -5.467043e+00        7.462282e-04
                 510       -5.463167e+00       -5.467035e+00        7.448037e-04
                 511       -5.463167e+00       -5.467028e+00        7.433846e-04
                 512       -5.462195e+00       -5.467018e+00        7.419926e-04
                 513       -5.462842e+00       -5.467010e+00        7.405909e-04
                 514       -5.462842e+00       -5.467002e+00        7.391945e-04
                 515       -5.463490e+00       -5.466995e+00        7.377906e-04
                 516       -5.463166e+00       -5.466988e+00        7.363981e-04
                 517       -5.462842e+00       -5.466980e+00        7.350174e-04
                 518       -5.462843e+00       -5.466972e+00        7.336418e-04
                 519       -5.462520e+00       -5.466963e+00        7.322784e-04
                 520       -5.462196e+00       -5.466954e+00        7.309275e-04
                 521       -5.462520e+00       -5.466945e+00        7.295741e-04
                 522       -5.462520e+00       -5.466937e+00        7.282257e-04
                 523       -5.462520e+00       -5.466928e+00        7.268823e-04
                 524       -5.462196e+00       -5.466919e+00        7.255512e-04
                 525       -5.461873e+00       -5.466910e+00        7.242329e-04
                 526       -5.461873e+00       -5.466900e+00        7.229194e-04
                 527       -5.461549e+00       -5.466890e+00        7.216189e-04
                 528       -5.461872e+00       -5.466881e+00        7.203148e-04
                 529       -5.461872e+00       -5.466871e+00        7.190153e-04
                 530       -5.461872e+00       -5.466862e+00        7.177206e-04
                 531       -5.461549e+00       -5.466852e+00        7.164387e-04
                 532       -5.460901e+00       -5.466841e+00        7.151793e-04
                 533       -5.460577e+00       -5.466829e+00        7.139340e-04
                 534       -5.460577e+00       -5.466817e+00        7.126930e-04
                 535       -5.461224e+00       -5.466807e+00        7.114376e-04
                 536       -5.461224e+00       -5.466796e+00        7.101865e-04
                 537       -5.460900e+00       -5.466785e+00        7.089489e-04
                 538       -5.461224e+00       -5.466775e+00        7.077065e-04
                 539       -5.460901e+00       -5.466764e+00        7.064774e-04
                 540       -5.461224e+00       -5.466754e+00        7.052436e-04
                 541       -5.461225e+00       -5.466744e+00        7.040140e-04
                 542       -5.460901e+00       -5.466733e+00        7.027976e-04
                 543       -5.460578e+00       -5.466721e+00        7.015947e-04
                 544       -5.460578e+00       -5.466710e+00        7.003959e-04
                 545       -5.461874e+00       -5.466701e+00        6.991670e-04
                 546       -5.460903e+00       -5.466691e+00        6.979671e-04
                 547       -5.460579e+00       -5.466679e+00        6.967806e-04
                 548       -5.460903e+00       -5.466669e+00        6.955888e-04
                 549       -5.461227e+00       -5.466659e+00        6.943924e-04
                 550       -5.460903e+00       -5.466649e+00        6.932087e-04
                 551       -5.460904e+00       -5.466638e+00        6.920290e-04
                 552       -5.460904e+00       -5.466628e+00        6.908533e-04
                 553       -5.461228e+00       -5.466618e+00        6.896731e-04
                 554       -5.461552e+00       -5.466609e+00        6.884888e-04
                 555       -5.461876e+00       -5.466600e+00        6.873011e-04
                 556       -5.462199e+00       -5.466592e+00        6.861105e-04
                 557       -5.461552e+00       -5.466583e+00        6.849384e-04
                 558       -5.461876e+00       -5.466575e+00        6.837629e-04
                 559       -5.462847e+00       -5.466568e+00        6.825722e-04
                 560       -5.462524e+00       -5.466561e+00        6.813915e-04
                 561       -5.462524e+00       -5.466554e+00        6.802149e-04
                 562       -5.461876e+00       -5.466545e+00        6.790555e-04
                 563       -5.462524e+00       -5.466538e+00        6.778869e-04
                 564       -5.462524e+00       -5.466531e+00        6.767224e-04
                 565       -5.462524e+00       -5.466524e+00        6.755618e-04
                 566       -5.462524e+00       -5.466517e+00        6.744052e-04
                 567       -5.462524e+00       -5.466510e+00        6.732526e-04
                 568       -5.463496e+00       -5.466505e+00        6.720882e-04
                 569       -5.463497e+00       -5.466499e+00        6.709278e-04
                 570       -5.463497e+00       -5.466494e+00        6.697714e-04
                 571       -5.463173e+00       -5.466488e+00        6.686237e-04
                 572       -5.462526e+00       -5.466481e+00        6.674906e-04
                 573       -5.461555e+00       -5.466473e+00        6.663811e-04
                 574       -5.461879e+00       -5.466465e+00        6.652682e-04
                 575       -5.461555e+00       -5.466456e+00        6.641660e-04
                 576       -5.461555e+00       -5.466448e+00        6.630675e-04
                 577       -5.461231e+00       -5.466439e+00        6.619799e-04
                 578       -5.461555e+00       -5.466430e+00        6.608886e-04
                 579       -5.461555e+00       -5.466422e+00        6.598008e-04
                 580       -5.461555e+00       -5.466413e+00        6.587165e-04
                 581       -5.461231e+00       -5.466405e+00        6.576432e-04
                 582       -5.461555e+00       -5.466396e+00        6.565660e-04
                 583       -5.461231e+00       -5.466387e+00        6.554996e-04
                 584       -5.462202e+00       -5.466380e+00        6.544163e-04
                 585       -5.462850e+00       -5.466374e+00        6.533255e-04
                 586       -5.462850e+00       -5.466368e+00        6.522383e-04
                 587       -5.462850e+00       -5.466362e+00        6.511547e-04
                 588       -5.462526e+00       -5.466356e+00        6.500800e-04
                 589       -5.462526e+00       -5.466349e+00        6.490088e-04
                 590       -5.461878e+00       -5.466342e+00        6.479530e-04
                 591       -5.461878e+00       -5.466334e+00        6.469007e-04
                 592       -5.461554e+00       -5.466326e+00        6.458583e-04
                 593       -5.460583e+00       -5.466316e+00        6.448418e-04
                 594       -5.460906e+00       -5.466307e+00        6.438205e-04
                 595       -5.460582e+00       -5.466297e+00        6.428104e-04
                 596       -5.460582e+00       -5.466288e+00        6.418033e-04
                 597       -5.460258e+00       -5.466278e+00        6.408078e-04
                 598       -5.460258e+00       -5.466268e+00        6.398152e-04
                 599       -5.460582e+00       -5.466258e+00        6.388175e-04
                 600       -5.461230e+00       -5.466250e+00        6.378078e-04
                 601       -5.461553e+00       -5.466242e+00        6.367944e-04
                 602       -5.461877e+00       -5.466235e+00        6.357779e-04
                 603       -5.461877e+00       -5.466228e+00        6.347646e-04
                 604       -5.460582e+00       -5.466218e+00        6.337825e-04
                 605       -5.460258e+00       -5.466208e+00        6.328114e-04
                 606       -5.459610e+00       -5.466197e+00        6.318609e-04
                 607       -5.459610e+00       -5.466187e+00        6.309131e-04
                 608       -5.460581e+00       -5.466177e+00        6.299428e-04
                 609       -5.461228e+00       -5.466169e+00        6.289608e-04
                 610       -5.460904e+00       -5.466161e+00        6.279889e-04
                 611       -5.460905e+00       -5.466152e+00        6.270201e-04
                 612       -5.460904e+00       -5.466143e+00        6.260541e-04
                 613       -5.460904e+00       -5.466135e+00        6.250912e-04
                 614       -5.460580e+00       -5.466126e+00        6.241386e-04
                 615       -5.460904e+00       -5.466117e+00        6.231815e-04
                 616       -5.460904e+00       -5.466109e+00        6.222273e-04
                 617       -5.461228e+00       -5.466101e+00        6.212691e-04
                 618       -5.461228e+00       -5.466093e+00        6.203138e-04
                 619       -5.460581e+00       -5.466084e+00        6.193756e-04
                 620       -5.460580e+00       -5.466075e+00        6.184403e-04
                 621       -5.460257e+00       -5.466066e+00        6.175154e-04
                 622       -5.460580e+00       -5.466057e+00        6.165855e-04
                 623       -5.460580e+00       -5.466048e+00        6.156585e-04
                 624       -5.460580e+00       -5.466040e+00        6.147342e-04
                 625       -5.461228e+00       -5.466032e+00        6.137989e-04
                 626       -5.461551e+00       -5.466025e+00        6.128601e-04
                 627       -5.461552e+00       -5.466018e+00        6.119242e-04
                 628       -5.461875e+00       -5.466011e+00        6.109853e-04
                 629       -5.461551e+00       -5.466004e+00        6.100551e-04
                 630       -5.461228e+00       -5.465996e+00        6.091339e-04
                 631       -5.461228e+00       -5.465989e+00        6.082154e-04
                 632       -5.461228e+00       -5.465981e+00        6.072997e-04
                 633       -5.461876e+00       -5.465975e+00        6.063749e-04
                 634       -5.462199e+00       -5.465969e+00        6.054477e-04
                 635       -5.462523e+00       -5.465963e+00        6.045185e-04
                 636       -5.462523e+00       -5.465958e+00        6.035922e-04
                 637       -5.462524e+00       -5.465953e+00        6.026688e-04
                 638       -5.462523e+00       -5.465947e+00        6.017481e-04
                 639       -5.462200e+00       -5.465941e+00        6.008350e-04
                 640       -5.462200e+00       -5.465935e+00        5.999246e-04
                 641       -5.462524e+00       -5.465930e+00        5.990123e-04
                 642       -5.462200e+00       -5.465924e+00        5.981075e-04
                 643       -5.462200e+00       -5.465919e+00        5.972053e-04
                 644       -5.461876e+00       -5.465912e+00        5.963110e-04
                 645       -5.462200e+00       -5.465907e+00        5.954142e-04
                 646       -5.462523e+00       -5.465901e+00        5.945156e-04
                 647       -5.462523e+00       -5.465896e+00        5.936196e-04
                 648       -5.463171e+00       -5.465892e+00        5.927184e-04
                 649       -5.462847e+00       -5.465887e+00        5.918237e-04
                 650       -5.462523e+00       -5.465882e+00        5.909358e-04
                 651       -5.462523e+00       -5.465877e+00        5.900506e-04
                 652       -5.462200e+00       -5.465871e+00        5.891726e-04
                 653       -5.461876e+00       -5.465865e+00        5.883021e-04
                 654       -5.462523e+00       -5.465860e+00        5.874248e-04
                 655       -5.462847e+00       -5.465855e+00        5.865459e-04
                 656       -5.463171e+00       -5.465851e+00        5.856661e-04
                 657       -5.463171e+00       -5.465847e+00        5.847889e-04
                 658       -5.462848e+00       -5.465843e+00        5.839179e-04
                 659       -5.462525e+00       -5.465838e+00        5.830535e-04
                 660       -5.463821e+00       -5.465835e+00        5.821781e-04
                 661       -5.463497e+00       -5.465831e+00        5.813081e-04
                 662       -5.463173e+00       -5.465827e+00        5.804438e-04
                 663       -5.462850e+00       -5.465823e+00        5.795857e-04
                 664       -5.462850e+00       -5.465818e+00        5.787302e-04
                 665       -5.462526e+00       -5.465813e+00        5.778811e-04
                 666       -5.463174e+00       -5.465809e+00        5.770270e-04
                 667       -5.463174e+00       -5.465805e+00        5.761754e-04
                 668       -5.463175e+00       -5.465801e+00        5.753263e-04
                 669       -5.463175e+00       -5.465797e+00        5.744797e-04
                 670       -5.463175e+00       -5.465793e+00        5.736356e-04
                 671       -5.463499e+00       -5.465790e+00        5.727909e-04
                 672       -5.463500e+00       -5.465787e+00        5.719487e-04
                 673       -5.463177e+00       -5.465783e+00        5.711120e-04
                 674       -5.463501e+00       -5.465779e+00        5.702747e-04
                 675       -5.463501e+00       -5.465776e+00        5.694398e-04
                 676       -5.463825e+00       -5.465773e+00        5.686047e-04
                 677       -5.464149e+00       -5.465771e+00        5.677699e-04
                 678       -5.465446e+00       -5.465770e+00        5.669327e-04
                 679       -5.464798e+00       -5.465769e+00        5.660996e-04
                 680       -5.465122e+00       -5.465768e+00        5.652679e-04
                 681       -5.465122e+00       -5.465767e+00        5.644386e-04
                 682       -5.465770e+00       -5.465767e+00        5.636110e-04
                 683       -5.465446e+00       -5.465766e+00        5.627860e-04
                 684       -5.464799e+00       -5.465765e+00        5.619650e-04
                 685       -5.465123e+00       -5.465764e+00        5.611454e-04
                 686       -5.464799e+00       -5.465763e+00        5.603291e-04
                 687       -5.465447e+00       -5.465762e+00        5.595137e-04
                 688       -5.465447e+00       -5.465762e+00        5.587006e-04
                 689       -5.465771e+00       -5.465762e+00        5.578897e-04
                 690       -5.465447e+00       -5.465761e+00        5.570814e-04
                 691       -5.465124e+00       -5.465760e+00        5.562760e-04
                 692       -5.464152e+00       -5.465758e+00        5.554770e-04
                 693       -5.464152e+00       -5.465756e+00        5.546802e-04
                 694       -5.463828e+00       -5.465753e+00        5.538879e-04
                 695       -5.463505e+00       -5.465750e+00        5.531004e-04
                 696       -5.463182e+00       -5.465746e+00        5.523180e-04
                 697       -5.463182e+00       -5.465742e+00        5.515379e-04
                 698       -5.462859e+00       -5.465738e+00        5.507632e-04
                 699       -5.463183e+00       -5.465735e+00        5.499874e-04
                 700       -5.463183e+00       -5.465731e+00        5.492138e-04
                 701       -5.463183e+00       -5.465727e+00        5.484423e-04
                 702       -5.463183e+00       -5.465724e+00        5.476730e-04
                 703       -5.463183e+00       -5.465720e+00        5.469059e-04
                 704       -5.463830e+00       -5.465717e+00        5.461356e-04
                 705       -5.462858e+00       -5.465713e+00        5.453760e-04
                 706       -5.462858e+00       -5.465709e+00        5.446185e-04
                 707       -5.462534e+00       -5.465705e+00        5.438667e-04
                 708       -5.462858e+00       -5.465701e+00        5.431134e-04
                 709       -5.462858e+00       -5.465697e+00        5.423622e-04
                 710       -5.462534e+00       -5.465692e+00        5.416166e-04
                 711       -5.462211e+00       -5.465687e+00        5.408770e-04
                 712       -5.462535e+00       -5.465683e+00        5.401354e-04
                 713       -5.462858e+00       -5.465679e+00        5.393924e-04
                 714       -5.462858e+00       -5.465675e+00        5.386514e-04
                 715       -5.462858e+00       -5.465671e+00        5.379125e-04
                 716       -5.462534e+00       -5.465667e+00        5.371791e-04
                 717       -5.462533e+00       -5.465662e+00        5.364476e-04
                 718       -5.462533e+00       -5.465658e+00        5.357182e-04
                 719       -5.462533e+00       -5.465654e+00        5.349907e-04
                 720       -5.462856e+00       -5.465650e+00        5.342618e-04
                 721       -5.462533e+00       -5.465645e+00        5.335383e-04
                 722       -5.463180e+00       -5.465642e+00        5.328102e-04
                 723       -5.462856e+00       -5.465638e+00        5.320872e-04
                 724       -5.463180e+00       -5.465635e+00        5.313631e-04
                 725       -5.462856e+00       -5.465631e+00        5.306440e-04
                 726       -5.462532e+00       -5.465627e+00        5.299303e-04
                 727       -5.461560e+00       -5.465621e+00        5.292309e-04
                 728       -5.461884e+00       -5.465616e+00        5.285288e-04
                 729       -5.461561e+00       -5.465610e+00        5.278331e-04
                 730       -5.461561e+00       -5.465605e+00        5.271392e-04
                 731       -5.461237e+00       -5.465599e+00        5.264519e-04
                 732       -5.461561e+00       -5.465593e+00        5.257616e-04
                 733       -5.461561e+00       -5.465588e+00        5.250731e-04
                 734       -5.460914e+00       -5.465581e+00        5.243964e-04
                 735       -5.460591e+00       -5.465575e+00        5.237269e-04
                 736       -5.460267e+00       -5.465567e+00        5.230649e-04
                 737       -5.461238e+00       -5.465562e+00        5.223882e-04
                 738       -5.460914e+00       -5.465555e+00        5.217183e-04
                 739       -5.460266e+00       -5.465548e+00        5.210614e-04
                 740       -5.459942e+00       -5.465541e+00        5.204124e-04
                 741       -5.459618e+00       -5.465533e+00        5.197714e-04
                 742       -5.459942e+00       -5.465525e+00        5.191255e-04
                 743       -5.459942e+00       -5.465517e+00        5.184812e-04
                 744       -5.459942e+00       -5.465510e+00        5.178385e-04
                 745       -5.460266e+00       -5.465503e+00        5.171912e-04
                 746       -5.460589e+00       -5.465496e+00        5.165399e-04
                 747       -5.460589e+00       -5.465490e+00        5.158902e-04
                 748       -5.460913e+00       -5.465484e+00        5.152368e-04
                 749       -5.460913e+00       -5.465478e+00        5.145850e-04
                 750       -5.461560e+00       -5.465472e+00        5.139254e-04
                 751       -5.460913e+00       -5.465466e+00        5.132769e-04
                 752       -5.462531e+00       -5.465462e+00        5.126092e-04
                 753       -5.462207e+00       -5.465458e+00        5.119467e-04
                 754       -5.462855e+00       -5.465455e+00        5.112794e-04
                 755       -5.462855e+00       -5.465451e+00        5.106138e-04
                 756       -5.463178e+00       -5.465448e+00        5.099472e-04
                 757       -5.463177e+00       -5.465445e+00        5.092824e-04
                 758       -5.463177e+00       -5.465442e+00        5.086193e-04
                 759       -5.462530e+00       -5.465438e+00        5.079637e-04
                 760       -5.462854e+00       -5.465435e+00        5.073067e-04
                 761       -5.462854e+00       -5.465432e+00        5.066514e-04
                 762       -5.462853e+00       -5.465428e+00        5.059978e-04
                 763       -5.462853e+00       -5.465425e+00        5.053459e-04
                 764       -5.462853e+00       -5.465421e+00        5.046956e-04
                 765       -5.462529e+00       -5.465418e+00        5.040501e-04
                 766       -5.462529e+00       -5.465414e+00        5.034062e-04
                 767       -5.462528e+00       -5.465410e+00        5.027639e-04
                 768       -5.462529e+00       -5.465406e+00        5.021232e-04
                 769       -5.462205e+00       -5.465402e+00        5.014875e-04
                 770       -5.462528e+00       -5.465398e+00        5.008502e-04
                 771       -5.462852e+00       -5.465395e+00        5.002114e-04
                 772       -5.462852e+00       -5.465392e+00        4.995743e-04
                 773       -5.463176e+00       -5.465389e+00        4.989363e-04
                 774       -5.462852e+00       -5.465386e+00        4.983024e-04
                 775       -5.462528e+00       -5.465382e+00        4.976731e-04
                 776       -5.462852e+00       -5.465379e+00        4.970424e-04
                 777       -5.462852e+00       -5.465375e+00        4.964134e-04
                 778       -5.462851e+00       -5.465372e+00        4.957859e-04
                 779       -5.462528e+00       -5.465369e+00        4.951629e-04
                 780       -5.462852e+00       -5.465365e+00        4.945386e-04
                 781       -5.462852e+00       -5.465362e+00        4.939159e-04
                 782       -5.462204e+00       -5.465358e+00        4.933008e-04
                 783       -5.462204e+00       -5.465354e+00        4.926872e-04
                 784       -5.462204e+00       -5.465350e+00        4.920752e-04
                 785       -5.461881e+00       -5.465346e+00        4.914682e-04
                 786       -5.461557e+00       -5.465341e+00        4.908665e-04
                 787       -5.461557e+00       -5.465336e+00        4.902664e-04
                 788       -5.461558e+00       -5.465331e+00        4.896676e-04
                 789       -5.462529e+00       -5.465328e+00        4.890599e-04
                 790       -5.464147e+00       -5.465326e+00        4.884431e-04
                 791       -5.464147e+00       -5.465325e+00        4.878279e-04
                 792       -5.464147e+00       -5.465323e+00        4.872142e-04
                 793       -5.464471e+00       -5.465322e+00        4.866010e-04
                 794       -5.465442e+00       -5.465322e+00        4.859882e-04
                 795       -5.466090e+00       -5.465323e+00        4.853778e-04
                 796       -5.466090e+00       -5.465324e+00        4.847690e-04
                 797       -5.465766e+00       -5.465325e+00        4.841611e-04
                 798       -5.465443e+00       -5.465325e+00        4.835544e-04
                 799       -5.465443e+00       -5.465325e+00        4.829492e-04
                 800       -5.465443e+00       -5.465325e+00        4.823456e-04
                 801       -5.465443e+00       -5.465325e+00        4.817434e-04
                 802       -5.465442e+00       -5.465326e+00        4.811427e-04
                 803       -5.465442e+00       -5.465326e+00        4.805436e-04
                 804       -5.464471e+00       -5.465325e+00        4.799471e-04
                 805       -5.464147e+00       -5.465323e+00        4.793531e-04
                 806       -5.464147e+00       -5.465322e+00        4.787606e-04
                 807       -5.464147e+00       -5.465320e+00        4.781695e-04
                 808       -5.464147e+00       -5.465319e+00        4.775799e-04
                 809       -5.464795e+00       -5.465318e+00        4.769901e-04
                 810       -5.464147e+00       -5.465317e+00        4.764034e-04
                 811       -5.463824e+00       -5.465315e+00        4.758195e-04
                 812       -5.464147e+00       -5.465313e+00        4.752357e-04
                 813       -5.464147e+00       -5.465312e+00        4.746533e-04
                 814       -5.463824e+00       -5.465310e+00        4.740737e-04
                 815       -5.463824e+00       -5.465308e+00        4.734955e-04
                 816       -5.463824e+00       -5.465306e+00        4.729188e-04
                 817       -5.463500e+00       -5.465304e+00        4.723451e-04
                 818       -5.463177e+00       -5.465302e+00        4.717748e-04
                 819       -5.463177e+00       -5.465299e+00        4.712059e-04
                 820       -5.463824e+00       -5.465297e+00        4.706347e-04
                 821       -5.464148e+00       -5.465296e+00        4.700635e-04
                 822       -5.464472e+00       -5.465295e+00        4.694927e-04
                 823       -5.464148e+00       -5.465293e+00        4.689243e-04
                 824       -5.464148e+00       -5.465292e+00        4.683573e-04
                 825       -5.463824e+00       -5.465290e+00        4.677930e-04
                 826       -5.463824e+00       -5.465289e+00        4.672300e-04
                 827       -5.464472e+00       -5.465288e+00        4.666661e-04
                 828       -5.464473e+00       -5.465287e+00        4.661035e-04
                 829       -5.464473e+00       -5.465286e+00        4.655423e-04
                 830       -5.464473e+00       -5.465285e+00        4.649825e-04
                 831       -5.464149e+00       -5.465283e+00        4.644249e-04
                 832       -5.463825e+00       -5.465281e+00        4.638700e-04
                 833       -5.464149e+00       -5.465280e+00        4.633152e-04
                 834       -5.464473e+00       -5.465279e+00        4.627606e-04
                 835       -5.463825e+00       -5.465277e+00        4.622097e-04
                 836       -5.464150e+00       -5.465276e+00        4.616588e-04
                 837       -5.464473e+00       -5.465275e+00        4.611082e-04
                 838       -5.464474e+00       -5.465274e+00        4.605590e-04
                 839       -5.464150e+00       -5.465273e+00        4.600120e-04
                 840       -5.464474e+00       -5.465272e+00        4.594653e-04
                 841       -5.463827e+00       -5.465270e+00        4.589222e-04
                 842       -5.463503e+00       -5.465268e+00        4.583820e-04
                 843       -5.463503e+00       -5.465266e+00        4.578430e-04
                 844       -5.463503e+00       -5.465264e+00        4.573053e-04
                 845       -5.464151e+00       -5.465263e+00        4.567660e-04
                 846       -5.464151e+00       -5.465261e+00        4.562280e-04
                 847       -5.464798e+00       -5.465261e+00        4.556897e-04
                 848       -5.464799e+00       -5.465260e+00        4.551526e-04
                 849       -5.464475e+00       -5.465259e+00        4.546175e-04
                 850       -5.464475e+00       -5.465258e+00        4.540835e-04
                 851       -5.464475e+00       -5.465257e+00        4.535509e-04
                 852       -5.464475e+00       -5.465256e+00        4.530195e-04
                 853       -5.464475e+00       -5.465256e+00        4.524893e-04
                 854       -5.464151e+00       -5.465254e+00        4.519613e-04
                 855       -5.462856e+00       -5.465251e+00        4.514414e-04
                 856       -5.462533e+00       -5.465248e+00        4.509252e-04
                 857       -5.463504e+00       -5.465246e+00        4.504036e-04
                 858       -5.463828e+00       -5.465245e+00        4.498817e-04
                 859       -5.463504e+00       -5.465243e+00        4.493626e-04
                 860       -5.463828e+00       -5.465241e+00        4.488430e-04
                 861       -5.463180e+00       -5.465239e+00        4.483281e-04
                 862       -5.463180e+00       -5.465236e+00        4.478144e-04
                 863       -5.462856e+00       -5.465233e+00        4.473040e-04
                 864       -5.462208e+00       -5.465230e+00        4.468000e-04
                 865       -5.462208e+00       -5.465226e+00        4.462971e-04
                 866       -5.461884e+00       -5.465223e+00        4.457984e-04
                 867       -5.462208e+00       -5.465219e+00        4.452978e-04
                 868       -5.462208e+00       -5.465216e+00        4.447983e-04
                 869       -5.462207e+00       -5.465212e+00        4.442999e-04
                 870       -5.461883e+00       -5.465208e+00        4.438057e-04
                 871       -5.461559e+00       -5.465204e+00        4.433159e-04
                 872       -5.461560e+00       -5.465200e+00        4.428272e-04
                 873       -5.461236e+00       -5.465195e+00        4.423433e-04
                 874       -5.461885e+00       -5.465192e+00        4.418534e-04
                 875       -5.462532e+00       -5.465189e+00        4.413589e-04
                 876       -5.462856e+00       -5.465186e+00        4.408631e-04
                 877       -5.463180e+00       -5.465184e+00        4.403663e-04
                 878       -5.463504e+00       -5.465182e+00        4.398689e-04
                 879       -5.463180e+00       -5.465179e+00        4.393744e-04
                 880       -5.463180e+00       -5.465177e+00        4.388810e-04
                 881       -5.462856e+00       -5.465174e+00        4.383907e-04
                 882       -5.462533e+00       -5.465171e+00        4.379039e-04
                 883       -5.462857e+00       -5.465169e+00        4.374158e-04
                 884       -5.463181e+00       -5.465167e+00        4.369268e-04
                 885       -5.463181e+00       -5.465164e+00        4.364388e-04
                 886       -5.463181e+00       -5.465162e+00        4.359520e-04
                 887       -5.463182e+00       -5.465160e+00        4.354662e-04
                 888       -5.462210e+00       -5.465157e+00        4.349885e-04
                 889       -5.462212e+00       -5.465153e+00        4.345118e-04
                 890       -5.461240e+00       -5.465149e+00        4.340458e-04
                 891       -5.461564e+00       -5.465145e+00        4.335773e-04
                 892       -5.461240e+00       -5.465140e+00        4.331134e-04
                 893       -5.460917e+00       -5.465136e+00        4.326542e-04
                 894       -5.460593e+00       -5.465131e+00        4.322001e-04
                 895       -5.460593e+00       -5.465126e+00        4.317469e-04
                 896       -5.460593e+00       -5.465121e+00        4.312947e-04
                 897       -5.460917e+00       -5.465116e+00        4.308393e-04
                 898       -5.461564e+00       -5.465112e+00        4.303777e-04
                 899       -5.461564e+00       -5.465108e+00        4.299170e-04
                 900       -5.462211e+00       -5.465105e+00        4.294514e-04
                 901       -5.462536e+00       -5.465102e+00        4.289842e-04
                 902       -5.461564e+00       -5.465098e+00        4.285266e-04
                 903       -5.461241e+00       -5.465094e+00        4.280733e-04
                 904       -5.461565e+00       -5.465090e+00        4.276176e-04
                 905       -5.460917e+00       -5.465085e+00        4.271699e-04
                 906       -5.461240e+00       -5.465081e+00        4.267195e-04
                 907       -5.460593e+00       -5.465076e+00        4.262777e-04
                 908       -5.460592e+00       -5.465071e+00        4.258368e-04
                 909       -5.459945e+00       -5.465065e+00        4.254057e-04
                 910       -5.460269e+00       -5.465060e+00        4.249709e-04
                 911       -5.460917e+00       -5.465056e+00        4.245287e-04
                 912       -5.461888e+00       -5.465052e+00        4.240775e-04
                 913       -5.461888e+00       -5.465049e+00        4.236271e-04
                 914       -5.462212e+00       -5.465046e+00        4.231750e-04
                 915       -5.461888e+00       -5.465042e+00        4.227266e-04
                 916       -5.460916e+00       -5.465038e+00        4.222891e-04
                 917       -5.459944e+00       -5.465032e+00        4.218651e-04
                 918       -5.459296e+00       -5.465026e+00        4.214518e-04
                 919       -5.459296e+00       -5.465020e+00        4.210393e-04
                 920       -5.458972e+00       -5.465013e+00        4.206330e-04
                 921       -5.459620e+00       -5.465007e+00        4.202170e-04
                 922       -5.459620e+00       -5.465001e+00        4.198019e-04
                 923       -5.459620e+00       -5.464995e+00        4.193875e-04
                 924       -5.459620e+00       -5.464990e+00        4.189740e-04
