0.299766   0   0.296
0.246875   0.0528906   0.302
0.191403   0.0633219   0.308333
0.200952   0.0457821   0.3075
0.240022   0.0527647   0.3038
0.252782   0.0449321   0.303333
0.242567   0.0393245   0.303714
0.255973   0.0365998   0.306625
0.238236   0.0368303   0.306667
0.262293   0.0407912   0.3074
0.277903   0.040063   0.308455
0.290798   0.0387793   0.309667
0.280662   0.0370839   0.308692
0.275676   0.0346931   0.307714
0.270399   0.0327259   0.3086
0.282959   0.033089   0.307937
0.283033   0.0310817   0.309294
0.272065   0.0312895   0.308556
0.268806   0.0297757   0.309632
0.260174   0.0295373   0.3105
0.267426   0.0290164   0.310667
0.27565   0.0288627   0.310818
0.29025   0.0312051   0.310391
0.28024   0.0315087   0.311875
0.276062   0.0305094   0.3116
0.266175   0.0309351   0.311462
0.271467   0.0302341   0.311481
0.274956   0.0293424   0.311714
0.283579   0.0295967   0.310966
0.287299   0.0288341   0.3101
0.283362   0.028165   0.310065
0.287234   0.0275441   0.309406
0.283954   0.0268971   0.309424
0.285362   0.026132   0.308676
0.289666   0.0257369   0.309143
0.286907   0.0251635   0.309833
0.291951   0.0249885   0.309243
0.292446   0.024327   0.309368
0.294735   0.0238054   0.309359
0.298706   0.0235399   0.3094
0.299979   0.0229939   0.308659
0.29767   0.0225582   0.308548
0.294545   0.0222479   0.308442
0.299396   0.022271   0.308136
0.299252   0.021771   0.3074
0.301395   0.0214   0.307217
0.297706   0.0212622   0.307447
0.294832   0.0210121   0.307833
0.293728   0.0206084   0.307612
0.298233   0.0206884   0.30774
0.300983   0.0204644   0.30751
0.297874   0.0203064   0.307673
0.297587   0.0199217   0.307547
0.293391   0.0199943   0.30737
0.293288   0.0196277   0.307418
0.294601   0.0193186   0.307107
0.29351   0.019008   0.30714
0.289119   0.0191867   0.307
0.286695   0.0190139   0.307068
0.285934   0.0187098   0.307083
0.285926   0.0184005   0.307426
0.285999   0.0181014   0.307468
0.285622   0.0178158   0.307683
0.281938   0.0179179   0.307437
0.278384   0.0179945   0.307769
0.276064   0.0178711   0.307727
0.278282   0.0177415   0.307896
0.279983   0.0175612   0.308059
0.280017   0.0173049   0.308275
0.277277   0.0172745   0.308257
0.278504   0.0170736   0.308394
0.275848   0.0170431   0.308181
0.272846   0.0170739   0.308164
0.272821   0.0168416   0.307973
0.27279   0.0166156   0.307733
0.275498   0.0166177   0.307895
0.275763   0.0164026   0.307442
0.277052   0.0162422   0.307436
0.277036   0.0160353   0.307367
0.276388   0.0158468   0.307375
0.275368   0.0156832   0.307519
0.277963   0.0157067   0.307354
0.279884   0.0156347   0.30712
0.281701   0.015554   0.306845
0.283836   0.0155174   0.306612
0.283314   0.0153448   0.306233
0.278411   0.0159402   0.306149
0.279251   0.0157804   0.305989
0.279349   0.0156024   0.306337
0.280886   0.0155045   0.306733
0.284415   0.0157339   0.306451
0.285208   0.0155821   0.306489
0.286309   0.015453   0.306269
0.287924   0.0153728   0.306149
0.288561   0.0152234   0.306116
0.290831   0.0152341   0.30599
0.29432   0.0154747   0.305732
0.294869   0.0153258   0.30599
0.29542   0.0151802   0.306051
0.294689   0.0150454   0.30626
