0.312448   0   0.3009
0.347916   0.035468   0.2986
0.309857   0.0432185   0.306667
0.323753   0.0335712   0.30755
0.308869   0.0299625   0.30752
0.287774   0.0323037   0.308783
0.283098   0.027699   0.3078
0.281889   0.0240185   0.307613
0.283783   0.0212669   0.307244
0.295878   0.0225411   0.30671
0.297791   0.0204788   0.306791
0.302334   0.0192385   0.306683
0.299251   0.0179634   0.306569
0.290362   0.0188572   0.30705
0.290179   0.017556   0.307273
0.290458   0.0164245   0.307206
0.288224   0.0155892   0.306706
0.290688   0.0149027   0.307
0.288777   0.0142254   0.307389
0.291186   0.0137087   0.30729
0.290325   0.013068   0.307229
0.292595   0.0126648   0.306914
0.290326   0.0123125   0.307083
0.291477   0.0118443   0.307229
0.29213   0.0113794   0.30766
0.289274   0.0113   0.308096
0.288903   0.0108797   0.308141
0.290403   0.0105907   0.308061
0.288829   0.0103396   0.308028
0.289948   0.0100515   0.307963
0.291904   0.0099167   0.307619
0.29647   0.0106323   0.307659
0.297282   0.010337   0.307503
0.294767   0.0103389   0.307656
0.298091   0.0105751   0.307606
0.296345   0.0104244   0.307739
0.295246   0.0101981   0.307603
0.296348   0.00998708   0.307445
0.296323   0.00972767   0.307795
0.294888   0.00958926   0.307865
0.294849   0.00935253   0.308024
0.291666   0.00966623   0.308281
0.289489   0.00968657   0.308235
0.289353   0.00946484   0.308275
0.289932   0.00927018   0.308118
0.290586   0.00908998   0.308193
0.293485   0.00935505   0.308234
0.294022   0.00917379   0.308167
0.293175   0.00902442   0.308198
0.293621   0.00885333   0.308132
0.296025   0.00900477   0.3082
0.296401   0.00883791   0.308058
0.296733   0.00867591   0.307955
0.295478   0.00860572   0.307996
0.294683   0.00848508   0.308053
0.29493   0.00833582   0.307961
0.294166   0.00822383   0.30797
0.295032   0.00812714   0.307876
0.294713   0.00799459   0.307897
0.294264   0.00787301   0.307835
0.29195   0.00808126   0.307943
0.292558   0.00797308   0.308013
0.292397   0.00784717   0.308032
0.292841   0.00773639   0.308073
0.293782   0.00767425   0.308045
0.29337   0.00756829   0.307973
0.292818   0.00747485   0.307994
0.293354   0.00738355   0.30799
0.292913   0.00728908   0.30817
0.292194   0.00722016   0.308171
0.292513   0.00712488   0.308046
0.291643   0.00707881   0.308015
0.290883   0.00702246   0.30806
0.291009   0.00692806   0.308108
0.290866   0.00683655   0.30818
0.290762   0.0067468   0.308143
0.290474   0.00666481   0.308229
0.291165   0.00661499   0.308228
0.290006   0.0066327   0.308125
0.290837   0.0066017   0.308069
0.29083   0.00651969   0.308111
0.291068   0.00644409   0.308084
0.291914   0.00642203   0.308036
0.291801   0.00634613   0.308031
0.291819   0.00627105   0.308046
0.291827   0.00619771   0.307959
0.292089   0.00613166   0.30794
0.29224   0.00606345   0.307942
0.293336   0.00609438   0.307818
0.29282   0.00604838   0.30774
0.293121   0.00598913   0.30781
0.292532   0.00595285   0.307901
0.292759   0.00589284   0.307856
0.292378   0.00584226   0.307857
0.292344   0.00578054   0.307938
0.291615   0.00576628   0.307981
0.290863   0.00575588   0.308012
0.291543   0.0057373   0.307979
0.291873   0.00568859   0.307968
0.292743   0.00569834   0.307946
