-0.437366   0   0.4543
-0.441528   0.00416182   0.4515
-0.445853   0.00494718   0.451333
-0.446345   0.00353272   0.45185
-0.445506   0.00286216   0.45272
-0.444526   0.0025341   0.453917
-0.443519   0.00236667   0.453771
-0.444752   0.00239187   0.4535
-0.444393   0.00213976   0.452689
-0.444184   0.00192528   0.45326
-0.444483   0.00176697   0.453109
-0.444435   0.00161371   0.452567
-0.444385   0.00148526   0.453377
-0.444137   0.0013973   0.45305
-0.443784   0.00134789   0.453153
-0.44454   0.00147056   0.453375
-0.444083   0.00145526   0.452882
-0.44386   0.00138991   0.4531
-0.444157   0.00134767   0.452905
-0.444997   0.00153025   0.452435
-0.445078   0.00145779   0.452252
-0.444145   0.00167389   0.452227
-0.443672   0.00166791   0.452509
-0.443521   0.00160403   0.452596
-0.443226   0.00156669   0.452868
-0.443454   0.00152253   0.452835
-0.443577   0.00147014   0.452822
-0.443563   0.00141672   0.452832
-0.443649   0.00136967   0.453014
-0.443956   0.00135836   0.452903
-0.442852   0.00171594   0.452626
-0.443113   0.00168184   0.452653
-0.442979   0.00163559   0.452809
-0.442414   0.00168439   0.452771
-0.441819   0.00174045   0.452506
-0.442091   0.00171322   0.452503
-0.44208   0.00166631   0.452292
-0.442322   0.00163985   0.452226
-0.442484   0.00160544   0.452233
-0.442516   0.00156512   0.45202
-0.44258   0.00152778   0.452037
-0.442675   0.00149404   0.451988
-0.442394   0.00148576   0.451998
-0.442473   0.00145375   0.452261
-0.442383   0.00142393   0.452209
-0.44259   0.00140783   0.452204
-0.442677   0.00138035   0.452211
-0.442653   0.00135152   0.452223
-0.442953   0.00135735   0.452173
-0.443222   0.00135688   0.451824
-0.443243   0.00133018   0.451853
-0.443422   0.00131656   0.451854
-0.443664   0.00131395   0.451983
-0.443848   0.00130246   0.452022
-0.443155   0.0014541   0.452069
-0.443162   0.00142792   0.452059
-0.443442   0.00143026   0.452191
-0.443489   0.00140615   0.452302
-0.443596   0.00138632   0.452261
-0.443626   0.00136333   0.452233
-0.44351   0.00134576   0.45207
-0.443476   0.00132432   0.452129
-0.443715   0.00132494   0.452132
-0.443648   0.00130581   0.45213
-0.44366   0.00128561   0.452165
-0.44342   0.00128854   0.452145
-0.443505   0.00127205   0.4521
-0.443436   0.00125514   0.451994
-0.443212   0.00125691   0.451986
-0.443307   0.00124247   0.451991
-0.443457   0.00123399   0.451982
-0.44336   0.00122055   0.451967
-0.443221   0.00121172   0.451985
-0.443273   0.00119636   0.452061
-0.443148   0.00118691   0.452101
-0.443351   0.00118856   0.452271
-0.443379   0.00117336   0.452348
-0.443426   0.00115918   0.45235
-0.443399   0.00114474   0.452437
-0.443378   0.00113053   0.452419
-0.44353   0.00112671   0.45244
-0.443741   0.00113282   0.452513
-0.44385   0.00112437   0.452545
-0.444036   0.00112645   0.452612
-0.444056   0.00111329   0.452613
-0.444156   0.00110481   0.452635
-0.444195   0.00109272   0.452563
-0.444238   0.00108108   0.452625
-0.444317   0.00107178   0.452648
-0.444252   0.00106177   0.452593
-0.44425   0.00105004   0.452645
-0.444256   0.00103858   0.452647
-0.444247   0.00102738   0.452639
-0.444302   0.00101789   0.452579
-0.444171   0.00101563   0.452649
-0.444194   0.00100528   0.452685
-0.444176   0.000995028   0.452674
-0.444258   0.000988247   0.452634
-0.444106   0.000990041   0.452643
-0.443976   0.000988674   0.452579
