#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                 114        8.000000e-01        8.000000e-01        5.127841e-09
                 115        8.000000e-01        8.000000e-01        5.105498e-09
                 116        8.000000e-01        8.000000e-01        5.083444e-09
                 117        8.000000e-01        8.000000e-01        5.061673e-09
                 118        8.000000e-01        8.000000e-01        5.040179e-09
                 119        8.000000e-01        8.000000e-01        5.018957e-09
                 120        8.000000e-01        8.000000e-01        4.998001e-09
                 121        8.000000e-01        8.000000e-01        4.977306e-09
                 122        8.000000e-01        8.000000e-01        5.137173e-09
                 123        8.000000e-01        8.000000e-01        5.116248e-09
                 124        8.000000e-01        8.000000e-01        5.095576e-09
                 125        8.000000e-01        8.000000e-01        5.075153e-09
                 126        8.000000e-01        8.000000e-01        5.054973e-09
                 127        8.000000e-01        8.000000e-01        5.035032e-09
                 128        8.000000e-01        8.000000e-01        5.015326e-09
                 129        8.000000e-01        8.000000e-01        4.995848e-09
                 130        8.000000e-01        8.000000e-01        4.976597e-09
                 131        8.000000e-01        8.000000e-01        4.957566e-09
                 132        8.000000e-01        8.000000e-01        4.938751e-09
                 133        8.000000e-01        8.000000e-01        4.920149e-09
                 134        8.000000e-01        8.000000e-01        4.901756e-09
                 135        8.000000e-01        8.000000e-01        5.049159e-09
                 136        8.000000e-01        8.000000e-01        5.030562e-09
                 137        8.000000e-01        8.000000e-01        5.012169e-09
                 138        8.000000e-01        8.000000e-01        4.993976e-09
                 139        8.000000e-01        8.000000e-01        4.975979e-09
                 140        8.000000e-01        8.000000e-01        4.958176e-09
                 141        8.000000e-01        8.000000e-01        4.940563e-09
                 142        8.000000e-01        8.000000e-01        4.923136e-09
                 143        8.000000e-01        8.000000e-01        4.905892e-09
                 144        8.000000e-01        8.000000e-01        4.888828e-09
                 145        8.000000e-01        8.000000e-01        4.871940e-09
                 146        8.000000e-01        8.000000e-01        4.855227e-09
                 147        8.000000e-01        8.000000e-01        4.838684e-09
                 148        8.000000e-01        8.000000e-01        4.822310e-09
                 149        8.000000e-01        8.000000e-01        4.806100e-09
                 150        8.000000e-01        8.000000e-01        4.790053e-09
                 151        8.000000e-01        8.000000e-01        4.850557e-09
                 152        8.000000e-01        8.000000e-01        4.834575e-09
                 153        8.000000e-01        8.000000e-01        4.818750e-09
                 154        8.000000e-01        8.000000e-01        4.803079e-09
                 155        8.000000e-01        8.000000e-01        4.787560e-09
                 156        8.000000e-01        8.000000e-01        4.772191e-09
                 157        8.000000e-01        8.000000e-01        4.756969e-09
                 158        8.000000e-01        8.000000e-01        4.741891e-09
                 159        8.000000e-01        8.000000e-01        4.726956e-09
                 160        8.000000e-01        8.000000e-01        4.712161e-09
                 161        8.000000e-01        8.000000e-01        4.623523e-09
                 162        8.000000e-01        8.000000e-01        4.609231e-09
                 163        8.000000e-01        8.000000e-01        4.444371e-09
                 164        8.000000e-01        8.000000e-01        4.275285e-09
                 165        8.000000e-01        8.000000e-01        4.182634e-09
                 166        8.000000e-01        8.000000e-01        4.170016e-09
                 167        8.000000e-01        8.000000e-01        3.994409e-09
                 168        8.000000e-01        8.000000e-01        3.898651e-09
                 169        8.000000e-01        8.000000e-01        3.887100e-09
                 170        8.000000e-01        8.000000e-01        3.703312e-09
                 171        8.000000e-01        8.000000e-01        3.512237e-09
                 172        8.000000e-01        8.000000e-01        3.502013e-09
                 173        8.000000e-01        8.000000e-01        3.398743e-09
                 174        8.000000e-01        8.000000e-01        3.195144e-09
                 175        8.000000e-01        8.000000e-01        3.186002e-09
                 176        8.000000e-01        8.000000e-01        3.076057e-09
                 177        8.000000e-01        8.000000e-01        2.855553e-09
                 178        8.000000e-01        8.000000e-01        2.847520e-09
                 179        8.000000e-01        8.000000e-01        2.612011e-09
                 180        8.000000e-01        8.000000e-01        2.604745e-09
                 181        8.000000e-01        8.000000e-01        2.476657e-09
                 182        8.000000e-01        8.000000e-01        2.209095e-09
                 183        8.000000e-01        8.000000e-01        2.203051e-09
