#                  BLOCK:   ACTUAL_PE:     PE_AVE:      ERROR:
                 963            -7.52514            -7.54379          0.00277023
                 964            -7.59552            -7.54384          0.00276788
                 965            -7.55883            -7.54386          0.00276506
                 966            -7.60012            -7.54392          0.00276281
                 967            -7.58989            -7.54397          0.00276036
                 968            -7.60415            -7.54403          0.00275821
                 969             -7.5842            -7.54407          0.00275567
                 970            -7.55806            -7.54408          0.00275287
                 971             -7.5628             -7.5441           0.0027501
                 972            -7.56632            -7.54413          0.00274737
                 973            -7.59631            -7.54418          0.00274507
                 974            -7.60006            -7.54424          0.00274285
                 975            -7.50661             -7.5442          0.00274031
                 976            -7.58757            -7.54424          0.00273786
                 977            -7.56119            -7.54426          0.00273511
                 978            -7.47916            -7.54419          0.00273312
                 979            -7.52218            -7.54417          0.00273042
                 980            -7.52997            -7.54416          0.00272768
                 981            -7.45893            -7.54407          0.00272628
                 982            -7.43864            -7.54396          0.00272562
                 983            -7.48068             -7.5439           0.0027236
                 984            -7.54441             -7.5439          0.00272084
                 985            -7.55287            -7.54391          0.00271809
                 986            -7.65824            -7.54402           0.0027178
                 987            -7.62289             -7.5441          0.00271623
                 988            -7.56773            -7.54413          0.00271358
                 989            -7.54023            -7.54412          0.00271084
                 990             -7.5758            -7.54416          0.00270829
                 991            -7.62639            -7.54424          0.00270683
                 992            -7.65826            -7.54435          0.00270654
                 993            -7.63685            -7.54445          0.00270542
                 994            -7.59421             -7.5445          0.00270316
                 995             -7.5114            -7.54446          0.00270065
                 996            -7.46216            -7.54438           0.0026992
                 997            -7.48123            -7.54432          0.00269723
                 998            -7.49987            -7.54427           0.0026949
                 999            -7.61704            -7.54435          0.00269319
                1000            -7.58362            -7.54438          0.00269078
                1001            -7.65113            -7.54449           0.0026902
                1002            -7.67932            -7.54463          0.00269088
                1003            -7.66312            -7.54474          0.00269079
                1004             -7.6701            -7.54487          0.00269101
                1005            -7.65162            -7.54498          0.00269042
                1006            -7.58443            -7.54501          0.00268804
                1007             -7.5547            -7.54502          0.00268538
                1008            -7.56895            -7.54505          0.00268282
                1009             -7.5857            -7.54509          0.00268047
                1010            -7.55733             -7.5451          0.00267784
                1011            -7.53273            -7.54509          0.00267522
                1012            -7.46818            -7.54501          0.00267366
                1013            -7.46465            -7.54493          0.00267219
                1014            -7.44309            -7.54483          0.00267145
                1015            -7.53704            -7.54482          0.00266882
                1016            -7.58209            -7.54486          0.00266645
                1017            -7.58956            -7.54491          0.00266419
                1018            -7.49602            -7.54486          0.00266201
                1019            -7.51557            -7.54483          0.00265955
                1020            -7.60803            -7.54489          0.00265766
                1021            -7.62018            -7.54496          0.00265608
                1022            -7.55878            -7.54498          0.00265352
                1023            -7.61895            -7.54505          0.00265191
                1024            -7.61595            -7.54512          0.00265022
                1025            -7.62835             -7.5452          0.00264888
                1026            -7.64928             -7.5453          0.00264824
                1027            -7.59777            -7.54535          0.00264615
                1028            -7.61383            -7.54542          0.00264442
                1029            -7.63023             -7.5455          0.00264313
                1030            -7.64353             -7.5456          0.00264228
                1031            -7.62696            -7.54568           0.0026409
                1032            -7.55801            -7.54569          0.00263836
                1033            -7.60759            -7.54575          0.00263649
                1034            -7.60954            -7.54581          0.00263466
                1035            -7.56785            -7.54583           0.0026322
                1036            -7.63427            -7.54592          0.00263105
                1037            -7.64102            -7.54601          0.00263011
                1038            -7.66189            -7.54612          0.00262994
                1039             -7.5989            -7.54617           0.0026279
                1040            -7.58404            -7.54621          0.00262562
                1041            -7.55342            -7.54621          0.00262311
                1042            -7.53746            -7.54621          0.00262061
                1043            -7.48927            -7.54615          0.00261866
                1044            -7.48429            -7.54609          0.00261683
                1045            -7.43874            -7.54599          0.00261634
                1046            -7.40192            -7.54585          0.00261746
                1047            -7.45328            -7.54576          0.00261645
                1048            -7.43151            -7.54565          0.00261623
                1049             -7.4459            -7.54556          0.00261546
                1050            -7.41761            -7.54544          0.00261581
                1051            -7.41821            -7.54532          0.00261612
                1052            -7.40855            -7.54519          0.00261686
                1053             -7.4865            -7.54513          0.00261497
                1054            -7.48265            -7.54507          0.00261316
                1055            -7.48174            -7.54501          0.00261137
                1056            -7.39539            -7.54487          0.00261274
                1057            -7.47057             -7.5448          0.00261121
                1058            -7.45391            -7.54471          0.00261015
                1059            -7.43027             -7.5446          0.00260993
                1060            -7.46076            -7.54453          0.00260866
                1061            -7.47921            -7.54446          0.00260693
                1062            -7.47567             -7.5444          0.00260528
                1063            -7.47973            -7.54434          0.00260354
                1064            -7.60338            -7.54439          0.00260168
                1065            -7.54291            -7.54439          0.00259924
                1066            -7.51038            -7.54436            0.002597
                1067            -7.63229            -7.54444          0.00259587
                1068            -7.61674            -7.54451          0.00259432
                1069            -7.62474            -7.54459          0.00259298
                1070            -7.64295            -7.54468          0.00259219
                1071            -7.59545            -7.54473           0.0025902
                1072            -7.60222            -7.54478          0.00258834
                1073             -7.5378            -7.54477          0.00258594
                1074            -7.53151            -7.54476          0.00258356
                1075            -7.47496            -7.54469          0.00258197
                1076            -7.51769            -7.54467          0.00257969
                1077            -7.59235            -7.54471          0.00257768
                1078            -7.61584            -7.54478          0.00257613
                1079            -7.58615            -7.54482          0.00257403
                1080            -7.59849            -7.54487          0.00257212
                1081             -7.5244            -7.54485          0.00256981
                1082            -7.55783            -7.54486          0.00256747
                1083            -7.48406             -7.5448          0.00256571
                1084            -7.38839            -7.54466           0.0025674
                1085            -7.46645            -7.54459          0.00256604
                1086             -7.4429            -7.54449          0.00256539
                1087             -7.4162            -7.54438          0.00256574
                1088            -7.48127            -7.54432          0.00256404
                1089            -7.62849             -7.5444          0.00256285
                1090            -7.54403             -7.5444           0.0025605
                1091            -7.49045            -7.54435          0.00255863
                1092            -7.60038             -7.5444           0.0025568
                1093            -7.55612            -7.54441          0.00255448
                1094            -7.57073            -7.54443          0.00255226
                1095            -7.49896            -7.54439          0.00255027
                1096            -7.61747            -7.54446          0.00254881
                1097            -7.62256            -7.54453          0.00254748
                1098            -7.57404            -7.54456          0.00254531
                1099            -7.55144            -7.54456            0.002543
                1100            -7.56808            -7.54458          0.00254078
                1101            -7.52123            -7.54456          0.00253856
                1102            -7.44759            -7.54447          0.00253778
                1103            -7.47277            -7.54441          0.00253631
                1104            -7.40019            -7.54428          0.00253737
                1105            -7.44348            -7.54419          0.00253672
                1106            -7.36179            -7.54402          0.00253978
                1107            -7.37845            -7.54387          0.00254188
                1108            -7.37101            -7.54372          0.00254437
                1109            -7.48063            -7.54366          0.00254271
                1110            -7.43824            -7.54356           0.0025422
                1111            -7.44474            -7.54348          0.00254146
                1112            -7.49396            -7.54343          0.00253957
                1113            -7.53146            -7.54342          0.00253731
                1114            -7.47126            -7.54336          0.00253586
                1115            -7.48381             -7.5433          0.00253415
                1116            -7.50131            -7.54326          0.00253216
                1117            -7.48618            -7.54321           0.0025304
                1118            -7.38601            -7.54307          0.00253205
                1119            -7.37947            -7.54293            0.002534
                1120             -7.4813            -7.54287          0.00253234
                1121            -7.53714            -7.54287          0.00253008
                1122            -7.52288            -7.54285          0.00252789
                1123            -7.38856            -7.54271          0.00252937
                1124            -7.38848            -7.54257          0.00253084
                1125            -7.39794            -7.54245          0.00253185
                1126            -7.45928            -7.54237          0.00253068
                1127             -7.4331            -7.54228          0.00253029
                1128            -7.41176            -7.54216          0.00253069
                1129             -7.4925            -7.54212          0.00252883
                1130            -7.53893            -7.54211           0.0025266
                1131            -7.52756             -7.5421           0.0025244
                1132            -7.57674            -7.54213          0.00252235
                1133            -7.50864             -7.5421           0.0025203
                1134             -7.5542            -7.54211           0.0025181
                1135            -7.52211            -7.54209          0.00251594
                1136            -7.46039            -7.54202          0.00251475
                1137            -7.45353            -7.54194          0.00251375
                1138            -7.46509            -7.54188          0.00251244
                1139            -7.52528            -7.54186          0.00251028
                1140            -7.52207            -7.54184          0.00250814
                1141            -7.52467            -7.54183          0.00250599
                1142            -7.60488            -7.54188           0.0025044
                1143            -7.69287            -7.54202          0.00250569
                1144            -7.69469            -7.54215          0.00250705
                1145            -7.74598            -7.54233          0.00251117
                1146            -7.73234            -7.54249          0.00251445
                1147            -7.65677            -7.54259          0.00251423
                1148            -7.63534            -7.54267          0.00251334
                1149            -7.60438            -7.54273          0.00251173
                1150            -7.52122            -7.54271          0.00250961
                1151            -7.52534            -7.54269          0.00250748
                1152            -7.47118            -7.54263          0.00250607
                1153            -7.39564             -7.5425          0.00250713
                1154            -7.46663            -7.54244          0.00250582
                1155            -7.54056            -7.54244          0.00250366
                1156            -7.47747            -7.54238          0.00250212
                1157            -7.50411            -7.54235          0.00250018
                1158             -7.5351            -7.54234          0.00249803
                1159            -7.48359            -7.54229          0.00249638
                1160            -7.51195            -7.54227          0.00249437
                1161             -7.4794            -7.54221          0.00249281
                1162            -7.50128            -7.54218          0.00249091
                1163            -7.52764            -7.54216           0.0024888
                1164            -7.57421            -7.54219          0.00248682
                1165            -7.61464            -7.54225          0.00248546
                1166            -7.62932            -7.54233          0.00248445
                1167            -7.59894            -7.54238          0.00248279
                1168            -7.59423            -7.54242          0.00248106
                1169            -7.62846            -7.54249          0.00248003
                1170            -7.56602            -7.54251          0.00247799
                1171            -7.61667            -7.54258          0.00247669
                1172            -7.55544            -7.54259           0.0024746
                1173            -7.56613            -7.54261          0.00247257
                1174            -7.63361            -7.54269          0.00247168
                1175            -7.62429            -7.54276          0.00247055
                1176            -7.60776            -7.54281          0.00246907
                1177            -7.62346            -7.54288          0.00246792
                1178             -7.6421            -7.54296          0.00246726
                1179            -7.60731            -7.54302          0.00246577
                1180            -7.55208            -7.54303           0.0024637
                1181            -7.62822             -7.5431          0.00246267
                1182            -7.62018            -7.54316          0.00246145
                1183            -7.57708            -7.54319          0.00245953
                1184            -7.58968            -7.54323          0.00245777
                1185            -7.51539            -7.54321          0.00245581
                1186            -7.50942            -7.54318           0.0024539
                1187            -7.49333            -7.54314          0.00245219
                1188            -7.49758             -7.5431          0.00245043
                1189            -7.54154             -7.5431          0.00244837
                1190            -7.60582            -7.54315          0.00244688
                1191            -7.56714            -7.54317          0.00244491
                1192            -7.56811            -7.54319          0.00244295
                1193            -7.66342            -7.54329          0.00244298
                1194            -7.62631            -7.54336          0.00244192
                1195            -7.60313            -7.54341          0.00244039
                1196            -7.50313            -7.54338          0.00243858
                1197            -7.54497            -7.54338          0.00243654
                1198            -7.52048            -7.54336          0.00243458
                1199            -7.56531            -7.54338          0.00243262
                1200            -7.54217            -7.54338          0.00243059
                1201            -7.59162            -7.54342           0.0024289
                1202             -7.5924            -7.54346          0.00242722
                1203            -7.54911            -7.54346          0.00242521
                1204            -7.64095            -7.54354          0.00242455
                1205            -7.62768            -7.54361          0.00242354
                1206            -7.53477            -7.54361          0.00242154
                1207            -7.59781            -7.54365          0.00241995
                1208            -7.61832            -7.54371          0.00241874
                1209            -7.62018            -7.54378          0.00241756
                1210            -7.60113            -7.54382          0.00241603
                1211            -7.52889            -7.54381          0.00241407
                1212            -7.58226            -7.54384          0.00241228
                1213            -7.61132             -7.5439          0.00241094
                1214            -7.58473            -7.54393          0.00240919
                1215            -7.49405            -7.54389          0.00240755
                1216            -7.49045            -7.54385          0.00240597
                1217            -7.52113            -7.54383          0.00240407
                1218             -7.6441            -7.54391           0.0024035
                1219            -7.70066            -7.54404          0.00240497
                1220              -7.632            -7.54411          0.00240408
                1221            -7.63939            -7.54419          0.00240338
                1222            -7.62307            -7.54425          0.00240228
                1223            -7.60614            -7.54431          0.00240085
                1224              -7.601            -7.54435          0.00239933
                1225            -7.57579            -7.54438          0.00239751
                1226            -7.53769            -7.54437          0.00239556
                1227            -7.55407            -7.54438          0.00239362
                1228            -7.50956            -7.54435          0.00239184
                1229            -7.49089            -7.54431          0.00239029
                1230             -7.5391             -7.5443          0.00238835
                1231            -7.47446            -7.54425          0.00238708
                1232            -7.55196            -7.54425          0.00238515
                1233            -7.51507            -7.54423          0.00238334
                1234             -7.5325            -7.54422          0.00238142
                1235            -7.59486            -7.54426          0.00237985
                1236            -7.60478            -7.54431          0.00237843
                1237            -7.52181            -7.54429          0.00237657
                1238            -7.57965            -7.54432          0.00237483
                1239            -7.60925            -7.54437          0.00237349
                1240            -7.58345             -7.5444          0.00237178
                1241             -7.5302            -7.54439           0.0023699
                1242            -7.55568             -7.5444          0.00236801
                1243            -7.55447            -7.54441          0.00236612
                1244            -7.57917            -7.54444          0.00236438
                1245            -7.53262            -7.54443           0.0023625
                1246            -7.50225            -7.54439          0.00236085
                1247            -7.48074            -7.54434           0.0023595
                1248            -7.59768            -7.54439            0.002358
                1249            -7.49186            -7.54434          0.00235649
                1250            -7.50244            -7.54431          0.00235484
                1251            -7.54085            -7.54431          0.00235296
                1252            -7.57894            -7.54434          0.00235124
                1253            -7.59573            -7.54438          0.00234972
                1254            -7.58266            -7.54441          0.00234805
                1255            -7.63912            -7.54448          0.00234739
                1256            -7.60604            -7.54453          0.00234603
                1257            -7.56373            -7.54455          0.00234422
                1258            -7.58733            -7.54458           0.0023426
                1259            -7.67993            -7.54469          0.00234321
                1260            -7.67113            -7.54479          0.00234349
                1261            -7.68571             -7.5449           0.0023443
                1262            -7.77468            -7.54508           0.0023495
                1263            -7.76211            -7.54525          0.00235391
                1264            -7.77336            -7.54543          0.00235896
                1265            -7.81461            -7.54565          0.00236667
                1266            -7.74862            -7.54581          0.00237023
                1267             -7.6582             -7.5459          0.00237002
                1268            -7.62583            -7.54596          0.00236899
                1269            -7.61029            -7.54601          0.00236766
                1270            -7.49612            -7.54597          0.00236612
                1271            -7.52385            -7.54595          0.00236433
                1272            -7.51867            -7.54593          0.00236256
                1273            -7.52086            -7.54591          0.00236079
                1274            -7.48394            -7.54586          0.00235944
                1275            -7.45562            -7.54579          0.00235865
                1276            -7.51407            -7.54577          0.00235693
                1277            -7.55598            -7.54578           0.0023551
                1278            -7.63921            -7.54585          0.00235439
                1279            -7.59869            -7.54589          0.00235291
                1280            -7.59558            -7.54593          0.00235139
                1281            -7.70952            -7.54606          0.00235302
                1282            -7.71698            -7.54619          0.00235496
                1283            -7.67582            -7.54629          0.00235529
                1284            -7.69198             -7.5464          0.00235619
                1285            -7.67921            -7.54651          0.00235662
                1286            -7.62894            -7.54657          0.00235566
                1287            -7.57489            -7.54659          0.00235393
                1288            -7.61707            -7.54665          0.00235274
                1289            -7.65314            -7.54673          0.00235237
                1290            -7.63139             -7.5468          0.00235146
                1291            -7.54732             -7.5468          0.00234964
                1292            -7.62965            -7.54686          0.00234869
                1293            -7.62429            -7.54692          0.00234764
                1294            -7.57207            -7.54694          0.00234591
                1295            -7.55249            -7.54695           0.0023441
                1296            -7.60105            -7.54699          0.00234266
                1297            -7.56546              -7.547           0.0023409
                1298            -7.55661            -7.54701          0.00233911
                1299            -7.56217            -7.54702          0.00233734
                1300            -7.57432            -7.54704          0.00233563
                1301            -7.48532            -7.54699          0.00233432
                1302            -7.48759            -7.54695          0.00233297
                1303            -7.57275            -7.54697          0.00233127
                1304            -7.57648            -7.54699          0.00232959
                1305            -7.58609            -7.54702            0.002328
                1306             -7.5629            -7.54703          0.00232624
                1307            -7.55671            -7.54704          0.00232448
                1308             -7.4829            -7.54699          0.00232322
                1309            -7.46485            -7.54693          0.00232229
                1310            -7.51348             -7.5469          0.00232066
                1311            -7.53891             -7.5469          0.00231889
                1312             -7.5775            -7.54692          0.00231724
                1313            -7.58955            -7.54695          0.00231571
                1314            -7.58506            -7.54698          0.00231413
                1315            -7.56551              -7.547          0.00231241
                1316             -7.5913            -7.54703           0.0023109
                1317            -7.56101            -7.54704          0.00230917
                1318             -7.5746            -7.54706          0.00230751
                1319            -7.55121            -7.54706          0.00230576
                1320            -7.47202            -7.54701          0.00230472
                1321            -7.46175            -7.54694          0.00230387
                1322            -7.46718            -7.54688          0.00230292
                1323            -7.49697            -7.54684          0.00230149
                1324            -7.56223            -7.54686          0.00229978
                1325            -7.55114            -7.54686          0.00229805
                1326            -7.48373            -7.54681          0.00229681
                1327            -7.50534            -7.54678          0.00229529
                1328            -7.50367            -7.54675          0.00229379
                1329            -7.50158            -7.54671          0.00229232
                1330            -7.48818            -7.54667          0.00229102
                1331            -7.46021            -7.54661          0.00229021
                1332            -7.48726            -7.54656          0.00228893
                1333            -7.53798            -7.54655          0.00228722
                1334            -7.52279            -7.54654          0.00228558
                1335            -7.55677            -7.54654          0.00228388
                1336            -7.52082            -7.54652          0.00228225
                1337            -7.44047            -7.54645          0.00228192
                1338            -7.43942            -7.54637          0.00228162
                1339            -7.40194            -7.54626          0.00228246
                1340            -7.35344            -7.54611          0.00228529
                1341            -7.40426            -7.54601          0.00228603
                1342            -7.42526            -7.54592           0.0022861
                1343            -7.46128            -7.54586          0.00228526
                1344            -7.41412            -7.54576          0.00228566
                1345            -7.45109            -7.54569          0.00228505
                1346            -7.45951            -7.54562          0.00228425
                1347            -7.46116            -7.54556          0.00228341
                1348            -7.41423            -7.54546          0.00228379
                1349            -7.41405            -7.54537          0.00228418
                1350            -7.37739            -7.54524          0.00228587
                1351            -7.35126             -7.5451          0.00228869
                1352            -7.35198            -7.54495          0.00229145
                1353            -7.45056            -7.54488          0.00229081
                1354            -7.39439            -7.54477          0.00229182
                1355            -7.38709            -7.54466          0.00229308
                1356            -7.34002            -7.54451          0.00229635
                1357            -7.37014            -7.54438          0.00229825
                1358            -7.34687            -7.54423          0.00230115
                1359             -7.3502            -7.54409          0.00230388
                1360            -7.43926            -7.54401          0.00230348
                1361            -7.44719            -7.54394          0.00230289
                1362            -7.36976            -7.54381          0.00230474
                1363            -7.38982             -7.5437          0.00230582
                1364            -7.44723            -7.54363          0.00230521
                1365              -7.448            -7.54356          0.00230459
                1366              -7.502            -7.54353           0.0023031
                1367            -7.50992             -7.5435          0.00230155
                1368            -7.52174            -7.54349          0.00229992
                1369             -7.5238            -7.54347          0.00229829
                1370            -7.51722            -7.54345          0.00229669
                1371            -7.59233            -7.54349          0.00229529
                1372            -7.58032            -7.54352          0.00229377
                1373            -7.54217            -7.54352           0.0022921
                1374            -7.50057            -7.54349          0.00229065
                1375            -7.46226            -7.54343          0.00228974
                1376            -7.42431            -7.54334          0.00228972
                1377            -7.39909            -7.54323          0.00229045
                1378            -7.36628            -7.54311          0.00229238
                1379            -7.43368            -7.54303          0.00229209
                1380            -7.45115            -7.54296           0.0022914
                1381             -7.5518            -7.54297          0.00228975
                1382            -7.56858            -7.54299          0.00228817
                1383            -7.55588            -7.54299          0.00228653
                1384            -7.59345            -7.54303          0.00228517
                1385            -7.57134            -7.54305          0.00228361
                1386            -7.52325            -7.54304          0.00228201
                1387            -7.53399            -7.54303          0.00228037
                1388            -7.50984            -7.54301          0.00227886
                1389            -7.55396            -7.54301          0.00227723
                1390            -7.61626            -7.54307           0.0022762
                1391            -7.58076            -7.54309          0.00227472
                1392            -7.54594             -7.5431          0.00227309
                1393            -7.59955            -7.54314          0.00227182
                1394            -7.61171            -7.54319          0.00227072
                1395            -7.64564            -7.54326          0.00227028
                1396            -7.57658            -7.54328          0.00226878
                1397            -7.57323            -7.54331          0.00226726
                1398            -7.55898            -7.54332          0.00226567
                1399            -7.57918            -7.54334          0.00226419
                1400            -7.63701            -7.54341          0.00226356
                1401            -7.56227            -7.54342          0.00226199
                1402            -7.59989            -7.54346          0.00226073
                1403            -7.59561             -7.5435          0.00225943
                1404            -7.59026            -7.54353          0.00225806
                1405            -7.58538            -7.54356          0.00225665
                1406             -7.6387            -7.54363          0.00225606
                1407            -7.60345            -7.54367          0.00225486
                1408            -7.56596            -7.54369          0.00225331
                1409            -7.55446             -7.5437          0.00225173
                1410            -7.52382            -7.54368          0.00225017
                1411            -7.58051            -7.54371          0.00224873
                1412            -7.53254             -7.5437          0.00224715
                1413            -7.57719            -7.54372          0.00224569
                1414            -7.60071            -7.54376          0.00224446
                1415            -7.60805            -7.54381          0.00224333
                1416             -7.5261             -7.5438          0.00224178
                1417            -7.42615            -7.54371          0.00224174
                1418            -7.41769            -7.54363          0.00224192
                1419            -7.43822            -7.54355          0.00224157
                1420            -7.46316            -7.54349           0.0022407
                1421            -7.49116            -7.54346          0.00223943
                1422             -7.5491            -7.54346          0.00223786
                1423            -7.54259            -7.54346          0.00223629
                1424            -7.54045            -7.54346          0.00223472
                1425            -7.52501            -7.54345          0.00223319
                1426            -7.40734            -7.54335          0.00223366
                1427            -7.48504            -7.54331          0.00223247
                1428            -7.48224            -7.54327          0.00223131
                1429            -7.41655            -7.54318          0.00223151
                1430            -7.46174            -7.54312          0.00223068
                1431            -7.45645            -7.54306          0.00222994
                1432            -7.59624             -7.5431           0.0022287
                1433            -7.51592            -7.54308          0.00222722
                1434            -7.48632            -7.54304          0.00222602
                1435            -7.52464            -7.54303           0.0022245
                1436            -7.50448              -7.543          0.00222312
                1437            -7.45017            -7.54294          0.00222251
                1438            -7.44997            -7.54287           0.0022219
                1439            -7.43307            -7.54279          0.00222167
                1440            -7.39595            -7.54269          0.00222247
                1441            -7.40583             -7.5426          0.00222295
                1442            -7.48365            -7.54256          0.00222179
                1443            -7.55938            -7.54257          0.00222028
                1444            -7.50263            -7.54254          0.00221891
                1445            -7.52923            -7.54253           0.0022174
                1446            -7.49584             -7.5425           0.0022161
                1447            -7.38658            -7.54239          0.00221718
                1448             -7.4454            -7.54232          0.00221666
                1449            -7.47129            -7.54228          0.00221568
                1450            -7.47864            -7.54223          0.00221458
                1451             -7.4379            -7.54216          0.00221422
                1452            -7.47152            -7.54211          0.00221323
                1453            -7.51344            -7.54209           0.0022118
                1454            -7.50449            -7.54207          0.00221043
                1455            -7.45405              -7.542          0.00220974
                1456            -7.53361              -7.542          0.00220823
                1457             -7.5288            -7.54199          0.00220673
                1458            -7.46614            -7.54194          0.00220583
                1459            -7.59397            -7.54197          0.00220461
                1460            -7.60465            -7.54202          0.00220351
                1461            -7.58247            -7.54204          0.00220218
                1462            -7.58525            -7.54207          0.00220087
                1463             -7.6029            -7.54212          0.00219976
                1464            -7.56422            -7.54213          0.00219831
                1465            -7.59066            -7.54216          0.00219706
                1466            -7.54047            -7.54216          0.00219556
                1467             -7.6114            -7.54221          0.00219457
                1468            -7.63439            -7.54227          0.00219397
                1469            -7.68185            -7.54237          0.00219454
                1470            -7.67522            -7.54246           0.0021949
                1471            -7.58357            -7.54249          0.00219359
                1472             -7.6059            -7.54253          0.00219252
                1473            -7.62634            -7.54259          0.00219177
                1474            -7.62703            -7.54264          0.00219103
                1475            -7.60091            -7.54268           0.0021899
                1476             -7.5446            -7.54268          0.00218842
                1477            -7.51118            -7.54266          0.00218704
                1478            -7.64727            -7.54273          0.00218671
                1479            -7.61814            -7.54278          0.00218582
                1480            -7.56564             -7.5428           0.0021844
                1481            -7.52005            -7.54278          0.00218298
                1482            -7.52056            -7.54277          0.00218156
                1483            -7.50305            -7.54274          0.00218025
                1484            -7.47917             -7.5427           0.0021792
                1485            -7.43637            -7.54263          0.00217891
                1486            -7.46251            -7.54257          0.00217811
                1487            -7.34534            -7.54244          0.00218068
                1488            -7.40269            -7.54235          0.00218124
                1489            -7.42754            -7.54227          0.00218114
                1490            -7.43791             -7.5422           0.0021808
                1491             -7.3738            -7.54209          0.00218226
                1492            -7.34909            -7.54196          0.00218462
                1493            -7.46093             -7.5419          0.00218384
                1494            -7.41681            -7.54182          0.00218398
                1495            -7.43093            -7.54175          0.00218378
                1496             -7.4354            -7.54167          0.00218347
                1497            -7.46166            -7.54162          0.00218267
                1498            -7.50616             -7.5416          0.00218134
                1499            -7.55223             -7.5416           0.0021799
                1500            -7.59212            -7.54164           0.0021787
                1501            -7.61087            -7.54168          0.00217774
                1502            -7.57595            -7.54171          0.00217641
                1503            -7.51188            -7.54169          0.00217505
                1504            -7.52867            -7.54168          0.00217362
                1505            -7.59013            -7.54171          0.00217242
                1506            -7.63973            -7.54178          0.00217195
                1507            -7.63562            -7.54184           0.0021714
                1508            -7.65335            -7.54191          0.00217122
                1509             -7.6543            -7.54199          0.00217106
                1510            -7.60605            -7.54203          0.00217003
                1511            -7.61332            -7.54208          0.00216911
                1512            -7.54068            -7.54208          0.00216768
                1513            -7.54244            -7.54208          0.00216624
                1514            -7.55116            -7.54208          0.00216482
                1515            -7.55847            -7.54209          0.00216342
                1516            -7.50761            -7.54207          0.00216211
                1517            -7.52756            -7.54206          0.00216071
                1518             -7.5509            -7.54207          0.00215929
