#                  BLOCK:   ACTUAL_TE:          TE_AVE:             ERROR:
                1360       -6.239262e+00       -6.344012e+00        2.303479e-03
                1361       -6.247192e+00       -6.343941e+00        2.302885e-03
                1362       -6.169759e+00       -6.343813e+00        2.304743e-03
                1363       -6.189819e+00       -6.343700e+00        2.305819e-03
                1364       -6.247233e+00       -6.343629e+00        2.305213e-03
                1365       -6.247996e+00       -6.343559e+00        2.304589e-03
                1366       -6.301996e+00       -6.343529e+00        2.303103e-03
                1367       -6.309922e+00       -6.343504e+00        2.301549e-03
                1368       -6.321737e+00       -6.343489e+00        2.299922e-03
                1369       -6.323803e+00       -6.343474e+00        2.298287e-03
                1370       -6.317217e+00       -6.343455e+00        2.296689e-03
                1371       -6.392328e+00       -6.343491e+00        2.295290e-03
                1372       -6.380322e+00       -6.343517e+00        2.293774e-03
                1373       -6.342175e+00       -6.343516e+00        2.292104e-03
                1374       -6.300570e+00       -6.343485e+00        2.290649e-03
                1375       -6.262262e+00       -6.343426e+00        2.289744e-03
                1376       -6.224307e+00       -6.343340e+00        2.289716e-03
                1377       -6.199087e+00       -6.343235e+00        2.290449e-03
                1378       -6.166283e+00       -6.343106e+00        2.292383e-03
                1379       -6.233685e+00       -6.343027e+00        2.292094e-03
                1380       -6.251150e+00       -6.342960e+00        2.291400e-03
                1381       -6.351801e+00       -6.342967e+00        2.289749e-03
                1382       -6.368580e+00       -6.342985e+00        2.288167e-03
                1383       -6.355880e+00       -6.342995e+00        2.286532e-03
                1384       -6.393454e+00       -6.343031e+00        2.285171e-03
                1385       -6.371344e+00       -6.343052e+00        2.283612e-03
                1386       -6.323247e+00       -6.343037e+00        2.282009e-03
                1387       -6.333994e+00       -6.343031e+00        2.280373e-03
                1388       -6.309839e+00       -6.343007e+00        2.278856e-03
                1389       -6.353963e+00       -6.343015e+00        2.277229e-03
                1390       -6.416264e+00       -6.343068e+00        2.276200e-03
                1391       -6.380757e+00       -6.343095e+00        2.274725e-03
                1392       -6.345942e+00       -6.343097e+00        2.273092e-03
                1393       -6.399553e+00       -6.343137e+00        2.271821e-03
                1394       -6.411710e+00       -6.343186e+00        2.270724e-03
                1395       -6.445641e+00       -6.343260e+00        2.270284e-03
                1396       -6.376583e+00       -6.343284e+00        2.268783e-03
                1397       -6.373235e+00       -6.343305e+00        2.267260e-03
                1398       -6.358982e+00       -6.343316e+00        2.265666e-03
                1399       -6.379176e+00       -6.343342e+00        2.264191e-03
                1400       -6.437008e+00       -6.343409e+00        2.263562e-03
                1401       -6.362268e+00       -6.343422e+00        2.261987e-03
                1402       -6.399890e+00       -6.343463e+00        2.260732e-03
                1403       -6.395608e+00       -6.343500e+00        2.259426e-03
                1404       -6.390260e+00       -6.343533e+00        2.258062e-03
                1405       -6.385381e+00       -6.343563e+00        2.256652e-03
                1406       -6.438703e+00       -6.343631e+00        2.256061e-03
                1407       -6.403447e+00       -6.343673e+00        2.254858e-03
                1408       -6.365961e+00       -6.343689e+00        2.253312e-03
                1409       -6.354457e+00       -6.343697e+00        2.251726e-03
                1410       -6.323820e+00       -6.343682e+00        2.250173e-03
                1411       -6.380506e+00       -6.343709e+00        2.248729e-03
                1412       -6.332536e+00       -6.343701e+00        2.247151e-03
                1413       -6.377193e+00       -6.343724e+00        2.245685e-03
                1414       -6.400710e+00       -6.343765e+00        2.244459e-03
                1415       -6.408047e+00       -6.343810e+00        2.243332e-03
                1416       -6.326099e+00       -6.343798e+00        2.241783e-03
                1417       -6.226155e+00       -6.343715e+00        2.241738e-03
                1418       -6.217690e+00       -6.343626e+00        2.241918e-03
                1419       -6.238216e+00       -6.343551e+00        2.241568e-03
                1420       -6.263156e+00       -6.343495e+00        2.240705e-03
                1421       -6.291157e+00       -6.343458e+00        2.239430e-03
                1422       -6.349104e+00       -6.343462e+00        2.237859e-03
                1423       -6.342587e+00       -6.343461e+00        2.236287e-03
                1424       -6.340446e+00       -6.343459e+00        2.234717e-03
                1425       -6.325013e+00       -6.343446e+00        2.233186e-03
                1426       -6.207335e+00       -6.343351e+00        2.233659e-03
                1427       -6.285043e+00       -6.343310e+00        2.232468e-03
                1428       -6.282238e+00       -6.343267e+00        2.231314e-03
                1429       -6.216550e+00       -6.343178e+00        2.231514e-03
                1430       -6.261742e+00       -6.343121e+00        2.230680e-03
                1431       -6.256446e+00       -6.343061e+00        2.229943e-03
                1432       -6.396237e+00       -6.343098e+00        2.228695e-03
                1433       -6.315925e+00       -6.343079e+00        2.227221e-03
                1434       -6.286322e+00       -6.343040e+00        2.226019e-03
                1435       -6.324645e+00       -6.343027e+00        2.224505e-03
                1436       -6.304477e+00       -6.343000e+00        2.223118e-03
                1437       -6.250175e+00       -6.342935e+00        2.222509e-03
                1438       -6.249971e+00       -6.342871e+00        2.221903e-03
                1439       -6.233068e+00       -6.342794e+00        2.221669e-03
                1440       -6.195946e+00       -6.342692e+00        2.222466e-03
                1441       -6.205827e+00       -6.342597e+00        2.222952e-03
                1442       -6.283646e+00       -6.342556e+00        2.221786e-03
                1443       -6.359382e+00       -6.342568e+00        2.220277e-03
                1444       -6.302626e+00       -6.342540e+00        2.218912e-03
                1445       -6.329232e+00       -6.342531e+00        2.217395e-03
                1446       -6.295835e+00       -6.342499e+00        2.216097e-03
                1447       -6.186577e+00       -6.342391e+00        2.217184e-03
                1448       -6.245402e+00       -6.342324e+00        2.216664e-03
                1449       -6.271292e+00       -6.342275e+00        2.215676e-03
                1450       -6.278640e+00       -6.342231e+00        2.214583e-03
                1451       -6.237896e+00       -6.342159e+00        2.214224e-03
                1452       -6.271515e+00       -6.342111e+00        2.213233e-03
                1453       -6.313439e+00       -6.342091e+00        2.211798e-03
                1454       -6.304487e+00       -6.342065e+00        2.210428e-03
                1455       -6.254053e+00       -6.342005e+00        2.209736e-03
                1456       -6.333606e+00       -6.341999e+00        2.208226e-03
                1457       -6.328803e+00       -6.341990e+00        2.206729e-03
                1458       -6.266137e+00       -6.341938e+00        2.205829e-03
                1459       -6.393972e+00       -6.341973e+00        2.204605e-03
                1460       -6.404646e+00       -6.342016e+00        2.203513e-03
                1461       -6.382474e+00       -6.342044e+00        2.202179e-03
                1462       -6.385246e+00       -6.342074e+00        2.200871e-03
                1463       -6.402899e+00       -6.342115e+00        2.199759e-03
                1464       -6.364221e+00       -6.342130e+00        2.198308e-03
                1465       -6.390662e+00       -6.342163e+00        2.197057e-03
                1466       -6.340467e+00       -6.342162e+00        2.195559e-03
                1467       -6.411402e+00       -6.342209e+00        2.194569e-03
                1468       -6.434391e+00       -6.342272e+00        2.193973e-03
                1469       -6.481848e+00       -6.342367e+00        2.194536e-03
                1470       -6.475224e+00       -6.342458e+00        2.194903e-03
                1471       -6.383565e+00       -6.342486e+00        2.193589e-03
                1472       -6.405903e+00       -6.342529e+00        2.192522e-03
                1473       -6.426343e+00       -6.342586e+00        2.191771e-03
                1474       -6.427029e+00       -6.342643e+00        2.191033e-03
                1475       -6.400906e+00       -6.342682e+00        2.189904e-03
                1476       -6.344601e+00       -6.342684e+00        2.188420e-03
                1477       -6.311177e+00       -6.342662e+00        2.187043e-03
                1478       -6.447267e+00       -6.342733e+00        2.186708e-03
                1479       -6.418142e+00       -6.342784e+00        2.185824e-03
                1480       -6.365638e+00       -6.342800e+00        2.184401e-03
                1481       -6.320048e+00       -6.342784e+00        2.182980e-03
                1482       -6.320558e+00       -6.342769e+00        2.181559e-03
                1483       -6.303051e+00       -6.342742e+00        2.180252e-03
                1484       -6.279167e+00       -6.342700e+00        2.179204e-03
                1485       -6.236372e+00       -6.342628e+00        2.178912e-03
                1486       -6.262509e+00       -6.342574e+00        2.178113e-03
                1487       -6.145343e+00       -6.342441e+00        2.180683e-03
                1488       -6.202692e+00       -6.342348e+00        2.181239e-03
                1489       -6.227544e+00       -6.342270e+00        2.181136e-03
                1490       -6.237913e+00       -6.342200e+00        2.180797e-03
                1491       -6.173800e+00       -6.342087e+00        2.182257e-03
                1492       -6.149094e+00       -6.341958e+00        2.184624e-03
                1493       -6.260931e+00       -6.341904e+00        2.183835e-03
                1494       -6.216807e+00       -6.341820e+00        2.183978e-03
                1495       -6.230933e+00       -6.341746e+00        2.183776e-03
                1496       -6.235400e+00       -6.341675e+00        2.183473e-03
                1497       -6.261660e+00       -6.341621e+00        2.182669e-03
                1498       -6.306156e+00       -6.341598e+00        2.181340e-03
                1499       -6.352226e+00       -6.341605e+00        2.179897e-03
                1500       -6.392120e+00       -6.341638e+00        2.178703e-03
                1501       -6.410867e+00       -6.341685e+00        2.177740e-03
                1502       -6.375952e+00       -6.341707e+00        2.176410e-03
                1503       -6.311885e+00       -6.341688e+00        2.175052e-03
                1504       -6.328668e+00       -6.341679e+00        2.173623e-03
                1505       -6.390132e+00       -6.341711e+00        2.172417e-03
                1506       -6.439727e+00       -6.341776e+00        2.171949e-03
                1507       -6.435623e+00       -6.341838e+00        2.171401e-03
                1508       -6.453349e+00       -6.341912e+00        2.171220e-03
                1509       -6.454297e+00       -6.341987e+00        2.171058e-03
                1510       -6.406051e+00       -6.342029e+00        2.170034e-03
                1511       -6.413318e+00       -6.342076e+00        2.169111e-03
                1512       -6.340681e+00       -6.342076e+00        2.167677e-03
                1513       -6.342436e+00       -6.342076e+00        2.166244e-03
                1514       -6.351159e+00       -6.342082e+00        2.164821e-03
                1515       -6.358473e+00       -6.342093e+00        2.163420e-03
                1516       -6.307609e+00       -6.342070e+00        2.162112e-03
                1517       -6.327561e+00       -6.342060e+00        2.160708e-03
                1518       -6.350899e+00       -6.342066e+00        2.159292e-03
                1519       -6.360939e+00       -6.342079e+00        2.157907e-03
                1520       -6.426408e+00       -6.342134e+00        2.157200e-03
                1521       -6.346131e+00       -6.342137e+00        2.155783e-03
                1522       -6.354750e+00       -6.342145e+00        2.154383e-03
                1523       -6.429487e+00       -6.342202e+00        2.153731e-03
                1524       -6.370056e+00       -6.342221e+00        2.152396e-03
                1525       -6.338245e+00       -6.342218e+00        2.150986e-03
                1526       -6.353135e+00       -6.342225e+00        2.149588e-03
                1527       -6.319507e+00       -6.342210e+00        2.148232e-03
                1528       -6.276584e+00       -6.342167e+00        2.147255e-03
                1529       -6.352754e+00       -6.342174e+00        2.145862e-03
                1530       -6.344916e+00       -6.342176e+00        2.144460e-03
                1531       -6.296252e+00       -6.342146e+00        2.143270e-03
                1532       -6.228973e+00       -6.342072e+00        2.143143e-03
                1533       -6.303438e+00       -6.342047e+00        2.141893e-03
                1534       -6.321884e+00       -6.342034e+00        2.140538e-03
                1535       -6.350931e+00       -6.342040e+00        2.139151e-03
                1536       -6.424616e+00       -6.342093e+00        2.138434e-03
                1537       -6.407569e+00       -6.342136e+00        2.137467e-03
                1538       -6.417072e+00       -6.342185e+00        2.136632e-03
                1539       -6.464395e+00       -6.342264e+00        2.136719e-03
                1540       -6.442559e+00       -6.342329e+00        2.136324e-03
                1541       -6.401358e+00       -6.342368e+00        2.135281e-03
                1542       -6.347011e+00       -6.342371e+00        2.133898e-03
                1543       -6.350774e+00       -6.342376e+00        2.132522e-03
                1544       -6.359584e+00       -6.342387e+00        2.131170e-03
                1545       -6.442861e+00       -6.342452e+00        2.130783e-03
                1546       -6.408028e+00       -6.342495e+00        2.129827e-03
                1547       -6.345958e+00       -6.342497e+00        2.128451e-03
                1548       -6.370094e+00       -6.342515e+00        2.127151e-03
                1549       -6.369466e+00       -6.342532e+00        2.125849e-03
                1550       -6.289308e+00       -6.342498e+00        2.124754e-03
                1551       -6.342290e+00       -6.342498e+00        2.123384e-03
                1552       -6.351531e+00       -6.342503e+00        2.122024e-03
                1553       -6.321422e+00       -6.342490e+00        2.120701e-03
                1554       -6.320915e+00       -6.342476e+00        2.119382e-03
                1555       -6.265525e+00       -6.342426e+00        2.118597e-03
                1556       -6.285149e+00       -6.342390e+00        2.117555e-03
                1557       -6.377930e+00       -6.342412e+00        2.116318e-03
                1558       -6.382879e+00       -6.342438e+00        2.115119e-03
                1559       -6.399191e+00       -6.342475e+00        2.114076e-03
                1560       -6.366349e+00       -6.342490e+00        2.112776e-03
                1561       -6.383623e+00       -6.342516e+00        2.111587e-03
                1562       -6.359335e+00       -6.342527e+00        2.110262e-03
                1563       -6.332332e+00       -6.342521e+00        2.108922e-03
                1564       -6.327990e+00       -6.342511e+00        2.107594e-03
                1565       -6.340866e+00       -6.342510e+00        2.106248e-03
                1566       -6.466498e+00       -6.342590e+00        2.106390e-03
                1567       -6.328326e+00       -6.342580e+00        2.105066e-03
                1568       -6.267198e+00       -6.342532e+00        2.104272e-03
                1569       -6.284223e+00       -6.342495e+00        2.103259e-03
                1570       -6.379086e+00       -6.342519e+00        2.102049e-03
                1571       -6.451244e+00       -6.342588e+00        2.101850e-03
                1572       -6.376202e+00       -6.342609e+00        2.100621e-03
                1573       -6.434023e+00       -6.342667e+00        2.100090e-03
                1574       -6.413079e+00       -6.342712e+00        2.099232e-03
                1575       -6.391717e+00       -6.342743e+00        2.098129e-03
                1576       -6.428819e+00       -6.342798e+00        2.097509e-03
                1577       -6.366616e+00       -6.342813e+00        2.096233e-03
                1578       -6.334730e+00       -6.342808e+00        2.094911e-03
                1579       -6.375510e+00       -6.342828e+00        2.093687e-03
                1580       -6.386048e+00       -6.342856e+00        2.092540e-03
                1581       -6.369969e+00       -6.342873e+00        2.091287e-03
                1582       -6.419157e+00       -6.342921e+00        2.090521e-03
                1583       -6.413805e+00       -6.342966e+00        2.089680e-03
                1584       -6.332307e+00       -6.342959e+00        2.088371e-03
                1585       -6.295280e+00       -6.342929e+00        2.087271e-03
                1586       -6.330487e+00       -6.342921e+00        2.085969e-03
                1587       -6.403152e+00       -6.342959e+00        2.085000e-03
                1588       -6.352419e+00       -6.342965e+00        2.083696e-03
                1589       -6.391911e+00       -6.342996e+00        2.082612e-03
                1590       -6.397972e+00       -6.343031e+00        2.081589e-03
                1591       -6.382032e+00       -6.343055e+00        2.080425e-03
                1592       -6.370024e+00       -6.343072e+00        2.079187e-03
                1593       -6.318539e+00       -6.343057e+00        2.077939e-03
                1594       -6.350459e+00       -6.343061e+00        2.076641e-03
                1595       -6.367953e+00       -6.343077e+00        2.075397e-03
                1596       -6.363523e+00       -6.343090e+00        2.074136e-03
                1597       -6.289681e+00       -6.343056e+00        2.073107e-03
                1598       -6.259446e+00       -6.343004e+00        2.072470e-03
                1599       -6.295885e+00       -6.342974e+00        2.071384e-03
                1600       -6.416554e+00       -6.343020e+00        2.070599e-03
                1601       -6.362186e+00       -6.343032e+00        2.069341e-03
                1602       -6.376624e+00       -6.343053e+00        2.068155e-03
                1603       -6.325052e+00       -6.343042e+00        2.066895e-03
                1604       -6.377759e+00       -6.343064e+00        2.065720e-03
                1605       -6.450463e+00       -6.343131e+00        2.065517e-03
                1606       -6.404831e+00       -6.343169e+00        2.064588e-03
                1607       -6.381541e+00       -6.343193e+00        2.063441e-03
                1608       -6.392384e+00       -6.343224e+00        2.062385e-03
                1609       -6.346678e+00       -6.343226e+00        2.061104e-03
                1610       -6.336741e+00       -6.343222e+00        2.059828e-03
                1611       -6.387377e+00       -6.343249e+00        2.058731e-03
                1612       -6.424185e+00       -6.343299e+00        2.058066e-03
                1613       -6.330466e+00       -6.343291e+00        2.056806e-03
                1614       -6.285381e+00       -6.343255e+00        2.055845e-03
                1615       -6.301319e+00       -6.343229e+00        2.054736e-03
                1616       -6.380022e+00       -6.343252e+00        2.053590e-03
                1617       -6.336829e+00       -6.343248e+00        2.052324e-03
                1618       -6.376760e+00       -6.343269e+00        2.051160e-03
                1619       -6.445647e+00       -6.343332e+00        2.050868e-03
                1620       -6.503807e+00       -6.343431e+00        2.051993e-03
                1621       -6.461104e+00       -6.343504e+00        2.052010e-03
                1622       -6.440696e+00       -6.343564e+00        2.051620e-03
                1623       -6.412928e+00       -6.343607e+00        2.050801e-03
                1624       -6.418197e+00       -6.343652e+00        2.050052e-03
                1625       -6.391210e+00       -6.343682e+00        2.049000e-03
                1626       -6.391439e+00       -6.343711e+00        2.047950e-03
                1627       -6.396321e+00       -6.343743e+00        2.046947e-03
                1628       -6.352490e+00       -6.343749e+00        2.045696e-03
                1629       -6.327728e+00       -6.343739e+00        2.044464e-03
                1630       -6.290458e+00       -6.343706e+00        2.043471e-03
                1631       -6.345461e+00       -6.343707e+00        2.042219e-03
                1632       -6.318642e+00       -6.343692e+00        2.041025e-03
                1633       -6.304537e+00       -6.343668e+00        2.039916e-03
                1634       -6.226260e+00       -6.343596e+00        2.039933e-03
                1635       -6.210333e+00       -6.343515e+00        2.040313e-03
                1636       -6.210435e+00       -6.343433e+00        2.040686e-03
                1637       -6.176482e+00       -6.343331e+00        2.041987e-03
                1638       -6.293414e+00       -6.343301e+00        2.040967e-03
                1639       -6.344237e+00       -6.343301e+00        2.039722e-03
                1640       -6.365195e+00       -6.343315e+00        2.038522e-03
                1641       -6.338318e+00       -6.343312e+00        2.037282e-03
                1642       -6.368671e+00       -6.343327e+00        2.036100e-03
                1643       -6.348679e+00       -6.343330e+00        2.034863e-03
                1644       -6.346334e+00       -6.343332e+00        2.033626e-03
                1645       -6.370233e+00       -6.343349e+00        2.032456e-03
                1646       -6.352716e+00       -6.343354e+00        2.031229e-03
                1647       -6.323126e+00       -6.343342e+00        2.030033e-03
                1648       -6.335857e+00       -6.343337e+00        2.028806e-03
                1649       -6.291025e+00       -6.343306e+00        2.027824e-03
                1650       -6.266508e+00       -6.343259e+00        2.027129e-03
                1651       -6.320256e+00       -6.343245e+00        2.025949e-03
                1652       -6.288364e+00       -6.343212e+00        2.024995e-03
                1653       -6.335225e+00       -6.343207e+00        2.023776e-03
                1654       -6.329664e+00       -6.343199e+00        2.022569e-03
                1655       -6.342738e+00       -6.343199e+00        2.021347e-03
                1656       -6.345293e+00       -6.343200e+00        2.020126e-03
                1657       -6.412637e+00       -6.343242e+00        2.019342e-03
                1658       -6.412601e+00       -6.343284e+00        2.018557e-03
                1659       -6.378678e+00       -6.343305e+00        2.017453e-03
                1660       -6.295158e+00       -6.343276e+00        2.016446e-03
                1661       -6.220781e+00       -6.343202e+00        2.016581e-03
                1662       -6.335898e+00       -6.343198e+00        2.015372e-03
                1663       -6.424478e+00       -6.343247e+00        2.014753e-03
                1664       -6.450862e+00       -6.343312e+00        2.014580e-03
                1665       -6.357556e+00       -6.343320e+00        2.013388e-03
                1666       -6.366269e+00       -6.343334e+00        2.012226e-03
                1667       -6.410484e+00       -6.343374e+00        2.011422e-03
                1668       -6.346887e+00       -6.343376e+00        2.010218e-03
                1669       -6.369167e+00       -6.343392e+00        2.009073e-03
                1670       -6.382023e+00       -6.343415e+00        2.008003e-03
                1671       -6.313164e+00       -6.343397e+00        2.006883e-03
                1672       -6.302205e+00       -6.343372e+00        2.005834e-03
                1673       -6.353118e+00       -6.343378e+00        2.004643e-03
                1674       -6.322384e+00       -6.343365e+00        2.003485e-03
                1675       -6.298545e+00       -6.343339e+00        2.002467e-03
                1676       -6.303434e+00       -6.343315e+00        2.001414e-03
                1677       -6.263961e+00       -6.343267e+00        2.000780e-03
                1678       -6.291461e+00       -6.343237e+00        1.999826e-03
                1679       -6.230234e+00       -6.343169e+00        1.999767e-03
                1680       -6.327163e+00       -6.343160e+00        1.998599e-03
                1681       -6.316557e+00       -6.343144e+00        1.997473e-03
                1682       -6.382789e+00       -6.343168e+00        1.996425e-03
                1683       -6.339021e+00       -6.343165e+00        1.995240e-03
                1684       -6.336698e+00       -6.343161e+00        1.994059e-03
                1685       -6.295133e+00       -6.343133e+00        1.993079e-03
                1686       -6.328002e+00       -6.343124e+00        1.991917e-03
                1687       -6.324879e+00       -6.343113e+00        1.990766e-03
                1688       -6.323073e+00       -6.343101e+00        1.989622e-03
                1689       -6.344407e+00       -6.343102e+00        1.988444e-03
                1690       -6.314368e+00       -6.343085e+00        1.987340e-03
                1691       -6.386753e+00       -6.343111e+00        1.986333e-03
                1692       -6.404377e+00       -6.343147e+00        1.985489e-03
                1693       -6.326360e+00       -6.343137e+00        1.984341e-03
                1694       -6.347264e+00       -6.343139e+00        1.983171e-03
                1695       -6.192174e+00       -6.343050e+00        1.984000e-03
                1696       -6.342028e+00       -6.343050e+00        1.982830e-03
                1697       -6.336251e+00       -6.343046e+00        1.981666e-03
                1698       -6.310888e+00       -6.343027e+00        1.980589e-03
                1699       -6.300231e+00       -6.343002e+00        1.979583e-03
                1700       -6.270719e+00       -6.342959e+00        1.978876e-03
                1701       -6.362698e+00       -6.342971e+00        1.977746e-03
                1702       -6.332125e+00       -6.342964e+00        1.976594e-03
                1703       -6.330411e+00       -6.342957e+00        1.975448e-03
                1704       -6.285751e+00       -6.342923e+00        1.974573e-03
                1705       -6.366125e+00       -6.342937e+00        1.973462e-03
                1706       -6.267247e+00       -6.342893e+00        1.972804e-03
                1707       -6.292963e+00       -6.342863e+00        1.971865e-03
                1708       -6.346691e+00       -6.342866e+00        1.970712e-03
                1709       -6.409281e+00       -6.342904e+00        1.969942e-03
                1710       -6.378137e+00       -6.342925e+00        1.968898e-03
                1711       -6.340467e+00       -6.342924e+00        1.967748e-03
                1712       -6.432967e+00       -6.342976e+00        1.967301e-03
                1713       -6.487605e+00       -6.343061e+00        1.967963e-03
                1714       -6.518198e+00       -6.343163e+00        1.969466e-03
                1715       -6.477732e+00       -6.343241e+00        1.969880e-03
                1716       -6.404051e+00       -6.343277e+00        1.969051e-03
                1717       -6.355556e+00       -6.343284e+00        1.967917e-03
                1718       -6.362431e+00       -6.343295e+00        1.966803e-03
                1719       -6.309363e+00       -6.343275e+00        1.965758e-03
                1720       -6.342008e+00       -6.343275e+00        1.964615e-03
                1721       -6.373521e+00       -6.343292e+00        1.963553e-03
                1722       -6.372493e+00       -6.343309e+00        1.962485e-03
                1723       -6.341035e+00       -6.343308e+00        1.961347e-03
                1724       -6.410010e+00       -6.343346e+00        1.960591e-03
                1725       -6.455052e+00       -6.343411e+00        1.960523e-03
                1726       -6.509451e+00       -6.343507e+00        1.961746e-03
                1727       -6.441571e+00       -6.343564e+00        1.961432e-03
                1728       -6.427964e+00       -6.343613e+00        1.960905e-03
                1729       -6.374974e+00       -6.343631e+00        1.959855e-03
                1730       -6.441081e+00       -6.343687e+00        1.959531e-03
                1731       -6.466446e+00       -6.343758e+00        1.959682e-03
                1732       -6.482164e+00       -6.343838e+00        1.960179e-03
                1733       -6.489036e+00       -6.343922e+00        1.960838e-03
                1734       -6.491833e+00       -6.344007e+00        1.961561e-03
                1735       -6.466002e+00       -6.344078e+00        1.961691e-03
                1736       -6.437484e+00       -6.344132e+00        1.961298e-03
                1737       -6.402491e+00       -6.344165e+00        1.960457e-03
                1738       -6.436468e+00       -6.344218e+00        1.960048e-03
                1739       -6.523286e+00       -6.344321e+00        1.961624e-03
                1740       -6.486152e+00       -6.344403e+00        1.962190e-03
                1741       -6.498859e+00       -6.344491e+00        1.963067e-03
                1742       -6.498460e+00       -6.344580e+00        1.963929e-03
                1743       -6.527111e+00       -6.344685e+00        1.965592e-03
                1744       -6.487347e+00       -6.344766e+00        1.966167e-03
                1745       -6.424263e+00       -6.344812e+00        1.965568e-03
                1746       -6.426773e+00       -6.344859e+00        1.965002e-03
                1747       -6.364366e+00       -6.344870e+00        1.963909e-03
                1748       -6.327249e+00       -6.344860e+00        1.962812e-03
                1749       -6.383816e+00       -6.344882e+00        1.961816e-03
                1750       -6.424446e+00       -6.344928e+00        1.961221e-03
                1751       -6.399514e+00       -6.344959e+00        1.960349e-03
                1752       -6.375258e+00       -6.344976e+00        1.959307e-03
                1753       -6.403800e+00       -6.345010e+00        1.958476e-03
                1754       -6.426233e+00       -6.345056e+00        1.957907e-03
                1755       -6.417575e+00       -6.345097e+00        1.957227e-03
                1756       -6.460064e+00       -6.345163e+00        1.957207e-03
                1757       -6.469105e+00       -6.345233e+00        1.957364e-03
                1758       -6.415332e+00       -6.345273e+00        1.956657e-03
                1759       -6.445601e+00       -6.345330e+00        1.956376e-03
                1760       -6.455334e+00       -6.345393e+00        1.956262e-03
                1761       -6.444740e+00       -6.345449e+00        1.955965e-03
                1762       -6.443400e+00       -6.345505e+00        1.955645e-03
                1763       -6.417191e+00       -6.345545e+00        1.954958e-03
                1764       -6.433836e+00       -6.345595e+00        1.954490e-03
                1765       -6.367807e+00       -6.345608e+00        1.953423e-03
                1766       -6.341724e+00       -6.345606e+00        1.952319e-03
                1767       -6.310973e+00       -6.345586e+00        1.951312e-03
                1768       -6.354348e+00       -6.345591e+00        1.950215e-03
                1769       -6.311012e+00       -6.345572e+00        1.949210e-03
                1770       -6.378950e+00       -6.345590e+00        1.948200e-03
                1771       -6.411285e+00       -6.345628e+00        1.947453e-03
                1772       -6.369768e+00       -6.345641e+00        1.946402e-03
                1773       -6.372013e+00       -6.345656e+00        1.945361e-03
                1774       -6.387716e+00       -6.345680e+00        1.944409e-03
                1775       -6.403780e+00       -6.345713e+00        1.943589e-03
                1776       -6.460753e+00       -6.345777e+00        1.943574e-03
                1777       -6.392393e+00       -6.345804e+00        1.942657e-03
                1778       -6.309377e+00       -6.345783e+00        1.941672e-03
                1779       -6.279956e+00       -6.345746e+00        1.940933e-03
                1780       -6.263762e+00       -6.345700e+00        1.940389e-03
                1781       -6.281594e+00       -6.345664e+00        1.939634e-03
                1782       -6.337255e+00       -6.345659e+00        1.938551e-03
                1783       -6.426448e+00       -6.345705e+00        1.937993e-03
                1784       -6.378575e+00       -6.345723e+00        1.936994e-03
                1785       -6.422068e+00       -6.345766e+00        1.936381e-03
                1786       -6.404665e+00       -6.345799e+00        1.935578e-03
                1787       -6.408509e+00       -6.345834e+00        1.934813e-03
                1788       -6.446507e+00       -6.345890e+00        1.934550e-03
                1789       -6.444231e+00       -6.345945e+00        1.934249e-03
                1790       -6.363616e+00       -6.345955e+00        1.933194e-03
                1791       -6.353630e+00       -6.345959e+00        1.932119e-03
                1792       -6.445989e+00       -6.346015e+00        1.931847e-03
                1793       -6.381164e+00       -6.346035e+00        1.930869e-03
                1794       -6.338067e+00       -6.346030e+00        1.929798e-03
                1795       -6.261595e+00       -6.345983e+00        1.929296e-03
                1796       -6.296317e+00       -6.345956e+00        1.928420e-03
                1797       -6.329139e+00       -6.345946e+00        1.927370e-03
                1798       -6.382570e+00       -6.345967e+00        1.926406e-03
                1799       -6.339077e+00       -6.345963e+00        1.925339e-03
                1800       -6.399942e+00       -6.345993e+00        1.924502e-03
                1801       -6.391901e+00       -6.346018e+00        1.923603e-03
                1802       -6.299272e+00       -6.345992e+00        1.922710e-03
                1803       -6.308465e+00       -6.345971e+00        1.921756e-03
                1804       -6.340100e+00       -6.345968e+00        1.920694e-03
                1805       -6.462185e+00       -6.346033e+00        1.920709e-03
                1806       -6.411442e+00       -6.346069e+00        1.919987e-03
                1807       -6.420056e+00       -6.346110e+00        1.919361e-03
                1808       -6.363333e+00       -6.346119e+00        1.918323e-03
                1809       -6.376150e+00       -6.346136e+00        1.917334e-03
                1810       -6.372261e+00       -6.346150e+00        1.916329e-03
                1811       -6.337159e+00       -6.346145e+00        1.915277e-03
                1812       -6.170795e+00       -6.346049e+00        1.916663e-03
                1813       -6.267005e+00       -6.346005e+00        1.916102e-03
                1814       -6.199243e+00       -6.345924e+00        1.916753e-03
                1815       -6.266703e+00       -6.345880e+00        1.916194e-03
                1816       -6.316583e+00       -6.345864e+00        1.915207e-03
                1817       -6.382435e+00       -6.345884e+00        1.914258e-03
                1818       -6.415758e+00       -6.345923e+00        1.913591e-03
                1819       -6.414965e+00       -6.345961e+00        1.912916e-03
                1820       -6.509339e+00       -6.346051e+00        1.913970e-03
                1821       -6.397115e+00       -6.346079e+00        1.913124e-03
                1822       -6.438065e+00       -6.346129e+00        1.912740e-03
                1823       -6.401129e+00       -6.346159e+00        1.911929e-03
                1824       -6.394290e+00       -6.346186e+00        1.911063e-03
