#                  BLOCK:   ACTUAL_P:           P_AVE:              ERROR:
                1260        7.068739e+00        7.777558e+00        1.304822e-02
                1261        6.948172e+00        7.776900e+00        1.305444e-02
                1262        6.456639e+00        7.775854e+00        1.308595e-02
                1263        6.536780e+00        7.774873e+00        1.311231e-02
                1264        6.472940e+00        7.773843e+00        1.314233e-02
                1265        6.255309e+00        7.772643e+00        1.318665e-02
                1266        6.618614e+00        7.771731e+00        1.320770e-02
                1267        7.156317e+00        7.771245e+00        1.320621e-02
                1268        7.326756e+00        7.770895e+00        1.320044e-02
                1269        7.398971e+00        7.770602e+00        1.319330e-02
                1270        8.032091e+00        7.770808e+00        1.318451e-02
                1271        7.907827e+00        7.770915e+00        1.317458e-02
                1272        7.918683e+00        7.771032e+00        1.316474e-02
                1273        7.917976e+00        7.771147e+00        1.315490e-02
                1274        8.128056e+00        7.771427e+00        1.314756e-02
                1275        8.256828e+00        7.771808e+00        1.314276e-02
                1276        7.923136e+00        7.771926e+00        1.313299e-02
                1277        7.702398e+00        7.771872e+00        1.312282e-02
                1278        7.256971e+00        7.771469e+00        1.311873e-02
                1279        7.460901e+00        7.771226e+00        1.311073e-02
                1280        7.448396e+00        7.770974e+00        1.310291e-02
                1281        6.840391e+00        7.770248e+00        1.311280e-02
                1282        6.842174e+00        7.769524e+00        1.312254e-02
                1283        7.026384e+00        7.768944e+00        1.312509e-02
                1284        6.944110e+00        7.768302e+00        1.313058e-02
                1285        7.035363e+00        7.767732e+00        1.313274e-02
                1286        7.322088e+00        7.767385e+00        1.312710e-02
                1287        7.610000e+00        7.767263e+00        1.311747e-02
                1288        7.362314e+00        7.766948e+00        1.311106e-02
                1289        7.153953e+00        7.766473e+00        1.310951e-02
                1290        7.280832e+00        7.766096e+00        1.310475e-02
                1291        7.733080e+00        7.766071e+00        1.309462e-02
                1292        7.281463e+00        7.765696e+00        1.308986e-02
                1293        7.314982e+00        7.765347e+00        1.308437e-02
                1294        7.623000e+00        7.765237e+00        1.307473e-02
                1295        7.734809e+00        7.765214e+00        1.306465e-02
                1296        7.457645e+00        7.764976e+00        1.305672e-02
                1297        7.663346e+00        7.764898e+00        1.304689e-02
                1298        7.736840e+00        7.764876e+00        1.303686e-02
                1299        7.689333e+00        7.764818e+00        1.302695e-02
                1300        7.637000e+00        7.764720e+00        1.301730e-02
                1301        8.148975e+00        7.765015e+00        1.301065e-02
                1302        8.141988e+00        7.765305e+00        1.300388e-02
                1303        7.676442e+00        7.765237e+00        1.299408e-02
                1304        7.644484e+00        7.765144e+00        1.298444e-02
                1305        7.592841e+00        7.765012e+00        1.297516e-02
                1306        7.683785e+00        7.764950e+00        1.296538e-02
                1307        7.738945e+00        7.764930e+00        1.295547e-02
                1308        8.100548e+00        7.765186e+00        1.294811e-02
                1309        8.224616e+00        7.765537e+00        1.294297e-02
                1310        7.995709e+00        7.765713e+00        1.293428e-02
                1311        7.892922e+00        7.765810e+00        1.292478e-02
                1312        7.679160e+00        7.765744e+00        1.291510e-02
                1313        7.575725e+00        7.765599e+00        1.290607e-02
                1314        7.588315e+00        7.765464e+00        1.289696e-02
                1315        7.704511e+00        7.765418e+00        1.288723e-02
                1316        7.538755e+00        7.765246e+00        1.287859e-02
                1317        7.713649e+00        7.765207e+00        1.286887e-02
                1318        7.647788e+00        7.765118e+00        1.285942e-02
                1319        7.811484e+00        7.765153e+00        1.284971e-02
                1320        8.258142e+00        7.765526e+00        1.284541e-02
                1321        8.315599e+00        7.765943e+00        1.284243e-02
                1322        8.281160e+00        7.766332e+00        1.283863e-02
                1323        8.121490e+00        7.766601e+00        1.283173e-02
                1324        7.764010e+00        7.766599e+00        1.282204e-02
                1325        7.838187e+00        7.766653e+00        1.281248e-02
                1326        8.193914e+00        7.766975e+00        1.280686e-02
                1327        8.036430e+00        7.767178e+00        1.279882e-02
                1328        8.029613e+00        7.767376e+00        1.279071e-02
                1329        8.031104e+00        7.767574e+00        1.278263e-02
                1330        8.104223e+00        7.767827e+00        1.277552e-02
                1331        8.220357e+00        7.768167e+00        1.277044e-02
                1332        8.103272e+00        7.768419e+00        1.276334e-02
                1333        7.816663e+00        7.768455e+00        1.275381e-02
                1334        7.945658e+00        7.768588e+00        1.274494e-02
                1335        7.735913e+00        7.768563e+00        1.273542e-02
                1336        7.930979e+00        7.768685e+00        1.272647e-02
                1337        8.341075e+00        7.769113e+00        1.272415e-02
                1338        8.357348e+00        7.769553e+00        1.272223e-02
                1339        8.553538e+00        7.770138e+00        1.272619e-02
                1340        8.820534e+00        7.770922e+00        1.274082e-02
                1341        8.535680e+00        7.771492e+00        1.274407e-02
                1342        8.408851e+00        7.771967e+00        1.274342e-02
                1343        8.236171e+00        7.772313e+00        1.273862e-02
                1344        8.497776e+00        7.772853e+00        1.274057e-02
                1345        8.268750e+00        7.773222e+00        1.273643e-02
                1346        8.224335e+00        7.773557e+00        1.273138e-02
                1347        8.235016e+00        7.773899e+00        1.272654e-02
                1348        8.485551e+00        7.774427e+00        1.272804e-02
                1349        8.498280e+00        7.774964e+00        1.272991e-02
                1350        8.694083e+00        7.775645e+00        1.273868e-02
                1351        8.818347e+00        7.776416e+00        1.275261e-02
                1352        8.831273e+00        7.777197e+00        1.276702e-02
                1353        8.295380e+00        7.777580e+00        1.276333e-02
                1354        8.546122e+00        7.778147e+00        1.276651e-02
                1355        8.577318e+00        7.778737e+00        1.277071e-02
                1356        8.861864e+00        7.779536e+00        1.278625e-02
                1357        8.718343e+00        7.780228e+00        1.279553e-02
                1358        8.873438e+00        7.781033e+00        1.281140e-02
                1359        8.829307e+00        7.781804e+00        1.282518e-02
                1360        8.347557e+00        7.782220e+00        1.282249e-02
                1361        8.296091e+00        7.782598e+00        1.281863e-02
                1362        8.713528e+00        7.783281e+00        1.282743e-02
                1363        8.591070e+00        7.783874e+00        1.283170e-02
                1364        8.270582e+00        7.784231e+00        1.282725e-02
                1365        8.284330e+00        7.784597e+00        1.282308e-02
                1366        8.022878e+00        7.784771e+00        1.281488e-02
                1367        7.970319e+00        7.784907e+00        1.280623e-02
                1368        7.878598e+00        7.784976e+00        1.279705e-02
                1369        7.859271e+00        7.785030e+00        1.278782e-02
                1370        7.903247e+00        7.785116e+00        1.277877e-02
                1371        7.507679e+00        7.784914e+00        1.277106e-02
                1372        7.564425e+00        7.784753e+00        1.276276e-02
                1373        7.781353e+00        7.784751e+00        1.275346e-02
                1374        8.008727e+00        7.784914e+00        1.274522e-02
                1375        8.257341e+00        7.785257e+00        1.274058e-02
                1376        8.475047e+00        7.785758e+00        1.274118e-02
                1377        8.581725e+00        7.786337e+00        1.274504e-02
                1378        8.771090e+00        7.787051e+00        1.275581e-02
                1379        8.435979e+00        7.787522e+00        1.275523e-02
                1380        8.309235e+00        7.787900e+00        1.275159e-02
                1381        7.714567e+00        7.787847e+00        1.274247e-02
                1382        7.652582e+00        7.787749e+00        1.273362e-02
                1383        7.702801e+00        7.787687e+00        1.272457e-02
                1384        7.515110e+00        7.787490e+00        1.271690e-02
                1385        7.660232e+00        7.787399e+00        1.270805e-02
                1386        7.911650e+00        7.787488e+00        1.269919e-02
                1387        7.867041e+00        7.787546e+00        1.269017e-02
                1388        7.991460e+00        7.787692e+00        1.268187e-02
                1389        7.735174e+00        7.787655e+00        1.267280e-02
                1390        7.393845e+00        7.787371e+00        1.266685e-02
                1391        7.599736e+00        7.787236e+00        1.265846e-02
                1392        7.792801e+00        7.787240e+00        1.264937e-02
                1393        7.449637e+00        7.786998e+00        1.264261e-02
                1394        7.362419e+00        7.786693e+00        1.263721e-02
                1395        7.225699e+00        7.786291e+00        1.263455e-02
                1396        7.592141e+00        7.786152e+00        1.262626e-02
                1397        7.624978e+00        7.786037e+00        1.261775e-02
                1398        7.659530e+00        7.785946e+00        1.260905e-02
                1399        7.542306e+00        7.785772e+00        1.260124e-02
                1400        7.236669e+00        7.785380e+00        1.259834e-02
                1401        7.681329e+00        7.785306e+00        1.258957e-02
                1402        7.472561e+00        7.785083e+00        1.258256e-02
                1403        7.501205e+00        7.784880e+00        1.257522e-02
                1404        7.504475e+00        7.784681e+00        1.256785e-02
                1405        7.531451e+00        7.784500e+00        1.256020e-02
                1406        7.224301e+00        7.784102e+00        1.255758e-02
                1407        7.425242e+00        7.783847e+00        1.255125e-02
                1408        7.636758e+00        7.783742e+00        1.254277e-02
                1409        7.713574e+00        7.783693e+00        1.253396e-02
                1410        7.838892e+00        7.783732e+00        1.252514e-02
                1411        7.541785e+00        7.783560e+00        1.251743e-02
                1412        7.830106e+00        7.783593e+00        1.250861e-02
                1413        7.576140e+00        7.783446e+00        1.250062e-02
                1414        7.451678e+00        7.783212e+00        1.249398e-02
                1415        7.434871e+00        7.782966e+00        1.248758e-02
                1416        7.906207e+00        7.783053e+00        1.247906e-02
                1417        8.458869e+00        7.783530e+00        1.247937e-02
                1418        8.522847e+00        7.784051e+00        1.248145e-02
                1419        8.410127e+00        7.784492e+00        1.248045e-02
                1420        8.240512e+00        7.784813e+00        1.247579e-02
                1421        8.092616e+00        7.785030e+00        1.246889e-02
                1422        7.794988e+00        7.785037e+00        1.246013e-02
                1423        7.826727e+00        7.785066e+00        1.245141e-02
                1424        7.813376e+00        7.785086e+00        1.244268e-02
                1425        7.858669e+00        7.785138e+00        1.243405e-02
                1426        8.486378e+00        7.785630e+00        1.243505e-02
                1427        8.040579e+00        7.785808e+00        1.242762e-02
                1428        8.070780e+00        7.786008e+00        1.242052e-02
                1429        8.445778e+00        7.786469e+00        1.242041e-02
                1430        8.222367e+00        7.786774e+00        1.241546e-02
                1431        8.234614e+00        7.787087e+00        1.241073e-02
                1432        7.456515e+00        7.786856e+00        1.240421e-02
                1433        7.902253e+00        7.786937e+00        1.239582e-02
                1434        8.059621e+00        7.787127e+00        1.238863e-02
                1435        7.858954e+00        7.787177e+00        1.238010e-02
                1436        7.974453e+00        7.787308e+00        1.237216e-02
                1437        8.272596e+00        7.787645e+00        1.236816e-02
                1438        8.294728e+00        7.787998e+00        1.236459e-02
                1439        8.352117e+00        7.788390e+00        1.236221e-02
                1440        8.599622e+00        7.788953e+00        1.236645e-02
                1441        8.519887e+00        7.789461e+00        1.236827e-02
                1442        8.096165e+00        7.789673e+00        1.236152e-02
                1443        7.694078e+00        7.789607e+00        1.235313e-02
                1444        8.047094e+00        7.789785e+00        1.234586e-02
                1445        7.884990e+00        7.789851e+00        1.233750e-02
                1446        8.052700e+00        7.790033e+00        1.233030e-02
                1447        8.648847e+00        7.790626e+00        1.233606e-02
                1448        8.343709e+00        7.791008e+00        1.233345e-02
                1449        8.200655e+00        7.791291e+00        1.232818e-02
                1450        8.131155e+00        7.791526e+00        1.232190e-02
                1451        8.355974e+00        7.791915e+00        1.231955e-02
                1452        8.148617e+00        7.792160e+00        1.231352e-02
                1453        7.950443e+00        7.792269e+00        1.230552e-02
                1454        7.973955e+00        7.792394e+00        1.229769e-02
                1455        8.279822e+00        7.792729e+00        1.229380e-02
                1456        7.836193e+00        7.792759e+00        1.228540e-02
                1457        7.833719e+00        7.792787e+00        1.227700e-02
                1458        8.198163e+00        7.793065e+00        1.227172e-02
                1459        7.512501e+00        7.792873e+00        1.226482e-02
                1460        7.444530e+00        7.792634e+00        1.225874e-02
                1461        7.560284e+00        7.792475e+00        1.225138e-02
                1462        7.561424e+00        7.792317e+00        1.224402e-02
                1463        7.430497e+00        7.792070e+00        1.223815e-02
                1464        7.642156e+00        7.791967e+00        1.223022e-02
                1465        7.491841e+00        7.791763e+00        1.222359e-02
                1466        7.782784e+00        7.791756e+00        1.221525e-02
                1467        7.383258e+00        7.791478e+00        1.221010e-02
                1468        7.262496e+00        7.791118e+00        1.220709e-02
                1469        7.018984e+00        7.790592e+00        1.221010e-02
                1470        7.040321e+00        7.790082e+00        1.221245e-02
                1471        7.577703e+00        7.789937e+00        1.220500e-02
                1472        7.437063e+00        7.789698e+00        1.219907e-02
                1473        7.342506e+00        7.789394e+00        1.219456e-02
                1474        7.363234e+00        7.789105e+00        1.218971e-02
                1475        7.520383e+00        7.788923e+00        1.218281e-02
                1476        7.816654e+00        7.788941e+00        1.217457e-02
                1477        8.011443e+00        7.789092e+00        1.216726e-02
                1478        7.235250e+00        7.788717e+00        1.216480e-02
                1479        7.360178e+00        7.788428e+00        1.216002e-02
                1480        7.666622e+00        7.788345e+00        1.215209e-02
                1481        7.918487e+00        7.788433e+00        1.214420e-02
                1482        7.942671e+00        7.788537e+00        1.213645e-02
                1483        8.052098e+00        7.788715e+00        1.212957e-02
                1484        8.206611e+00        7.788997e+00        1.212466e-02
                1485        8.411985e+00        7.789416e+00        1.212375e-02
                1486        8.279654e+00        7.789746e+00        1.212008e-02
                1487        8.927726e+00        7.790511e+00        1.213607e-02
                1488        8.592148e+00        7.791050e+00        1.213986e-02
                1489        8.433405e+00        7.791481e+00        1.213937e-02
                1490        8.372268e+00        7.791871e+00        1.213748e-02
                1491        8.765667e+00        7.792524e+00        1.214690e-02
                1492        8.908395e+00        7.793272e+00        1.216176e-02
                1493        8.232995e+00        7.793567e+00        1.215718e-02
                1494        8.474291e+00        7.794022e+00        1.215758e-02
                1495        8.363854e+00        7.794404e+00        1.215542e-02
                1496        8.318118e+00        7.794754e+00        1.215234e-02
                1497        8.124870e+00        7.794974e+00        1.214622e-02
                1498        7.868415e+00        7.795023e+00        1.213821e-02
                1499        7.659023e+00        7.794932e+00        1.213045e-02
                1500        7.475946e+00        7.794720e+00        1.212423e-02
                1501        7.393839e+00        7.794453e+00        1.211909e-02
                1502        7.574709e+00        7.794306e+00        1.211191e-02
                1503        7.925507e+00        7.794394e+00        1.210416e-02
                1504        7.834206e+00        7.794420e+00        1.209614e-02
                1505        7.502004e+00        7.794226e+00        1.208967e-02
                1506        7.239145e+00        7.793857e+00        1.208726e-02
                1507        7.251964e+00        7.793498e+00        1.208458e-02
                1508        7.164468e+00        7.793081e+00        1.208377e-02
                1509        7.195648e+00        7.792685e+00        1.208224e-02
                1510        7.468209e+00        7.792470e+00        1.207615e-02
                1511        7.423433e+00        7.792226e+00        1.207063e-02
                1512        7.831995e+00        7.792252e+00        1.206267e-02
                1513        7.804984e+00        7.792260e+00        1.205471e-02
                1514        7.751012e+00        7.792233e+00        1.204677e-02
                1515        7.720317e+00        7.792186e+00        1.203892e-02
                1516        8.001972e+00        7.792324e+00        1.203177e-02
                1517        7.925344e+00        7.792412e+00        1.202416e-02
                1518        7.769361e+00        7.792396e+00        1.201625e-02
                1519        7.734955e+00        7.792359e+00        1.200840e-02
                1520        7.368197e+00        7.792080e+00        1.200374e-02
                1521        7.812969e+00        7.792093e+00        1.199585e-02
                1522        7.760841e+00        7.792073e+00        1.198799e-02
                1523        7.336962e+00        7.791774e+00        1.198384e-02
                1524        7.686228e+00        7.791705e+00        1.197618e-02
                1525        7.863943e+00        7.791752e+00        1.196842e-02
                1526        7.742380e+00        7.791720e+00        1.196062e-02
                1527        7.954648e+00        7.791826e+00        1.195326e-02
                1528        8.194633e+00        7.792090e+00        1.194835e-02
                1529        7.767932e+00        7.792074e+00        1.194054e-02
                1530        7.799032e+00        7.792079e+00        1.193274e-02
                1531        8.089106e+00        7.792273e+00        1.192652e-02
                1532        8.437736e+00        7.792694e+00        1.192618e-02
                1533        8.022492e+00        7.792844e+00        1.191934e-02
                1534        7.894514e+00        7.792910e+00        1.191175e-02
                1535        7.762481e+00        7.792890e+00        1.190401e-02
                1536        7.368932e+00        7.792614e+00        1.189946e-02
                1537        7.441343e+00        7.792386e+00        1.189391e-02
                1538        7.372680e+00        7.792113e+00        1.188931e-02
                1539        7.107909e+00        7.791668e+00        1.188989e-02
                1540        7.218209e+00        7.791296e+00        1.188800e-02
                1541        7.453877e+00        7.791077e+00        1.188230e-02
                1542        7.755016e+00        7.791054e+00        1.187462e-02
                1543        7.738595e+00        7.791020e+00        1.186697e-02
                1544        7.690184e+00        7.790954e+00        1.185947e-02
                1545        7.211907e+00        7.790580e+00        1.185771e-02
                1546        7.424607e+00        7.790343e+00        1.185240e-02
                1547        7.797365e+00        7.790347e+00        1.184474e-02
                1548        7.621008e+00        7.790238e+00        1.183760e-02
                1549        7.620105e+00        7.790128e+00        1.183046e-02
                1550        8.064175e+00        7.790305e+00        1.182415e-02
                1551        7.757900e+00        7.790284e+00        1.181655e-02
                1552        7.720966e+00        7.790239e+00        1.180902e-02
                1553        7.887428e+00        7.790302e+00        1.180158e-02
                1554        7.896162e+00        7.790370e+00        1.179418e-02
                1555        8.236254e+00        7.790657e+00        1.179008e-02
                1556        8.120295e+00        7.790869e+00        1.178441e-02
                1557        7.611017e+00        7.790753e+00        1.177741e-02
                1558        7.588407e+00        7.790623e+00        1.177056e-02
                1559        7.522792e+00        7.790452e+00        1.176427e-02
                1560        7.701640e+00        7.790395e+00        1.175686e-02
                1561        7.578208e+00        7.790259e+00        1.175012e-02
                1562        7.706881e+00        7.790205e+00        1.174272e-02
                1563        7.838214e+00        7.790236e+00        1.173524e-02
                1564        7.854558e+00        7.790277e+00        1.172781e-02
                1565        7.807648e+00        7.790288e+00        1.172032e-02
                1566        7.069399e+00        7.789828e+00        1.172188e-02
                1567        7.818569e+00        7.789846e+00        1.171441e-02
                1568        8.174697e+00        7.790092e+00        1.170951e-02
                1569        8.045054e+00        7.790254e+00        1.170317e-02
                1570        7.549378e+00        7.790101e+00        1.169673e-02
                1571        7.169583e+00        7.789706e+00        1.169595e-02
                1572        7.563509e+00        7.789562e+00        1.168939e-02
                1573        7.253485e+00        7.789221e+00        1.168693e-02
                1574        7.390016e+00        7.788967e+00        1.168225e-02
                1575        7.520619e+00        7.788797e+00        1.167608e-02
                1576        7.295955e+00        7.788484e+00        1.167286e-02
                1577        7.637990e+00        7.788389e+00        1.166585e-02
                1578        7.768195e+00        7.788376e+00        1.165846e-02
                1579        7.555970e+00        7.788229e+00        1.165201e-02
                1580        7.491254e+00        7.788041e+00        1.164615e-02
                1581        7.562193e+00        7.787898e+00        1.163966e-02
                1582        7.332017e+00        7.787610e+00        1.163587e-02
                1583        7.346168e+00        7.787331e+00        1.163186e-02
                1584        7.820314e+00        7.787352e+00        1.162453e-02
                1585        8.042818e+00        7.787513e+00        1.161832e-02
                1586        7.872030e+00        7.787566e+00        1.161111e-02
                1587        7.478600e+00        7.787372e+00        1.160543e-02
                1588        7.761585e+00        7.787355e+00        1.159813e-02
                1589        7.506371e+00        7.787179e+00        1.159218e-02
                1590        7.479885e+00        7.786985e+00        1.158650e-02
                1591        7.580326e+00        7.786855e+00        1.157995e-02
                1592        7.655071e+00        7.786773e+00        1.157297e-02
                1593        7.954864e+00        7.786878e+00        1.156618e-02
                1594        7.754459e+00        7.786858e+00        1.155895e-02
                1595        7.653060e+00        7.786774e+00        1.155200e-02
                1596        7.655227e+00        7.786692e+00        1.154506e-02
                1597        8.075796e+00        7.786873e+00        1.153925e-02
                1598        8.242796e+00        7.787158e+00        1.153555e-02
                1599        8.065951e+00        7.787332e+00        1.152966e-02
                1600        7.396572e+00        7.787088e+00        1.152504e-02
                1601        7.701867e+00        7.787035e+00        1.151796e-02
                1602        7.617091e+00        7.786929e+00        1.151126e-02
                1603        7.863605e+00        7.786977e+00        1.150418e-02
                1604        7.598383e+00        7.786859e+00        1.149761e-02
                1605        7.193340e+00        7.786489e+00        1.149639e-02
                1606        7.461177e+00        7.786287e+00        1.149102e-02
                1607        7.597718e+00        7.786169e+00        1.148446e-02
                1608        7.518097e+00        7.786003e+00        1.147853e-02
                1609        7.758386e+00        7.785985e+00        1.147141e-02
                1610        7.862712e+00        7.786033e+00        1.146438e-02
                1611        7.575908e+00        7.785903e+00        1.145801e-02
                1612        7.363422e+00        7.785641e+00        1.145390e-02
                1613        7.857800e+00        7.785685e+00        1.144689e-02
                1614        8.124336e+00        7.785895e+00        1.144172e-02
                1615        8.038068e+00        7.786051e+00        1.143570e-02
                1616        7.594220e+00        7.785933e+00        1.142924e-02
                1617        7.805090e+00        7.785944e+00        1.142217e-02
                1618        7.574209e+00        7.785814e+00        1.141586e-02
                1619        7.221794e+00        7.785465e+00        1.141413e-02
                1620        6.899068e+00        7.784918e+00        1.142019e-02
                1621        7.123204e+00        7.784510e+00        1.142044e-02
                1622        7.248500e+00        7.784179e+00        1.141818e-02
                1623        7.404445e+00        7.783945e+00        1.141354e-02
                1624        7.377928e+00        7.783695e+00        1.140925e-02
                1625        7.557919e+00        7.783556e+00        1.140307e-02
                1626        7.584062e+00        7.783434e+00        1.139672e-02
                1627        7.532848e+00        7.783280e+00        1.139076e-02
                1628        7.794867e+00        7.783287e+00        1.138376e-02
                1629        7.924311e+00        7.783373e+00        1.137710e-02
                1630        8.129266e+00        7.783586e+00        1.137210e-02
                1631        7.820395e+00        7.783608e+00        1.136515e-02
                1632        7.933484e+00        7.783700e+00        1.135856e-02
                1633        8.010595e+00        7.783839e+00        1.135245e-02
                1634        8.406374e+00        7.784220e+00        1.135190e-02
                1635        8.527215e+00        7.784674e+00        1.135405e-02
                1636        8.506847e+00        7.785116e+00        1.135568e-02
                1637        8.701970e+00        7.785676e+00        1.136255e-02
                1638        8.052065e+00        7.785838e+00        1.135678e-02
                1639        7.753931e+00        7.785819e+00        1.134986e-02
                1640        7.680221e+00        7.785755e+00        1.134313e-02
                1641        7.835352e+00        7.785785e+00        1.133625e-02
                1642        7.644158e+00        7.785699e+00        1.132968e-02
                1643        7.722748e+00        7.785660e+00        1.132285e-02
                1644        7.728673e+00        7.785626e+00        1.131601e-02
                1645        7.639198e+00        7.785537e+00        1.130948e-02
                1646        7.705878e+00        7.785488e+00        1.130272e-02
                1647        7.896571e+00        7.785556e+00        1.129606e-02
                1648        7.818201e+00        7.785575e+00        1.128922e-02
                1649        8.051278e+00        7.785737e+00        1.128352e-02
                1650        8.216417e+00        7.785998e+00        1.127970e-02
                1651        7.926485e+00        7.786083e+00        1.127319e-02
                1652        8.099512e+00        7.786272e+00        1.126796e-02
                1653        7.831797e+00        7.786300e+00        1.126118e-02
                1654        7.871088e+00        7.786351e+00        1.125449e-02
                1655        7.786881e+00        7.786352e+00        1.124769e-02
                1656        7.736068e+00        7.786321e+00        1.124094e-02
                1657        7.372416e+00        7.786071e+00        1.123693e-02
                1658        7.366708e+00        7.785818e+00        1.123300e-02
                1659        7.602967e+00        7.785708e+00        1.122677e-02
                1660        8.036420e+00        7.785859e+00        1.122102e-02
                1661        8.425511e+00        7.786244e+00        1.122087e-02
                1662        7.810877e+00        7.786259e+00        1.121413e-02
                1663        7.310118e+00        7.785973e+00        1.121104e-02
                1664        7.189834e+00        7.785615e+00        1.121003e-02
                1665        7.703696e+00        7.785565e+00        1.120340e-02
                1666        7.665873e+00        7.785494e+00        1.119691e-02
                1667        7.409342e+00        7.785268e+00        1.119246e-02
                1668        7.768385e+00        7.785258e+00        1.118576e-02
                1669        7.649468e+00        7.785176e+00        1.117935e-02
                1670        7.576452e+00        7.785051e+00        1.117336e-02
                1671        7.918116e+00        7.785131e+00        1.116695e-02
                1672        8.007009e+00        7.785264e+00        1.116106e-02
                1673        7.708675e+00        7.785218e+00        1.115449e-02
                1674        7.893040e+00        7.785282e+00        1.114801e-02
                1675        8.045008e+00        7.785437e+00        1.114243e-02
                1676        8.073112e+00        7.785609e+00        1.113710e-02
                1677        8.320764e+00        7.785928e+00        1.113503e-02
                1678        8.160978e+00        7.786152e+00        1.113064e-02
                1679        8.511400e+00        7.786584e+00        1.113239e-02
                1680        7.884896e+00        7.786642e+00        1.112592e-02
                1681        7.919464e+00        7.786721e+00        1.111958e-02
                1682        7.536550e+00        7.786573e+00        1.111396e-02
                1683        7.789622e+00        7.786574e+00        1.110736e-02
                1684        7.795096e+00        7.786579e+00        1.110076e-02
                1685        8.042141e+00        7.786731e+00        1.109521e-02
                1686        7.908322e+00        7.786803e+00        1.108887e-02
                1687        7.896955e+00        7.786868e+00        1.108249e-02
                1688        7.860704e+00        7.786912e+00        1.107601e-02
                1689        7.731484e+00        7.786879e+00        1.106950e-02
                1690        7.906162e+00        7.786950e+00        1.106317e-02
                1691        7.525786e+00        7.786796e+00        1.105771e-02
                1692        7.461066e+00        7.786603e+00        1.105285e-02
                1693        7.874957e+00        7.786655e+00        1.104644e-02
                1694        7.773081e+00        7.786647e+00        1.103993e-02
                1695        8.617390e+00        7.787137e+00        1.104429e-02
                1696        7.791304e+00        7.787140e+00        1.103777e-02
                1697        7.827889e+00        7.787164e+00        1.103130e-02
                1698        7.979000e+00        7.787277e+00        1.102538e-02
                1699        8.043689e+00        7.787428e+00        1.101992e-02
                1700        8.187747e+00        7.787663e+00        1.101595e-02
                1701        7.689772e+00        7.787606e+00        1.100963e-02
                1702        7.870723e+00        7.787654e+00        1.100327e-02
                1703        7.884294e+00        7.787711e+00        1.099695e-02
                1704        8.101149e+00        7.787895e+00        1.099204e-02
                1705        7.619645e+00        7.787796e+00        1.098603e-02
                1706        8.180721e+00        7.788027e+00        1.098201e-02
                1707        8.058967e+00        7.788185e+00        1.097672e-02
                1708        7.752591e+00        7.788165e+00        1.097032e-02
                1709        7.427796e+00        7.787954e+00        1.096592e-02
                1710        7.627278e+00        7.787860e+00        1.095991e-02
                1711        7.822632e+00        7.787880e+00        1.095353e-02
                1712        7.330089e+00        7.787613e+00        1.095039e-02
                1713        6.975813e+00        7.787139e+00        1.095425e-02
                1714        6.828172e+00        7.786579e+00        1.096214e-02
                1715        7.047209e+00        7.786148e+00        1.096422e-02
                1716        7.410807e+00        7.785929e+00        1.096001e-02
                1717        7.691416e+00        7.785874e+00        1.095377e-02
                1718        7.648814e+00        7.785795e+00        1.094768e-02
                1719        7.992275e+00        7.785915e+00        1.094197e-02
                1720        7.803427e+00        7.785925e+00        1.093561e-02
                1721        7.634982e+00        7.785837e+00        1.092961e-02
                1722        7.684492e+00        7.785778e+00        1.092342e-02
                1723        7.812986e+00        7.785794e+00        1.091709e-02
                1724        7.422010e+00        7.785583e+00        1.091280e-02
                1725        7.182649e+00        7.785234e+00        1.091207e-02
                1726        6.887630e+00        7.784714e+00        1.091813e-02
                1727        7.273441e+00        7.784418e+00        1.091582e-02
                1728        7.329916e+00        7.784155e+00        1.091268e-02
                1729        7.610768e+00        7.784054e+00        1.090683e-02
                1730        7.233066e+00        7.783736e+00        1.090517e-02
                1731        7.133577e+00        7.783360e+00        1.090534e-02
                1732        7.051757e+00        7.782938e+00        1.090722e-02
                1733        7.021116e+00        7.782498e+00        1.090978e-02
                1734        7.013616e+00        7.782055e+00        1.091249e-02
                1735        7.155769e+00        7.781694e+00        1.091217e-02
                1736        7.295142e+00        7.781414e+00        1.090949e-02
                1737        7.460877e+00        7.781229e+00        1.090477e-02
                1738        7.283059e+00        7.780942e+00        1.090226e-02
                1739        6.820274e+00        7.780390e+00        1.090998e-02
                1740        7.048217e+00        7.779969e+00        1.091182e-02
                1741        6.956059e+00        7.779496e+00        1.091581e-02
                1742        6.965292e+00        7.779028e+00        1.091954e-02
                1743        6.806663e+00        7.778471e+00        1.092752e-02
                1744        7.021033e+00        7.778036e+00        1.092988e-02
                1745        7.362273e+00        7.777798e+00        1.092621e-02
                1746        7.353514e+00        7.777555e+00        1.092266e-02
                1747        7.711514e+00        7.777517e+00        1.091647e-02
                1748        7.935205e+00        7.777607e+00        1.091060e-02
                1749        7.599105e+00        7.777505e+00        1.090484e-02
                1750        7.365930e+00        7.777270e+00        1.090114e-02
                1751        7.506761e+00        7.777116e+00        1.089601e-02
                1752        7.628137e+00        7.777031e+00        1.089012e-02
                1753        7.506011e+00        7.776876e+00        1.088501e-02
                1754        7.395113e+00        7.776658e+00        1.088098e-02
                1755        7.435177e+00        7.776464e+00        1.087652e-02
                1756        7.168594e+00        7.776118e+00        1.087583e-02
                1757        7.099620e+00        7.775733e+00        1.087646e-02
