3.0 1.276621e-02 2.137752e-04
2.9 1.392325e-02 2.181116e-04
2.8 1.458883e-02 2.332985e-04
2.7 1.539221e-02 2.930079e-04
2.6 1.651693e-02 2.664910e-04
2.5 1.751051e-02 2.714416e-04
2.4 1.912560e-02 2.571098e-04
2.3 2.052067e-02 2.660968e-04
2.2 2.244051e-02 3.183136e-04
2.1 2.451738e-02 3.305781e-04
2.0 2.710571e-02 3.171559e-04
1.9 3.013754e-02 4.148776e-04
1.8 3.395285e-02 3.986754e-04
1.7 3.825789e-02 4.827736e-04
1.6 4.454456e-02 4.420835e-04
1.5 5.148979e-02 5.059523e-04
1.4 5.873290e-02 5.342758e-04
1.3 7.126786e-02 7.671201e-04
1.2 8.824395e-02 8.374636e-04
1.1 1.104778e-01 1.205886e-03
1.0 1.470494e-01 1.394113e-03
0.9 1.988805e-01 1.991009e-03
0.8 2.897507e-01 3.073428e-03
0.7 4.486683e-01 3.801671e-03
0.6 6.746464e-01 5.384235e-03
0.5 8.905268e-01 5.593104e-03
