1 0.501438 0.000913999
2 0.500841 0.000646157
3 0.501149 0.000527942
4 0.50089 0.000456743
5 0.5006 0.000408419
6 0.500454 0.000372813
7 0.500281 0.000345164
8 0.500256 0.000322856
9 0.500059 0.000304431
10 0.500114 0.0002888
11 0.499991 0.000275347
12 0.499981 0.000263652
13 0.499849 0.000253305
14 0.49995 0.000244102
15 0.49992 0.000235789
16 0.499886 0.000228291
17 0.499823 0.000221476
18 0.499846 0.000215226
19 0.499912 0.000209477
20 0.499899 0.000204148
21 0.499929 0.000199223
22 0.499986 0.000194621
23 0.499989 0.000190338
24 0.499965 0.00018633
25 0.5 0.000182545
26 0.500015 0.000178998
27 0.499997 0.000175642
28 0.499941 0.000172475
29 0.499956 0.000169478
30 0.499978 0.000166626
31 0.499898 0.000163921
32 0.49989 0.000161347
33 0.499905 0.000158901
34 0.499932 0.000156551
35 0.499916 0.000154306
36 0.499903 0.000152147
37 0.499911 0.000150083
38 0.499889 0.000148097
39 0.499887 0.00014618
40 0.499849 0.000144338
41 0.499841 0.000142567
42 0.499838 0.000140866
43 0.499812 0.000139218
44 0.499834 0.000137632
45 0.499834 0.000136093
46 0.499821 0.00013461
47 0.49982 0.000133171
48 0.499833 0.000131767
49 0.499818 0.000130423
50 0.499818 0.000129116
51 0.499867 0.000127841
52 0.49986 0.000126607
53 0.499872 0.000125406
54 0.499851 0.000124236
55 0.499847 0.000123105
56 0.499868 0.000122006
57 0.499875 0.000120931
58 0.499865 0.000119886
59 0.49989 0.00011886
60 0.499891 0.000117868
61 0.499898 0.000116893
62 0.499926 0.000115949
63 0.499937 0.000115029
64 0.499942 0.000114125
65 0.499938 0.000113243
66 0.499938 0.000112382
67 0.499933 0.000111537
68 0.499941 0.000110716
69 0.49995 0.000109909
70 0.499936 0.000109122
71 0.499959 0.000108349
72 0.499966 0.000107596
73 0.499976 0.000106859
74 0.499972 0.000106133
75 0.499965 0.000105425
76 0.499966 0.000104729
77 0.499983 0.000104043
78 0.500012 0.000103377
79 0.500011 0.000102718
80 0.500008 0.000102071
81 0.500015 0.000101439
82 0.500023 0.000100818
83 0.500006 0.000100206
84 0.500003 9.96066e-05
85 0.499999 9.90198e-05
86 0.500004 9.84412e-05
87 0.500009 9.78727e-05
88 0.500005 9.73141e-05
89 0.500011 9.67674e-05
90 0.500008 9.62249e-05
91 0.500007 9.56925e-05
92 0.500004 9.51713e-05
93 0.499993 9.46573e-05
94 0.499996 9.41514e-05
95 0.5 9.36546e-05
96 0.499997 9.31634e-05
97 0.499992 9.26805e-05
98 0.500003 9.22064e-05
99 0.500026 9.17416e-05
100 0.500018 9.12832e-05
101 0.500008 9.08289e-05
102 0.500001 9.03838e-05
103 0.499998 8.99451e-05
104 0.499987 8.9512e-05
105 0.499994 8.90848e-05
106 0.499986 8.86619e-05
107 0.499988 8.82453e-05
108 0.499978 8.78357e-05
109 0.499958 8.74324e-05
110 0.499961 8.7034e-05
111 0.499955 8.66412e-05
112 0.499956 8.62541e-05
113 0.499956 8.58718e-05
114 0.499958 8.54926e-05
115 0.499956 8.5121e-05
116 0.499967 8.47523e-05
117 0.499962 8.43897e-05
118 0.499975 8.40305e-05
119 0.499975 8.3675e-05
120 0.499976 8.33252e-05
121 0.499976 8.29813e-05
122 0.499967 8.26385e-05
123 0.499974 8.23014e-05
124 0.499974 8.19699e-05
125 0.499961 8.16408e-05
126 0.499962 8.13142e-05
127 0.499961 8.09954e-05
128 0.499959 8.06791e-05
129 0.499956 8.03659e-05
130 0.499953 8.00556e-05
131 0.499954 7.9751e-05
132 0.499964 7.94494e-05
133 0.499961 7.91498e-05
134 0.499954 7.88544e-05
135 0.499954 7.85612e-05
136 0.499949 7.82731e-05
137 0.499945 7.79859e-05
138 0.49994 7.77027e-05
139 0.499932 7.74233e-05
140 0.49993 7.71462e-05
141 0.499924 7.68722e-05
142 0.49992 7.66008e-05
143 0.499926 7.63327e-05
144 0.499905 7.60677e-05
145 0.499903 7.5805e-05
146 0.499902 7.55453e-05
147 0.499907 7.52865e-05
148 0.499909 7.5033e-05
149 0.499909 7.47795e-05
150 0.499919 7.45302e-05
151 0.499921 7.42837e-05
152 0.499914 7.4039e-05
153 0.499923 7.37983e-05
154 0.499923 7.3559e-05
155 0.499919 7.33203e-05
156 0.49992 7.30871e-05
157 0.499917 7.28538e-05
158 0.499929 7.2622e-05
159 0.499927 7.23924e-05
160 0.499933 7.21659e-05
161 0.499938 7.19408e-05
162 0.499935 7.17183e-05
163 0.499933 7.14977e-05
164 0.499941 7.12786e-05
165 0.499948 7.10622e-05
166 0.499948 7.08476e-05
167 0.499954 7.0636e-05
168 0.499963 7.0426e-05
169 0.499971 7.02171e-05
170 0.499974 7.00094e-05
171 0.499971 6.98034e-05
172 0.499968 6.96002e-05
173 0.499969 6.93989e-05
174 0.499978 6.91998e-05
175 0.499972 6.90013e-05
176 0.499965 6.88058e-05
177 0.499974 6.86118e-05
178 0.499969 6.84188e-05
179 0.499965 6.82278e-05
180 0.499963 6.80374e-05
181 0.499966 6.78479e-05
182 0.499964 6.76604e-05
183 0.499968 6.74742e-05
184 0.499968 6.72896e-05
185 0.499971 6.71077e-05
186 0.499969 6.6927e-05
187 0.499981 6.67479e-05
188 0.499981 6.65699e-05
189 0.499978 6.63938e-05
190 0.499977 6.62188e-05
191 0.499965 6.60453e-05
192 0.49998 6.58728e-05
193 0.499974 6.57014e-05
194 0.499971 6.5532e-05
195 0.499973 6.53642e-05
196 0.499969 6.51971e-05
197 0.499967 6.50315e-05
198 0.499963 6.48667e-05
199 0.499958 6.47037e-05
200 0.499961 6.4542e-05
201 0.499965 6.43799e-05
202 0.499959 6.42198e-05
203 0.499964 6.40613e-05
204 0.499965 6.39036e-05
205 0.499967 6.3747e-05
206 0.499968 6.35916e-05
207 0.499967 6.34384e-05
208 0.499967 6.32851e-05
209 0.499961 6.31337e-05
210 0.499963 6.29839e-05
211 0.49996 6.28342e-05
212 0.499958 6.26863e-05
213 0.499957 6.25388e-05
214 0.499957 6.23918e-05
215 0.499962 6.22467e-05
216 0.499964 6.21027e-05
217 0.499967 6.19597e-05
218 0.499966 6.18181e-05
219 0.499968 6.16767e-05
220 0.499964 6.15364e-05
221 0.499966 6.13971e-05
222 0.499969 6.12586e-05
223 0.499972 6.1121e-05
224 0.499971 6.09844e-05
225 0.499974 6.08489e-05
226 0.499973 6.0714e-05
227 0.499972 6.058e-05
228 0.49997 6.04469e-05
229 0.499972 6.03148e-05
230 0.499975 6.01835e-05
231 0.49998 6.00529e-05
232 0.499982 5.9923e-05
233 0.499985 5.97939e-05
234 0.499983 5.96668e-05
235 0.499986 5.95393e-05
236 0.49999 5.94131e-05
237 0.499996 5.92881e-05
238 0.500001 5.91635e-05
239 0.499994 5.90394e-05
240 0.499997 5.89166e-05
241 0.499995 5.8794e-05
242 0.499999 5.86723e-05
243 0.500008 5.85515e-05
244 0.500012 5.84311e-05
245 0.50001 5.83119e-05
246 0.500012 5.81934e-05
247 0.500014 5.80751e-05
248 0.500013 5.79583e-05
249 0.500013 5.78418e-05
250 0.500016 5.77257e-05
251 0.500014 5.7611e-05
252 0.500019 5.7496e-05
253 0.500015 5.73827e-05
