Epoch accuracy Validation_accuracy Loss Validation_Loss
1  0.6124500036239624  0.8568999767303467  1.302972435951233  0.6428706645965576
2  0.7921000123023987  0.8896999955177307  0.7168133854866028  0.4550624489784241
3  0.83160001039505  0.9007999897003174  0.5845896005630493  0.3851079046726227
4  0.8528833389282227  0.9088000059127808  0.5165219902992249  0.34556153416633606
5  0.8639333248138428  0.9132000207901001  0.4749688506126404  0.3202645778656006
6  0.8716999888420105  0.9160000085830688  0.445529043674469  0.3018200695514679
7  0.8788333535194397  0.9196000099182129  0.4208680987358093  0.28701719641685486
8  0.8869333267211914  0.9222000241279602  0.40310707688331604  0.2751939594745636
9  0.8900499939918518  0.9253000020980835  0.38763365149497986  0.26521819829940796
10  0.8939499855041504  0.9271000027656555  0.3747291564941406  0.25633493065834045
11  0.8979499936103821  0.9279999732971191  0.36109766364097595  0.249243825674057
12  0.9013000130653381  0.930400013923645  0.3514633774757385  0.24214589595794678
13  0.9039166569709778  0.9325000047683716  0.34125497937202454  0.23598872125148773
14  0.9065499901771545  0.933899998664856  0.3328416347503662  0.23012922704219818
15  0.908466637134552  0.935699999332428  0.3240987956523895  0.22468945384025574
16  0.9099166393280029  0.9369999766349792  0.3157772123813629  0.22009697556495667
17  0.9121500253677368  0.9380000233650208  0.308605432510376  0.2157343029975891
18  0.9154166579246521  0.9390000104904175  0.29925450682640076  0.21142245829105377
19  0.917033314704895  0.9398000240325928  0.29818663001060486  0.20751193165779114
20  0.9174000024795532  0.9405999779701233  0.2902536988258362  0.204029843211174
21  0.9183666706085205  0.9416999816894531  0.28820809721946716  0.20052313804626465
22  0.9211500287055969  0.9419000148773193  0.28176435828208923  0.19755421578884125
23  0.9229333400726318  0.9429000020027161  0.27554407715797424  0.19416025280952454
24  0.9231333136558533  0.9435999989509583  0.26986071467399597  0.19117259979248047
25  0.9247000217437744  0.9430999755859375  0.26759785413742065  0.1885005682706833
26  0.9272666573524475  0.9437999725341797  0.26295095682144165  0.18665441870689392
27  0.9269999861717224  0.9452999830245972  0.25919511914253235  0.18376967310905457
28  0.9285500049591064  0.9452999830245972  0.2553964853286743  0.18124641478061676
29  0.9285833239555359  0.9460999965667725  0.2528056800365448  0.17906954884529114
30  0.9306166768074036  0.9469000101089478  0.24969881772994995  0.17719900608062744
31  0.930233359336853  0.9473999738693237  0.2474098801612854  0.17512166500091553
32  0.9323333501815796  0.9476000070571899  0.24257445335388184  0.1732512265443802
33  0.9340500235557556  0.9483000040054321  0.23805829882621765  0.17174692451953888
34  0.9330999851226807  0.9491999745368958  0.23803932964801788  0.1696176528930664
