 beta mean sigma E errE acc
        215.502       0.807894       0.609225      -0.443626     0.00132069              1
        215.502         0.8001       0.603933       -0.44339     0.00117131              1
        215.502       0.805966       0.595834      -0.443626     0.00130742              1
        215.502       0.812016       0.595116      -0.439236     0.00125199              1
        215.502       0.810683       0.594756      -0.439597     0.00138855              1
        215.502       0.815071       0.603544      -0.443203     0.00136817              1
        215.502       0.815071       0.603544      -0.443203     0.00136817       0.857143
        215.502        0.81522       0.606171      -0.442183     0.00118489          0.875
        215.502       0.810267       0.608246      -0.442909     0.00123268       0.888889
        215.502       0.815052       0.611809      -0.443654     0.00126486            0.9
        215.502       0.820568       0.605062      -0.442047     0.00117022       0.909091
        215.502       0.815281       0.606235      -0.443656     0.00110109       0.916667
        215.502       0.806627       0.607892      -0.441226     0.00143913       0.923077
        215.502       0.807986       0.614491      -0.445187     0.00112755       0.928571
        215.502       0.806758       0.604829       -0.44383     0.00123488       0.933333
        215.502       0.806047       0.613506      -0.444103    0.000979723         0.9375
        215.502        0.80528       0.607941      -0.444656     0.00120416       0.941176
        215.502        0.81357       0.613045      -0.446176     0.00115145       0.944444
        215.502        0.82266       0.604165      -0.440574     0.00145941       0.947368
        215.502       0.816457       0.613097      -0.444716     0.00117946           0.95
        215.502       0.811455       0.616191      -0.444674     0.00108868       0.952381
        215.502        0.81395       0.616424      -0.443561     0.00137624       0.954545
        215.502       0.806274       0.613914      -0.445358     0.00114398       0.956522
        215.502       0.806274       0.613914      -0.445358     0.00114398       0.916667
        215.502       0.806274       0.613914      -0.445358     0.00114398           0.88
        215.502        0.80984       0.606356      -0.442776     0.00107224       0.884615
        215.502        0.80984       0.606356      -0.442776     0.00107224       0.851852
        215.502       0.813645       0.603049      -0.442633      0.0012508       0.857143
        215.502       0.811892       0.603543      -0.443217     0.00117287       0.862069
        215.502       0.808743         0.6111       -0.44428     0.00117205       0.866667
        215.502       0.818621       0.612817      -0.441767     0.00116972       0.870968
        215.502       0.813459       0.611468      -0.444148     0.00125661          0.875
        215.502       0.812276       0.614584      -0.442159     0.00135661       0.878788
        215.502       0.803612       0.624466      -0.441621     0.00126775       0.882353
        215.502       0.811763        0.61873      -0.446014     0.00121417       0.885714
        215.502       0.803268       0.612871      -0.445903      0.0011036       0.888889
        215.502       0.803268       0.612871      -0.445903      0.0011036       0.864865
        215.502       0.803268       0.612871      -0.445903      0.0011036       0.842105
        215.502       0.803769       0.611086      -0.443484     0.00135377       0.846154
        215.502       0.803769       0.611086      -0.443484     0.00135377          0.825
        215.502       0.810786       0.604135       -0.44407     0.00117969       0.829268
        215.502       0.817192        0.60825      -0.442701     0.00124057       0.833333
        215.502       0.817251       0.609792      -0.442031     0.00113826       0.837209
        215.502       0.827083       0.614393       -0.44233     0.00130686       0.840909
        215.502       0.827083       0.614393       -0.44233     0.00130686       0.822222
        215.502       0.820999       0.618188      -0.440982     0.00132461       0.826087
        215.502       0.812767       0.618252      -0.443246     0.00133803       0.829787
        215.502       0.804992       0.622277      -0.443493     0.00118406       0.833333
        215.502       0.798346       0.618668      -0.443647     0.00121398       0.836735
        215.502       0.803153       0.609505      -0.442494     0.00135875           0.84
        215.502       0.804023       0.606693      -0.444424     0.00127552       0.843137
        215.502        0.81368       0.599388      -0.441179     0.00125039       0.846154
        215.502       0.816774       0.595594      -0.442062     0.00121283       0.849057
        215.502       0.813014       0.590636      -0.439978     0.00139628       0.851852
        215.502       0.813014       0.590636      -0.439978     0.00139628       0.836364
        215.502       0.816961       0.592839      -0.438069     0.00128358       0.839286
        215.502       0.809156       0.589356      -0.437426     0.00125383       0.842105
        215.502       0.809797       0.581772      -0.435011     0.00135536       0.844828
        215.502       0.809797       0.581772      -0.435011     0.00135536       0.830508
        215.502       0.809797       0.581772      -0.435011     0.00135536       0.816667
        215.502       0.807753       0.571918      -0.428664     0.00165139       0.819672
        215.502       0.807753       0.571918      -0.428664     0.00165139       0.806452
        215.502       0.800852       0.578514      -0.433713     0.00161973       0.809524
        215.502       0.796989        0.58448      -0.438034     0.00126366         0.8125
        215.502       0.793201       0.593987      -0.440118     0.00139952       0.815385
        215.502       0.796751       0.587997      -0.436435     0.00146328       0.818182
        215.502       0.796546       0.587373       -0.44026     0.00110244       0.820896
        215.502       0.797744       0.591736      -0.438992     0.00129157       0.823529
        215.502       0.798538       0.592007      -0.438978     0.00122131       0.826087
        215.502       0.807024       0.586732       -0.43615     0.00136453       0.828571
        215.502       0.800245       0.590786       -0.43976     0.00126171       0.830986
        215.502       0.802182       0.600599      -0.442606     0.00127435       0.833333
        215.502       0.810749       0.598374      -0.440929     0.00130942       0.835616
        215.502       0.810749       0.598374      -0.440929     0.00130942       0.824324
        215.502       0.810556        0.60221      -0.442388     0.00118569       0.826667
        215.502       0.806106       0.599576      -0.441571     0.00139728       0.828947
        215.502       0.806093       0.602066      -0.444501     0.00120882       0.831169
        215.502       0.806093       0.602066      -0.444501     0.00120882       0.820513
        215.502       0.803196        0.60127       -0.44356     0.00118442       0.822785
        215.502       0.810385       0.604081      -0.443971     0.00126144          0.825
        215.502       0.819919       0.605993       -0.44162     0.00109605        0.82716
        215.502       0.827903       0.611883      -0.439753     0.00137969       0.829268
        215.502       0.835909       0.618626       -0.44054     0.00132712       0.831325
        215.502       0.835909       0.618626       -0.44054     0.00132712       0.821429
        215.502       0.827917       0.625383      -0.439914     0.00146856       0.823529
        215.502       0.830402       0.632135      -0.437337     0.00133392       0.825581
        215.502        0.83875       0.622666      -0.437741     0.00130409       0.827586
        215.502        0.82982       0.623042      -0.439347     0.00152591       0.829545
        215.502       0.821711       0.613172      -0.441637     0.00129651       0.831461
        215.502       0.822235       0.607731      -0.441808      0.0012226       0.833333
        215.502       0.824187       0.610113      -0.443237    0.000990644       0.835165
        215.502       0.824187       0.610113      -0.443237    0.000990644       0.826087
        215.502       0.824187       0.610113      -0.443237    0.000990644       0.817204
        215.502         0.8239       0.616985      -0.441333     0.00109276       0.819149
        215.502       0.827135       0.614156      -0.441167     0.00124155       0.821053
        215.502       0.835873       0.621171      -0.438852     0.00130528       0.822917
        215.502       0.836461       0.616646      -0.439172     0.00137581       0.824742
        215.502       0.835904       0.616076      -0.437957     0.00152831       0.826531
        215.502       0.833623       0.610651      -0.438231     0.00113524       0.828283
        215.502       0.828274        0.62043      -0.441815      0.0014698           0.83
        215.502       0.819087       0.620707      -0.443719     0.00134421       0.831683
        215.502       0.810482       0.629938      -0.441892      0.0013752       0.833333
        215.502       0.813058       0.627318      -0.441591     0.00132151       0.834951
        215.502       0.820753       0.634496      -0.439832      0.0014517       0.836538
        215.502       0.813962       0.638565      -0.440824     0.00138781       0.838095
        215.502         0.8041       0.646475      -0.438393     0.00153816       0.839623
        215.502       0.809551       0.640361       -0.43857     0.00158526       0.841121
        215.502       0.802833       0.637973      -0.443364     0.00119352       0.842593
        215.502       0.795212       0.631114      -0.443093     0.00129752       0.844037
        215.502       0.801993       0.629145      -0.444529     0.00120566       0.845455
        215.502       0.803311       0.621623      -0.441623     0.00121976       0.846847
        215.502       0.795418        0.61719       -0.44601     0.00131707       0.848214
        215.502       0.796423       0.624364       -0.44732     0.00106928       0.849558
        215.502         0.7867       0.624833      -0.441538     0.00103121       0.850877
        215.502       0.779706       0.633045      -0.441295     0.00105716       0.852174
        215.502       0.783349       0.626559      -0.442829     0.00117375       0.853448
        215.502       0.785542       0.635258      -0.441828     0.00110118       0.854701
        215.502       0.777565       0.638685      -0.440786     0.00128782       0.855932
        215.502       0.775663       0.637247      -0.439107     0.00128094       0.857143
        215.502       0.769627       0.637948      -0.439611     0.00128005       0.858333
        215.502       0.771315       0.641098       -0.43536     0.00105512       0.859504
        215.502       0.779314       0.635951      -0.439204     0.00133788       0.860656
        215.502       0.772519       0.642507      -0.437765      0.0010763       0.861789
        215.502       0.768563       0.641023      -0.437813     0.00125623       0.862903
        215.502       0.768563       0.641023      -0.437813     0.00125623          0.856
        215.502       0.770257       0.639393       -0.43696      0.0013257       0.857143
        215.502       0.779799       0.640168      -0.438949     0.00138813       0.858268
        215.502       0.778627       0.637668      -0.440105     0.00110124       0.859375
        215.502       0.785032       0.633555      -0.440282     0.00110355       0.860465
        215.502       0.794885       0.642633      -0.439652     0.00128134       0.861538
        215.502       0.801923       0.648983      -0.437342     0.00145336       0.862595
        215.502       0.800671       0.646098      -0.441507     0.00116444       0.863636
        215.502       0.791161        0.63837      -0.442034     0.00120247       0.864662
        215.502       0.790308       0.636414      -0.443606     0.00115439       0.865672
        215.502       0.790836       0.633917      -0.442204      0.0012693       0.866667
        215.502       0.785432       0.629494      -0.443691     0.00127264       0.867647
        215.502       0.777575       0.638114      -0.440931     0.00118028       0.868613
        215.502       0.786996       0.629852      -0.442437     0.00129506       0.869565
        215.502       0.784115       0.633972      -0.441306     0.00129398       0.870504
        215.502         0.7856       0.639774      -0.439463     0.00111124       0.871429
        215.502       0.788898       0.645648      -0.436332     0.00132223        0.87234
        215.502       0.797071       0.649625       -0.43684     0.00140361       0.873239
        215.502       0.797071       0.649625       -0.43684     0.00140361       0.867133
        215.502       0.794836       0.650456      -0.433864     0.00141341       0.868056
        215.502       0.801911       0.650384      -0.436115     0.00126209       0.868966
        215.502       0.796734       0.652487      -0.435953     0.00135936       0.869863
        215.502       0.787437       0.644889      -0.437524     0.00139366       0.870748
        215.502       0.787437       0.644889      -0.437524     0.00139366       0.864865
        215.502       0.787437       0.644889      -0.437524     0.00139366        0.85906
        215.502       0.796953        0.64988      -0.436351     0.00163233           0.86
        215.502       0.806549       0.649944      -0.435469     0.00168189       0.860927
        215.502       0.799984       0.658298      -0.433891     0.00167597       0.861842
        215.502       0.799984       0.658298      -0.433891     0.00167597       0.856209
        215.502       0.799984       0.658298      -0.433891     0.00167597       0.850649
        215.502       0.799984       0.658298      -0.433891     0.00167597       0.845161
        215.502       0.799984       0.658298      -0.433891     0.00167597       0.839744
        215.502       0.807143       0.652308       -0.43439      0.0014953       0.840764
        215.502       0.807143       0.652308       -0.43439      0.0014953       0.835443
        215.502       0.807143       0.652308       -0.43439      0.0014953       0.830189
        215.502       0.805262       0.661978      -0.431057     0.00173478        0.83125
        215.502       0.801708       0.658068      -0.428737     0.00156987       0.832298
        215.502       0.801127       0.665371      -0.430343     0.00154139       0.833333
        215.502       0.801127       0.665371      -0.430343     0.00154139       0.828221
        215.502       0.800721       0.668811      -0.427179     0.00173669       0.829268
        215.502       0.809323       0.664729      -0.427504     0.00157145       0.830303
        215.502       0.809323       0.664729      -0.427504     0.00157145       0.825301
        215.502       0.811431       0.662552      -0.425479     0.00163304       0.826347
        215.502       0.813583       0.654736      -0.434968     0.00148743       0.827381
        215.502       0.813583       0.654736      -0.434968     0.00148743       0.822485
        215.502       0.813583       0.654736      -0.434968     0.00148743       0.817647
        215.502       0.810913       0.646985      -0.434557     0.00135787       0.818713
        215.502       0.805044       0.652917      -0.434073     0.00135355       0.819767
        215.502       0.795355       0.646653      -0.436744     0.00147185       0.820809
        215.502       0.785419        0.64654      -0.435848     0.00142774       0.821839
        215.502       0.785762       0.654285      -0.433296     0.00142844       0.822857
        215.502       0.786187       0.659033        -0.4324     0.00159238       0.823864
        215.502       0.793161       0.660812      -0.433409     0.00167744       0.824859
        215.502       0.802298       0.651425      -0.432664      0.0014706       0.825843
        215.502       0.798427       0.643082       -0.43659     0.00147264       0.826816
        215.502       0.801149       0.636651       -0.43999     0.00144548       0.827778
        215.502       0.797523       0.640869      -0.440041     0.00132723       0.828729
        215.502       0.794961       0.639116      -0.441015     0.00123268        0.82967
        215.502       0.792385       0.632821      -0.441695      0.0013608       0.830601
        215.502       0.801276       0.641638      -0.439275      0.0014569       0.831522
        215.502       0.801276       0.641638      -0.439275      0.0014569       0.827027
        215.502       0.805333       0.640749      -0.440253      0.0011726       0.827957
        215.502       0.814041       0.633922      -0.441327     0.00131179       0.828877
        215.502       0.819864       0.639736      -0.438507     0.00134653       0.829787
        215.502       0.811656       0.641834      -0.438148     0.00157508       0.830688
        215.502       0.803063       0.641265      -0.440359     0.00152846       0.831579
        215.502       0.803063       0.641265      -0.440359     0.00152846       0.827225
        215.502       0.809242       0.633773      -0.440352     0.00136499       0.828125
        215.502       0.809202       0.630269      -0.443164     0.00132144       0.829016
        215.502       0.803006       0.633299      -0.443646     0.00136812       0.829897
        215.502       0.803006       0.633299      -0.443646     0.00136812       0.825641
        215.502       0.796315       0.630658      -0.442349     0.00100893       0.826531
        215.502       0.805429       0.629142      -0.443265     0.00103401       0.827411
        215.502       0.801008       0.628068      -0.442751      0.0012171       0.828283
        215.502       0.804305       0.624881      -0.442266     0.00137264       0.829146
        215.502       0.797772       0.616636      -0.444979     0.00111605           0.83
        215.502        0.79921       0.609866      -0.446099     0.00107193       0.830846
        215.502        0.79921       0.609866      -0.446099     0.00107193       0.826733
        215.502        0.80564       0.612089      -0.445269     0.00131519       0.827586
        215.502        0.79659        0.61261      -0.445867     0.00124126       0.828431
        215.502       0.805282       0.605041      -0.444397     0.00114524       0.829268
        215.502       0.805282       0.605041      -0.444397     0.00114524       0.825243
        215.502       0.796486       0.607661      -0.445134     0.00108315       0.826087
        215.502       0.796819       0.608377      -0.443729     0.00110893       0.826923
        215.502       0.796819       0.608377      -0.443729     0.00110893       0.822967
        215.502       0.790788       0.613427      -0.443834     0.00104619        0.82381
        215.502       0.797279       0.622821         -0.443     0.00111046       0.824645
        215.502       0.800779       0.623847      -0.444568      0.0011502       0.825472
        215.502       0.797901       0.622727      -0.445891     0.00107656       0.826291
        215.502       0.797901       0.622727      -0.445891     0.00107656        0.82243
        215.502       0.807175       0.625044      -0.443215     0.00137248       0.823256
        215.502       0.807304       0.625547      -0.442858     0.00122371       0.824074
        215.502       0.808106       0.632145       -0.44107     0.00149826       0.824885
        215.502       0.809117       0.632965       -0.44243     0.00131917       0.825688
        215.502       0.800077       0.638872      -0.443165     0.00134311       0.826484
        215.502       0.807497       0.639231      -0.439705     0.00141067       0.827273
        215.502       0.814109       0.630729      -0.442768     0.00134645       0.828054
        215.502       0.809412       0.621334      -0.444802     0.00131025       0.828829
        215.502       0.804812       0.613831      -0.443873     0.00109093       0.829596
        215.502       0.808417       0.610554      -0.442665     0.00117329       0.830357
        215.502       0.803428       0.607564      -0.443581     0.00121496       0.831111
        215.502       0.804752       0.603329      -0.442441     0.00130391       0.831858
        215.502       0.803896       0.608752      -0.443949     0.00113115       0.832599
        215.502       0.803896       0.608752      -0.443949     0.00113115       0.828947
        215.502       0.802337       0.607945      -0.444387     0.00118576       0.829694
        215.502       0.802337       0.607945      -0.444387     0.00118576       0.826087
        215.502       0.802337       0.607945      -0.444387     0.00118576       0.822511
        215.502       0.802299       0.611524      -0.444892      0.0011301       0.823276
        215.502       0.804185       0.608785      -0.443046     0.00124403       0.824034
        215.502       0.796455       0.617982      -0.445369     0.00106365       0.824786
        215.502       0.796455       0.617982      -0.445369     0.00106365       0.821277
        215.502        0.78981       0.622376      -0.443149      0.0011628       0.822034
        215.502       0.793559       0.616084      -0.444846     0.00112212       0.822785
        215.502       0.791401       0.608973      -0.444535     0.00102091       0.823529
        215.502       0.796989       0.616389      -0.442284     0.00114655       0.824268
        215.502       0.795303       0.613639      -0.442957     0.00110094          0.825
        215.502       0.802551       0.607659      -0.444922      0.0011744       0.825726
        215.502       0.794096        0.61362      -0.443679     0.00120867       0.826446
        215.502       0.795074       0.609292      -0.444385     0.00100133        0.82716
        215.502       0.795074       0.609292      -0.444385     0.00100133        0.82377
        215.502       0.790832       0.607274      -0.442826     0.00118367        0.82449
        215.502       0.790895        0.61143      -0.441667     0.00127413       0.825203
        215.502       0.800028       0.620424      -0.441425     0.00117361       0.825911
        215.502       0.797046       0.614633      -0.445198     0.00126076       0.826613
        215.502       0.791625       0.609297      -0.445521     0.00117285       0.827309
        215.502       0.791625       0.609297      -0.445521     0.00117285          0.824
        215.502       0.794761       0.618298      -0.444636     0.00119519       0.824701
        215.502       0.794761       0.618298      -0.444636     0.00119519       0.821429
        215.502       0.801318       0.625987      -0.446298    0.000994902       0.822134
        215.502       0.796286       0.626938      -0.446325     0.00120256       0.822835
        215.502       0.796286       0.626938      -0.446325     0.00120256       0.819608
        215.502       0.787212       0.624971      -0.441184     0.00124941       0.820312
        215.502       0.790159       0.630318      -0.441581     0.00124583       0.821012
        215.502       0.780457       0.622268      -0.443549     0.00133646       0.821705
        215.502       0.784441        0.61545      -0.444151     0.00119488       0.822394
        215.502       0.792901       0.608947      -0.444825     0.00113013       0.823077
        215.502       0.785435       0.610075      -0.443083      0.0010816       0.823755
        215.502       0.792519       0.618026      -0.444902     0.00114673       0.824427
        215.502       0.788127        0.61693      -0.446956     0.00108395       0.825095
        215.502       0.788127        0.61693      -0.446956     0.00108395        0.82197
        215.502       0.788127        0.61693      -0.446956     0.00108395       0.818868
        215.502       0.779932       0.610489      -0.444335     0.00125987       0.819549
        215.502       0.787245       0.612684      -0.441939     0.00119388       0.820225
        215.502       0.794306       0.617433      -0.444707     0.00117003       0.820896
        215.502       0.797153       0.615609      -0.445205     0.00103422       0.821561
        215.502       0.791042       0.618306      -0.446015     0.00122388       0.822222
        215.502       0.789596       0.627422      -0.443125     0.00112147       0.822878
        215.502       0.791057       0.625986      -0.444654     0.00118194       0.823529
        215.502         0.7862       0.626177      -0.443388     0.00111209       0.824176
        215.502       0.788108       0.619923      -0.443494     0.00121592       0.824818
        215.502       0.784418       0.621848      -0.442512     0.00114088       0.825455
        215.502       0.793849       0.614474      -0.443121     0.00121569       0.826087
