24 14.8669 0.0866733 5.44298 0.0450189 15.0179 0.101954 5.46003 0.0249348
25 14.8831 0.0846921 5.44506 0.043231 15.0362 0.0994808 5.45503 0.0244345
26 14.8784 0.0815027 5.44608 0.0415482 15.0467 0.0961573 5.44976 0.0240624
27 14.8507 0.0831953 5.4599 0.0423006 15.0219 0.0957875 5.44924 0.0231595
28 14.8547 0.0802807 5.45701 0.0408666 15.0349 0.0932219 5.44946 0.0223191
29 14.8447 0.0781073 5.45818 0.0394482 15.0293 0.0901204 5.45393 0.0219969
30 14.8352 0.0760587 5.44868 0.0392755 15.0006 0.0916904 5.45587 0.0213409
31 14.8565 0.0765869 5.44569 0.0381077 14.9882 0.0895506 5.44905 0.0217359
32 14.8588 0.0741918 5.45183 0.0374056 14.9936 0.0868718 5.4537 0.0215563
33 14.8376 0.074975 5.46091 0.0373751 14.9991 0.0843857 5.45128 0.0210307
34 14.8446 0.0730728 5.46205 0.0362784 14.9894 0.082437 5.45843 0.0216199
35 14.8512 0.0712649 5.46213 0.0352262 14.9866 0.0801055 5.4441 0.0254184
36 14.8547 0.0693351 5.46352 0.0342619 14.9964 0.078472 5.44437 0.0247013
37 14.8563 0.0674619 5.46782 0.0335988 14.9895 0.0766264 5.45089 0.0248938
38 14.8521 0.0657991 5.47049 0.0328112 15.0074 0.0767195 5.44745 0.0244727
39 14.8596 0.0645367 5.46983 0.0319654 15.0133 0.0749502 5.44933 0.0239128
40 14.8628 0.062988 5.46888 0.0311703 14.9951 0.0752885 5.4567 0.0244426
41 14.8547 0.0619586 5.46748 0.0304315 14.9841 0.0742385 5.45631 0.0238408
42 14.8595 0.06065 5.46675 0.0297082 14.9871 0.0725047 5.45131 0.0237986
43 14.8764 0.0615999 5.4599 0.0298071 14.9836 0.0708915 5.44301 0.0246765
44 14.8685 0.060696 5.4615 0.0291649 14.9905 0.0696018 5.44406 0.0241305
45 14.8716 0.0594128 5.45631 0.0289771 14.9853 0.0682384 5.45445 0.0257761
46 14.8703 0.0581169 5.45643 0.0283408 14.9751 0.0675229 5.45938 0.0256891
47 14.8686 0.0568974 5.46052 0.0280314 14.987 0.067147 5.46108 0.0251949
48 14.8691 0.0556987 5.46461 0.0277455 14.9755 0.066741 5.4631 0.0247455
49 14.8667 0.0546026 5.46215 0.0272849 14.9657 0.0660843 5.45908 0.0245676
50 14.8548 0.0547886 5.45748 0.0271397 14.9595 0.0650505 5.46446 0.0246656
51 14.8513 0.0538178 5.45653 0.0266178 14.9444 0.065525 5.47254 0.0254929
52 14.8424 0.0535264 5.45619 0.0261025 14.9503 0.0645172 5.47026 0.0251026
53 14.846 0.0526302 5.45073 0.0261808 14.9449 0.0635122 5.47077 0.024628
54 14.8565 0.0527084 5.44863 0.0257771 14.9546 0.0630691 5.46658 0.0245279
55 14.8471 0.0525912 5.45518 0.0261358 14.9467 0.0624087 5.46822 0.0241333
56 14.8342 0.0532225 5.46546 0.0276467 14.9465 0.0612863 5.46507 0.0239066
57 14.8456 0.0535108 5.46771 0.0272504 14.938 0.0607882 5.46406 0.0235073
58 14.8352 0.0535984 5.47064 0.0269357 14.9335 0.0599022 5.46394 0.023099
59 14.8491 0.0544779 5.46802 0.0266049 14.9446 0.0599204 5.46165 0.0228196
60 14.8517 0.0536287 5.4663 0.0262142 14.9452 0.0589157 5.46385 0.022543
61 14.8504 0.0527538 5.46295 0.0259974 14.9504 0.0581799 5.46341 0.0221733
62 14.8442 0.0522733 5.46279 0.0255751 14.9531 0.0572985 5.46554 0.0219168
63 14.8395 0.0516498 5.46622 0.0253989 14.9559 0.0564547 5.47068 0.0221694
64 14.847 0.0513796 5.46486 0.0250351 14.9635 0.0560807 5.46622 0.0222712
65 14.8535 0.0510021 5.46477 0.0246484 14.9677 0.0553663 5.46699 0.02194
66 14.8539 0.0502229 5.46641 0.024326 14.9638 0.0546525 5.469 0.0216999
67 14.8442 0.0504052 5.47014 0.0242486 14.9614 0.0538882 5.47005 0.0214001
68 14.8394 0.0498914 5.47084 0.0238978 14.965 0.0532048 5.46804 0.0211784
69 14.8394 0.0491613 5.47256 0.0236121 14.9594 0.0527228 5.4692 0.0209022
70 14.8505 0.049703 5.47435 0.023341 14.9642 0.0521893 5.46621 0.0208158
71 14.8591 0.0497365 5.46927 0.0235625 14.971 0.0518977 5.46785 0.0205859
72 14.8648 0.0493697 5.46593 0.0234699 14.9735 0.0512349 5.46668 0.0203314
73 14.853 0.0500893 5.46988 0.0234808 14.9749 0.0505453 5.46545 0.0200879
74 14.8509 0.0494547 5.47189 0.0232486 14.9803 0.050154 5.46153 0.0201988
75 14.8585 0.049394 5.46924 0.0230886 14.9931 0.0511026 5.46443 0.0201369
76 14.8641 0.0490605 5.46677 0.0229163 14.9925 0.0504334 5.46504 0.0198802
77 14.8641 0.0484175 5.46753 0.0226298 14.9912 0.0497899 5.46315 0.0197116
78 14.8684 0.0479773 5.46783 0.0223387 14.9821 0.0499859 5.46382 0.0194678
79 14.8697 0.0473823 5.46639 0.022102 14.976 0.0497241 5.4652 0.019269
80 14.8709 0.046802 5.46354 0.0220089 14.9756 0.0490961 5.46238 0.0192337
81 14.8598 0.0475465 5.46559 0.0218308 14.9797 0.0486556 5.46055 0.0190825
82 14.8664 0.0474311 5.46593 0.0215652 14.9862 0.0484974 5.45526 0.0195786
83 14.8657 0.0468642 5.46389 0.0214007 14.987 0.0479172 5.45653 0.0193829
84 14.8671 0.0463187 5.46304 0.0211606 14.9842 0.0474243 5.45695 0.0191544
85 14.8695 0.045841 5.4645 0.0209602 14.988 0.04701 5.45863 0.0190029
86 14.8801 0.0465287 5.46272 0.0207914 14.9751 0.0482121 5.45953 0.0188029
87 14.8843 0.0461748 5.4658 0.0207802 14.9773 0.0477058 5.4616 0.0186994
88 14.8855 0.0456597 5.46713 0.0205858 14.9891 0.0486363 5.46145 0.0184871
89 14.8811 0.0453596 5.46709 0.0203532 14.9902 0.048097 5.46077 0.0182904
90 14.8837 0.0449283 5.46594 0.020158 15.0003 0.048611 5.45851 0.0182265
91 14.8885 0.0446823 5.46286 0.0201718 15.0017 0.0480957 5.4569 0.0180966
92 14.8799 0.0450067 5.46766 0.0205208 14.9968 0.0478174 5.46428 0.0193636
93 14.8781 0.0445619 5.4677 0.0202984 15.0009 0.0474737 5.46509 0.0191719
94 14.8739 0.0442853 5.46822 0.0200892 14.9981 0.0470436 5.46491 0.0189684
95 14.8778 0.0439924 5.4666 0.0199415 14.9979 0.0465476 5.46799 0.0190186
96 14.8712 0.0440258 5.47025 0.0200665 14.9943 0.0462011 5.47097 0.0190549
97 14.8585 0.0453874 5.47415 0.0202391 14.9894 0.0459843 5.47055 0.0188625
98 14.8644 0.045309 5.47278 0.0200781 14.9869 0.0455807 5.47244 0.0187652
99 14.8608 0.044995 5.47477 0.0199737 14.9898 0.0452178 5.47151 0.0185979
100 14.8631 0.0446045 5.47519 0.0197768 14.989 0.0447677 5.46959 0.0185107
101 14.8694 0.0446021 5.47544 0.0195831 14.9856 0.0444504 5.46998 0.018331
102 14.8777 0.0449486 5.47396 0.0194463 14.9815 0.0442057 5.47235 0.0183037
103 14.8815 0.0446707 5.474 0.0192563 14.9803 0.043793 5.47095 0.0181804
104 14.8821 0.0442447 5.47241 0.0191365 14.988 0.0440622 5.46751 0.0183296
105 14.8776 0.0440513 5.47279 0.0189575 14.992 0.0438202 5.46932 0.0182424
106 14.8778 0.043636 5.47202 0.0187934 14.9854 0.0438896 5.47192 0.0182567
107 14.8772 0.043228 5.47234 0.0186217 14.9917 0.0439312 5.47071 0.0181246
108 14.8824 0.0431437 5.47174 0.0184583 14.9919 0.0435228 5.46947 0.0179997
109 14.8828 0.0427454 5.47011 0.0183595 14.9954 0.0432661 5.46909 0.0178382
110 14.8843 0.0423854 5.47141 0.0182391 14.9925 0.0429686 5.47001 0.0176998
111 14.8886 0.0422251 5.47085 0.0180821 14.9927 0.042578 5.46847 0.0176088
112 14.8876 0.0418604 5.47105 0.0179199 14.9913 0.042223 5.46928 0.01747
113 14.8928 0.0418129 5.47188 0.0177806 14.9864 0.0421325 5.47425 0.0180151
114 14.8998 0.0420275 5.46828 0.017986 14.9849 0.0417871 5.47379 0.0178612
115 14.9069 0.0422617 5.46665 0.0179036 14.9841 0.0414324 5.47419 0.0177104
116 14.9094 0.0419695 5.46721 0.0177567 14.985 0.0410824 5.47851 0.0180819
117 14.9059 0.0417587 5.46924 0.0177212 14.9852 0.0407307 5.47495 0.0182772
118 14.9101 0.041623 5.46973 0.0175785 14.9851 0.040385 5.47352 0.0181774
119 14.9126 0.0413455 5.46673 0.0176867 14.9801 0.0403635 5.47418 0.0180362
120 14.9092 0.0411396 5.46952 0.0177583 14.9812 0.040042 5.47061 0.0182383
121 14.909 0.0408004 5.46794 0.0176814 14.9802 0.0397225 5.46884 0.0181736
122 14.9077 0.0404892 5.46916 0.0175789 14.9779 0.0394618 5.46745 0.0180782
123 14.9129 0.0405 5.47051 0.0174871 14.9765 0.0391646 5.46888 0.0179873
124 14.9111 0.0402121 5.46905 0.0174065 14.9763 0.0388488 5.46878 0.0178408
125 14.9073 0.0400717 5.4697 0.0172795 14.9817 0.0389204 5.46676 0.0178129
126 14.9035 0.0399338 5.47162 0.0172496 14.9835 0.0386534 5.4656 0.017709
127 14.9039 0.0396223 5.47085 0.0171305 14.9809 0.0384347 5.46327 0.0177236
128 14.9093 0.0396824 5.46923 0.0170725 14.9796 0.038155 5.46195 0.0176335
129 14.912 0.0394677 5.46927 0.0169396 14.9882 0.0388396 5.46032 0.0175734
130 14.9121 0.0391619 5.46814 0.0168466 14.9896 0.0385614 5.4613 0.017465
131 14.9109 0.0388785 5.4671 0.0167495 14.9944 0.0385682 5.4571 0.0178323
132 14.9106 0.0385852 5.46659 0.0166305 14.9916 0.0383761 5.45665 0.0177031
133 14.9089 0.0383322 5.46687 0.0165073 14.9885 0.0382154 5.45843 0.0176596
134 14.9124 0.038212 5.46647 0.0163874 14.995 0.0384906 5.45745 0.0175539
135 14.9109 0.0379586 5.46694 0.0162736 14.995 0.0382041 5.45847 0.0174539
136 14.916 0.0380284 5.46391 0.016434 14.9976 0.0380131 5.4566 0.0174249
137 14.9149 0.0377702 5.46504 0.0163513 15.0018 0.0379656 5.45747 0.0173189
138 14.9073 0.0382464 5.46882 0.0166689 14.9984 0.0378399 5.45982 0.0173532
139 14.9061 0.0379916 5.4698 0.0165778 15.0004 0.037616 5.45869 0.0172656
140 14.9054 0.0377247 5.46971 0.0164593 14.9995 0.0373555 5.45783 0.0171637
141 14.9088 0.03761 5.46937 0.016346 15.0024 0.0371945 5.45799 0.0170419
142 14.9108 0.037396 5.47039 0.0162615 15.0075 0.0372884 5.45872 0.0169377
143 14.9097 0.0371503 5.47017 0.0161486 15.0092 0.0370662 5.45948 0.0168365
144 14.9038 0.0373563 5.47157 0.0160977 15.015 0.0372644 5.45719 0.0168745
145 14.9043 0.0371001 5.47297 0.0160477 15.015 0.0370065 5.45739 0.0167591
146 14.9062 0.0368893 5.47265 0.0159404 15.0153 0.0367529 5.45663 0.0166613
147 14.9006 0.0370575 5.47269 0.0158324 15.0162 0.0365155 5.45727 0.0165585
148 14.8982 0.036885 5.47396 0.0157758 15.0154 0.0362819 5.45762 0.0164501
149 14.8957 0.0367195 5.4774 0.0160425 15.0131 0.0361088 5.46002 0.0165153
150 14.8993 0.0366417 5.47571 0.0160235 15.0125 0.0358695 5.46231 0.0165632
151 14.903 0.0365891 5.47628 0.0159271 15.0141 0.0356667 5.46146 0.0164751
152 14.9042 0.0363703 5.47401 0.0159837 15.0121 0.0354806 5.46082 0.0163786
153 14.9 0.0363793 5.47522 0.0159242 15.0091 0.0353792 5.46161 0.0162905
154 14.9022 0.0362101 5.47381 0.0158829 15.0062 0.0352672 5.46172 0.0161848
155 14.9047 0.0360597 5.47379 0.01578 15.0019 0.0353072 5.46225 0.0160889
156 14.9074 0.0359262 5.4738 0.0156791 15.0013 0.0350836 5.46184 0.0159903
157 14.9075 0.0356942 5.47203 0.0156787 14.999 0.0349376 5.46352 0.0159763
158 14.9102 0.0355696 5.47212 0.0155797 14.9973 0.0347606 5.46378 0.0158775
159 14.9093 0.0353548 5.47457 0.0156743 14.9936 0.0347371 5.46532 0.0158531
160 14.9129 0.0353199 5.47321 0.0156355 14.995 0.0345529 5.46734 0.0158825
161 14.915 0.0351657 5.47247 0.0155555 14.9956 0.0343413 5.46914 0.0158851
162 14.9147 0.0349494 5.47119 0.0155133 14.9926 0.0342586 5.46901 0.0157873
163 14.9133 0.0347602 5.4714 0.0154187 14.9924 0.034049 5.46883 0.0156913
164 14.9133 0.0345485 5.47206 0.0153379 14.9899 0.0339291 5.46735 0.0156656
165 14.9123 0.0343542 5.47271 0.0152585 14.9871 0.0338398 5.46879 0.0156358
166 14.9111 0.0341689 5.47437 0.0152569 14.9841 0.0337655 5.47093 0.0156886
167 14.9133 0.0340364 5.47448 0.0151654 14.9887 0.033881 5.47041 0.0156033
168 14.9122 0.0338516 5.47408 0.0150803 14.9847 0.0339173 5.4713 0.0155356
169 14.9129 0.0336574 5.4749 0.0150133 14.982 0.0338233 5.47267 0.0155033
170 14.9183 0.0338864 5.47439 0.0149334 14.9836 0.0336621 5.47181 0.0154356
171 14.9117 0.0343244 5.47711 0.0150926 14.9851 0.0334981 5.46993 0.0154594
172 14.9077 0.0343537 5.47712 0.0150046 14.9886 0.0334887 5.46868 0.0154193
173 14.9072 0.0341577 5.47799 0.0149431 14.9865 0.0333652 5.46817 0.0153386
174 14.9021 0.0343429 5.47863 0.0148713 14.9853 0.0331925 5.46828 0.0152507
175 14.9013 0.0341563 5.47861 0.0147851 14.9829 0.033093 5.46818 0.0151647
176 14.9019 0.0339687 5.47864 0.0147008 14.9793 0.0330976 5.46831 0.0150777
177 14.9029 0.0337888 5.47766 0.01465 14.9771 0.0329842 5.4683 0.014993
178 14.9059 0.0337346 5.47537 0.0147457 14.9786 0.0328336 5.47125 0.0151984
179 14.9071 0.0335669 5.47439 0.0146958 14.9788 0.0326488 5.47053 0.0151301
180 14.911 0.0336038 5.47241 0.0147482 14.9767 0.032537 5.46972 0.0150666
181 14.9098 0.0334424 5.47203 0.0146715 14.9772 0.0323601 5.4699 0.014985
182 14.9097 0.033257 5.471 0.0146276 14.9808 0.0323846 5.46873 0.0149489
183 14.9106 0.0330868 5.47188 0.0145743 14.9821 0.0322361 5.46907 0.014871
184 14.9103 0.0329067 5.47201 0.0144947 14.9818 0.0320622 5.4667 0.0149797
185 14.9097 0.0327341 5.47083 0.0144656 14.98 0.0319396 5.46767 0.01493
186 14.9121 0.0326514 5.4711 0.0143899 14.985 0.0321491 5.46705 0.0148625
187 14.9163 0.0327435 5.47168 0.0143242 14.9842 0.03199 5.46733 0.0147851
188 14.9157 0.0325749 5.4719 0.0142497 14.9849 0.0318275 5.46731 0.014707
189 14.9186 0.0325393 5.47049 0.0142445 14.9827 0.0317319 5.46792 0.0146412
190 14.9145 0.0326339 5.47218 0.0142685 14.9826 0.0315662 5.46806 0.0145645
191 14.912 0.0325559 5.47189 0.0141974 14.987 0.0317054 5.46702 0.0145257
192 14.9079 0.0326492 5.47143 0.0141306 14.9864 0.031545 5.46592 0.0144914
193 14.9103 0.0325732 5.47017 0.014114 14.9878 0.0314112 5.46705 0.0144597
194 14.9072 0.0325509 5.47008 0.0140411 14.9906 0.0313775 5.46531 0.0144907
195 14.9102 0.0325234 5.46817 0.0140992 14.9879 0.0313367 5.46569 0.0144218
196 14.9125 0.0324388 5.46914 0.0140618 14.9892 0.0312063 5.46428 0.0144175
197 14.9107 0.0323295 5.46818 0.0140231 14.9873 0.031105 5.46501 0.0143634
198 14.9118 0.0321857 5.46883 0.013967 14.9862 0.0309676 5.4653 0.0142933
199 14.915 0.0321755 5.46961 0.0139191 14.9833 0.0309459 5.46622 0.0142516
200 14.9163 0.0320397 5.46936 0.0138512 14.9796 0.0310128 5.46751 0.0142388
201 14.9171 0.0318942 5.46883 0.0137924 14.9829 0.0310277 5.4663 0.014219
202 14.9149 0.0318141 5.46871 0.0137246 14.9816 0.0308998 5.46597 0.0141517
203 14.9141 0.0316682 5.47161 0.0139624 14.9802 0.030776 5.4649 0.0141221
204 14.9143 0.0315122 5.46999 0.0139886 14.9798 0.0306286 5.46475 0.0140537
205 14.9135 0.0313709 5.47049 0.013929 14.9777 0.0305505 5.46503 0.0139877
206 14.913 0.0312195 5.46955 0.0138923 14.9775 0.0304051 5.4646 0.0139262
207 14.9121 0.0310839 5.46971 0.0138264 14.9802 0.0303816 5.46402 0.0138705
208 14.9144 0.0310167 5.46895 0.0137804 14.981 0.0302473 5.46442 0.0138082
209 14.9151 0.0308782 5.46814 0.0137381 14.981 0.0301027 5.46487 0.0137492
210 14.9141 0.0307507 5.46882 0.0136897 14.9802 0.0299692 5.46477 0.0136845
211 14.9154 0.0306333 5.46761 0.0136789 14.9789 0.0298585 5.46513 0.0136252
212 14.9129 0.030586 5.46882 0.0136682 14.9814 0.0298233 5.46575 0.0135739
213 14.9101 0.0305682 5.46897 0.0136049 14.9848 0.0298779 5.46621 0.0135174
214 14.9129 0.0305515 5.46797 0.0135783 14.9854 0.0297444 5.46791 0.0135606
215 14.9098 0.0305669 5.46836 0.0135202 14.9875 0.02968 5.46672 0.0135498
216 14.9071 0.0305412 5.46941 0.0134988 14.9893 0.0296003 5.46686 0.0134882
217 14.9064 0.0304077 5.46967 0.0134388 14.9902 0.0294741 5.46694 0.0134258
218 14.9071 0.0302758 5.47051 0.0134036 14.9912 0.0293566 5.46673 0.0133663
219 14.9058 0.0301634 5.47091 0.0133485 14.9895 0.0292697 5.46794 0.0133591
220 14.9092 0.0302201 5.46887 0.0134425 14.9873 0.0292162 5.4684 0.0133078
221 14.9082 0.0301025 5.46933 0.013389 14.9859 0.0291208 5.46932 0.0132785
222 14.9075 0.0299713 5.46943 0.0133294 14.9881 0.0290721 5.46846 0.0132468
223 14.9056 0.029898 5.47052 0.0133133 14.9889 0.0289547 5.46876 0.0131907
224 14.9076 0.0298288 5.46951 0.0132924 14.9885 0.0288264 5.46789 0.0131595
225 14.9078 0.0296966 5.46875 0.0132552 14.9868 0.0287481 5.4682 0.0131049
226 14.9088 0.0295812 5.46898 0.0131973 14.9888 0.0286896 5.467 0.0131019
227 14.9102 0.0294832 5.46837 0.0131544 14.9904 0.0286098 5.46694 0.0130447
228 14.9098 0.029355 5.46902 0.0131124 14.9899 0.0284882 5.46738 0.012994
229 14.9112 0.0292622 5.47003 0.0130945 14.993 0.0285275 5.46664 0.0129587
230 14.9104 0.0291451 5.46919 0.0130646 14.9915 0.0284409 5.46612 0.0129127
231 14.9093 0.0290384 5.46939 0.0130097 14.9938 0.0284074 5.46568 0.0128641
232 14.9103 0.0289322 5.46828 0.0130013 14.996 0.0283748 5.46517 0.0128181
233 14.9097 0.028816 5.46977 0.0130305 14.9966 0.028259 5.46529 0.012763
234 14.9115 0.0287471 5.47038 0.0129896 14.9961 0.0281437 5.46573 0.0127167
235 14.9102 0.0286524 5.47138 0.012973 14.9979 0.0280802 5.46579 0.0126627
236 14.9093 0.0285441 5.47144 0.0129177 15.0014 0.0281684 5.4662 0.0126154
237 14.9113 0.0284965 5.47052 0.0128963 15.0027 0.0280843 5.4648 0.0126409
238 14.9136 0.0284704 5.46941 0.0128902 15.0004 0.0280653 5.46396 0.012616
239 14.915 0.028385 5.4688 0.0128504 15.0012 0.0279589 5.46484 0.0125935
240 14.9129 0.0283485 5.47118 0.0130169 15.0011 0.027841 5.46557 0.0125621
241 14.9165 0.0284641 5.47088 0.0129664 14.9999 0.0277522 5.46686 0.0125773
242 14.9165 0.0283449 5.47226 0.0129857 14.9981 0.0277002 5.46745 0.0125379
243 14.9153 0.0282527 5.47261 0.0129372 14.9972 0.0275996 5.46753 0.0124867
244 14.9171 0.0281906 5.4729 0.0128882 14.9961 0.027508 5.46791 0.0124406
245 14.9125 0.0284397 5.47283 0.0128358 14.9981 0.027469 5.46808 0.0123906
246 14.9161 0.0285541 5.47143 0.0128594 14.9992 0.0273806 5.46762 0.012349
247 14.9195 0.0286341 5.47068 0.0128293 14.999 0.0272728 5.46741 0.0123013
248 14.9219 0.0286214 5.46897 0.0128915 15.0002 0.0271881 5.46688 0.0122632
249 14.9188 0.0286749 5.47032 0.0129095 15.0001 0.0270779 5.46665 0.0122163
250 14.9159 0.0287042 5.47029 0.0128583 14.9985 0.0270141 5.46672 0.0121673
251 14.9162 0.0285929 5.46989 0.0128135 14.9963 0.0269957 5.46638 0.0121228
252 14.9194 0.0286611 5.46989 0.0127634 14.9934 0.0270452 5.46685 0.0120837
253 14.9181 0.0285749 5.472 0.0128861 14.9914 0.02701 5.46757 0.0120572
254 14.9157 0.028567 5.47237 0.0128407 14.9931 0.0269547 5.46609 0.0121001
255 14.9131 0.0285704 5.47266 0.0127934 14.9946 0.0268888 5.4663 0.0120539
256 14.9139 0.0284694 5.47277 0.0127434 14.9953 0.0267949 5.46603 0.0120093
257 14.9147 0.0283717 5.4717 0.0127379 14.9954 0.0266901 5.46681 0.0119874
258 14.9142 0.0282658 5.47144 0.0126914 14.9953 0.0265839 5.46689 0.0119413
259 14.9117 0.0282743 5.47297 0.0127347 14.9943 0.0265002 5.46757 0.0119142
260 14.9125 0.0281778 5.47222 0.0127068 14.9943 0.0263979 5.46779 0.0118708
261 14.9144 0.0281313 5.47116 0.0127024 14.9942 0.0262972 5.46775 0.0118253
262 14.9142 0.0280262 5.47104 0.0126537 14.9929 0.0262302 5.46819 0.0117883
263 14.9157 0.0279584 5.47103 0.0126064 14.9932 0.0261319 5.46932 0.0117974
264 14.9151 0.0278562 5.47148 0.0125662 14.9916 0.0260868 5.47005 0.0117754
265 14.9142 0.0277647 5.47258 0.0125667 14.9928 0.0260166 5.46937 0.0117503
266 14.917 0.0277932 5.4727 0.0125199 14.9938 0.025939 5.46902 0.0117116
267 14.9208 0.0279516 5.47205 0.0124898 14.992 0.0259065 5.46956 0.0116805
268 14.9197 0.0278692 5.47364 0.0125441 14.9918 0.0258113 5.46907 0.011647
269 14.9174 0.0278593 5.47314 0.0125081 14.9947 0.0258755 5.46788 0.0116646
270 14.9167 0.0277642 5.47343 0.0124653 14.9933 0.0258181 5.46772 0.0116225
271 14.9168 0.0276593 5.47354 0.0124199 14.9923 0.0257432 5.46806 0.0115851
272 14.9151 0.0276103 5.47347 0.0123747 14.9905 0.0257112 5.46808 0.0115423
273 14.9167 0.027559 5.47407 0.012343 14.9877 0.0257688 5.46871 0.0115173
274 14.9167 0.0274583 5.47502 0.0123353 14.9878 0.0256744 5.46796 0.0114991
275 14.9205 0.0276283 5.47313 0.0124356 14.988 0.0255814 5.46764 0.0114622
276 14.9213 0.0275413 5.47377 0.0124072 14.9889 0.0255041 5.46838 0.011444
277 14.9224 0.0274627 5.47345 0.0123669 14.989 0.0254095 5.46817 0.011405
278 14.9208 0.0274114 5.47408 0.0123385 14.9874 0.0253714 5.46829 0.0113647
279 14.9184 0.0274117 5.47346 0.0123093 14.988 0.0252919 5.46912 0.0113542
280 14.9182 0.0273152 5.47342 0.0122662 14.9864 0.0252547 5.46996 0.0113452
281 14.9165 0.0272703 5.47397 0.0122342 14.9869 0.025171 5.47027 0.0113083
282 14.918 0.0272114 5.47315 0.0122188 14.9853 0.0251303 5.4707 0.0112772
283 14.9173 0.0271253 5.47233 0.0122032 14.9854 0.0250428 5.47032 0.0112434
284 14.9171 0.027028 5.47217 0.0121611 14.9855 0.0249556 5.46996 0.0112091
285 14.9193 0.0270229 5.47129 0.0121499 14.9881 0.0250073 5.469 0.0112101
286 14.9203 0.0269465 5.47032 0.0121466 14.9865 0.0249728 5.46893 0.011171
287 14.9187 0.0268998 5.47113 0.0121312 14.9887 0.0249895 5.46848 0.0111401
288 14.9165 0.0268964 5.47063 0.0120994 14.9875 0.024937 5.46864 0.0111026
289 14.9152 0.0268389 5.4711 0.0120661 14.9858 0.0249043 5.4686 0.0110641
290 14.9153 0.0267464 5.47199 0.0120576 14.9845 0.0248516 5.46914 0.0110396
291 14.9165 0.0266808 5.47089 0.0120663 14.9842 0.0247691 5.46967 0.0110146
292 14.9181 0.0266385 5.47027 0.0120414 14.9847 0.0246884 5.46971 0.0109768
293 14.9169 0.026575 5.47053 0.0120025 14.9831 0.0246535 5.47029 0.0109533
294 14.9164 0.0264906 5.47004 0.0119711 14.9831 0.0245722 5.47016 0.0109171
295 14.9182 0.026465 5.46967 0.0119369 14.983 0.0244907 5.46984 0.0108844
296 14.9193 0.0264018 5.46917 0.0119068 14.981 0.0244863 5.47056 0.0108717
297 14.9202 0.0263288 5.4694 0.0118687 14.9818 0.0244147 5.46914 0.0109281
298 14.9223 0.0263231 5.46941 0.0118285 14.9779 0.0246508 5.46985 0.0109156
299 14.9217 0.0262414 5.47029 0.0118228 14.977 0.0245852 5.47105 0.0109444
300 14.921 0.0261609 5.47001 0.0117863 14.9789 0.0245771 5.47125 0.0109092
301 14.9202 0.0260846 5.47086 0.0117782 14.9774 0.0245357 5.47163 0.0108798
302 14.922 0.026059 5.47065 0.0117411 14.9761 0.0244925 5.4724 0.0108708
303 14.9224 0.0259736 5.47127 0.0117186 14.9772 0.0244348 5.4712 0.0109008
304 14.9234 0.0259031 5.47131 0.0116804 14.9771 0.0243543 5.47099 0.0108667
305 14.9243 0.0258368 5.47142 0.0116427 14.9778 0.0242835 5.47085 0.0108323
306 14.9236 0.0257621 5.47203 0.0116202 14.9776 0.0242058 5.47092 0.0107973
307 14.9245 0.0256945 5.47212 0.0115829 14.9794 0.0241956 5.47081 0.0107623
308 14.9232 0.0256412 5.4715 0.0115621 14.9787 0.02413 5.47094 0.0107283
309 14.9237 0.0255625 5.47094 0.0115384 14.9786 0.0240529 5.47116 0.0106966
