81 0.994215 0.00585229 1.00078 0.001545 1.00062 0.00059648
82 0.994358 0.00578225 1.00091 0.00153072 1.00063 0.000588881
83 0.994302 0.00571254 1.00103 0.00151708 1.00066 0.000579954
84 0.993828 0.00566406 1.00133 0.00152964 1.00064 0.000573019
85 0.9943 0.00561706 1.0018 0.00158254 1.00063 0.000565917
86 0.99375 0.0055785 1.00178 0.00156457 1.00064 0.000558665
87 0.994256 0.00553715 1.00161 0.0015563 1.0007 0.000555869
88 0.994239 0.00547389 1.00193 0.0015717 1.00077 0.000555354
89 0.994182 0.00541237 1.00176 0.00156328 1.0008 0.000549225
90 0.994334 0.00535394 1.00171 0.00154599 1.00074 0.00054456
91 0.99438 0.00529511 1.0019 0.00154132 1.00071 0.000538262
92 0.994238 0.00523905 1.00189 0.00152494 1.00069 0.000535685
93 0.994298 0.00518285 1.00189 0.00150806 1.00067 0.00052932
94 0.993824 0.00514922 1.00164 0.00151197 1.0006 0.000527421
95 0.994698 0.00516922 1.00179 0.00150414 1.00059 0.000521044
96 0.994487 0.00511949 1.00185 0.00148999 1.00053 0.000518979
97 0.994701 0.00507093 1.0021 0.0014947 1.00049 0.000515472
98 0.995075 0.00503285 1.00189 0.00149438 1.00047 0.000510645
99 0.995745 0.00502657 1.00199 0.00148252 1.00045 0.000505747
100 0.995361 0.00499086 1.00186 0.00147343 1.00041 0.000502369
101 0.995572 0.00494558 1.00208 0.0014741 1.00038 0.000500098
102 0.995439 0.00489868 1.00208 0.00145904 1.0003 0.000501694
103 0.99575 0.00486074 1.00208 0.00144504 1.00034 0.000497824
104 0.995391 0.00482712 1.00201 0.00143256 1.00033 0.000493128
105 0.995396 0.00478088 1.00184 0.00142898 1.00033 0.000489559
106 0.995008 0.00475147 1.00184 0.00141544 1.00037 0.000486923
107 0.995218 0.00471152 1.00193 0.00140481 1.00037 0.000482304
108 0.995017 0.00467196 1.00199 0.00139383 1.00031 0.000479305
109 0.995163 0.0046312 1.00202 0.00138142 1.0003 0.00047597
110 0.995404 0.00459518 1.00196 0.00136949 1.00028 0.000470406
111 0.995652 0.0045605 1.00188 0.00135945 1.00027 0.00046603
112 0.996692 0.00463777 1.00207 0.00136106 1.00026 0.000463951
113 0.996565 0.00459834 1.00218 0.00135345 1.00026 0.000458427
114 0.996745 0.0045614 1.00235 0.00135164 1.00031 0.000457253
115 0.997517 0.00458713 1.00244 0.00134345 1.00035 0.000456171
116 0.997871 0.00456115 1.00261 0.00134252 1.00028 0.000454562
117 0.998131 0.00452946 1.0026 0.0013312 1.00022 0.000457423
118 0.998687 0.00452527 1.00269 0.00132386 1.00028 0.000456269
119 0.998483 0.00449164 1.0026 0.00131557 1.0003 0.00045313
120 0.998366 0.00445561 1.00244 0.00131374 1.00033 0.00045107
121 0.998539 0.00442209 1.00247 0.00130325 1.00032 0.000445883
122 0.998429 0.00438688 1.0025 0.00129318 1.00033 0.000442882
123 0.997797 0.00439668 1.00246 0.00128316 1.00027 0.000444694
124 0.997513 0.00437044 1.00238 0.00127626 1.00027 0.000438475
125 0.997638 0.00433725 1.00238 0.00126581 1.00027 0.000435615
126 0.99746 0.00430639 1.00229 0.00125822 1.00022 0.000435198
127 0.997413 0.00427258 1.00211 0.00126137 1.00025 0.000433313
128 0.997247 0.00424237 1.00219 0.00125458 1.0002 0.000435089
129 0.99652 0.00427158 1.00216 0.00124516 1.00022 0.000432229
130 0.996437 0.00423944 1.00204 0.00124159 1.00013 0.000439329
131 0.996523 0.00420778 1.00201 0.00123237 1.00011 0.000435581
132 0.996415 0.00417713 1.00205 0.00122305 1.00007 0.000432917
133 0.99635 0.00414612 1.00205 0.00121357 1.00006 0.00043129
134 0.996778 0.00413724 1.00205 0.00120485 1.00004 0.000428637
135 0.997354 0.00414666 1.00202 0.00119672 1.00003 0.000424956
136 0.997754 0.00413538 1.00185 0.00119989 1.00006 0.000421268
137 0.997566 0.00410935 1.00187 0.00119118 1.00014 0.000425799
138 0.998257 0.00413758 1.00198 0.00118811 1.00019 0.000427163
139 0.99838 0.0041096 1.00194 0.00117912 1.00016 0.000425697
140 0.998438 0.00408053 1.0018 0.00117973 1.00016 0.000423157
141 0.998609 0.00405505 1.00176 0.0011719 1.00015 0.000418635
142 0.999043 0.00404974 1.00165 0.00116817 1.00014 0.000416159
143 0.999563 0.00405487 1.00145 0.00117667 1.00018 0.000415587
144 0.999106 0.0040523 1.00145 0.00116868 1.00019 0.000412076
145 0.999069 0.00402439 1.0014 0.00116181 1.0002 0.000408589
146 0.998448 0.00404473 1.00133 0.00115629 1.00022 0.000406108
147 0.997874 0.00405784 1.00133 0.00114836 1.00025 0.000404604
148 0.997787 0.00403124 1.00136 0.00114101 1.00025 0.000402195
149 0.997378 0.0040249 1.00134 0.00113378 1.00023 0.000399903
150 0.998057 0.00405541 1.00124 0.00113111 1.00021 0.000397635
151 0.998479 0.00405054 1.00126 0.00112396 1.00017 0.000396433
152 0.998099 0.00404185 1.00127 0.00111667 1.00009 0.000402227
153 0.998877 0.00408999 1.00133 0.0011118 1.00003 0.000404855
154 0.999083 0.00406862 1.0014 0.00110657 1.00001 0.000402569
155 0.999233 0.00404499 1.0014 0.00109943 0.999991 0.000400294
156 0.999504 0.00402809 1.00143 0.00109281 1.00005 0.000401859
157 0.999556 0.00400261 1.00143 0.00108582 1.00007 0.00040055
158 0.999585 0.00397729 1.00147 0.00108057 0.999999 0.000403099
159 0.999488 0.00395337 1.00148 0.00107358 1.00003 0.000401816
160 0.999216 0.00393797 1.00141 0.00106941 1.00004 0.000400546
161 0.999257 0.00391372 1.0014 0.00106195 1.00002 0.000396489
162 0.99954 0.00389973 1.00135 0.00105724 1.00005 0.000395242
163 1.00021 0.00393325 1.00147 0.00105687 1.00006 0.000393079
164 1.00041 0.00391435 1.00144 0.00105038 1.00005 0.000390941
165 1.00042 0.00389045 1.00137 0.00104671 1.00002 0.000390697
166 1.00048 0.00386741 1.00134 0.00104068 1 0.000386721
167 1.00079 0.00385683 1.00124 0.00103968 0.999976 0.000385551
168 1.00126 0.00386212 1.00117 0.00103495 1 0.000385326
169 1.0012 0.00383965 1.00114 0.00102933 0.999947 0.000386458
170 1.00116 0.00381717 1.00103 0.00102935 0.999917 0.000385739
171 1.00119 0.00379489 1.00098 0.00102423 0.999903 0.000383214
172 1.00062 0.00381549 1.00092 0.00101983 0.999888 0.000381154
173 1.00056 0.00379395 1.00094 0.00101434 0.999828 0.000383997
174 1.00054 0.00377222 1.00108 0.00101742 0.99981 0.000381031
175 1.00033 0.00375677 1.00112 0.00101254 0.999832 0.000379544
176 1.00045 0.00373731 1.00118 0.00100858 0.999819 0.000377524
177 1.00069 0.00372437 1.00118 0.00100269 0.999827 0.000374665
178 1.00033 0.00372082 1.00109 0.00100107 0.999841 0.00037274
179 1.00042 0.0037009 1.00109 0.000995937 0.999845 0.000371251
180 1.00044 0.00368033 1.00106 0.000990637 0.999836 0.000369289
181 1.00019 0.00366822 1.00102 0.000986092 0.999831 0.000366898
182 1.00032 0.00365019 1.00103 0.000980622 0.99986 0.000365501
183 1.00044 0.00363224 1.00109 0.000976595 0.999881 0.000364984
184 1.00062 0.00361676 1.00098 0.000976866 0.999901 0.000364019
185 1.00074 0.00359916 1.00096 0.000971657 0.999908 0.000362146
186 1.00066 0.0035806 1.0011 0.000975879 0.999947 0.000362986
187 1.00056 0.00356279 1.00108 0.000970389 0.9999 0.000364602
188 1.00086 0.00355669 1.00104 0.000965713 0.999879 0.000362715
189 1.00093 0.00353853 1.00106 0.000961055 0.999879 0.000360431
190 1.00094 0.00351967 1.00112 0.000958137 0.999874 0.000358149
191 1.00098 0.00350156 1.0011 0.00095311 0.999814 0.000361868
192 1.00092 0.00348379 1.00122 0.000955765 0.999868 0.000363627
193 1.00088 0.0034659 1.00126 0.00095197 0.99989 0.000362717
194 1.00126 0.00346896 1.00127 0.000946532 0.999922 0.000361819
195 1.00176 0.00348598 1.00116 0.000949052 0.999919 0.000359603
196 1.00109 0.00353066 1.0012 0.000944741 0.999919 0.000357399
197 1.00071 0.00353387 1.00127 0.000942507 0.999914 0.000355199
198 1.0012 0.00355005 1.00124 0.000938358 0.999874 0.00035594
199 1.00095 0.0035412 1.00126 0.000933293 0.999894 0.000355496
200 1.00098 0.00352359 1.00118 0.000932413 0.999932 0.000355913
201 1.0011 0.00350814 1.0012 0.000928034 0.999906 0.000354993
202 1.00117 0.00349132 1.00116 0.000924372 0.999913 0.000353698
203 1.00104 0.00347651 1.00117 0.000920098 0.999894 0.000352378
204 1.0008 0.00346748 1.00109 0.000918631 0.999867 0.000352298
205 1.00103 0.00345792 1.00103 0.000916735 0.999879 0.000351454
206 1.0006 0.00346762 1.00101 0.000912034 0.999893 0.000349372
207 1.00046 0.00345395 1.00094 0.000910835 0.99991 0.000348131
208 1.00044 0.00343732 1.00094 0.000906416 0.999913 0.000346047
209 0.999808 0.00347951 1.00094 0.000901998 0.999935 0.000345238
210 0.999495 0.00347702 1.00086 0.000900197 0.99995 0.000344423
211 0.999625 0.00346292 1.00076 0.000902604 0.999972 0.000342787
212 0.999686 0.00344712 1.00071 0.000899412 1.00002 0.000344445
213 0.999525 0.00343464 1.00071 0.00089508 1.00003 0.00034281
214 0.999115 0.00344305 1.00076 0.00089245 1.00003 0.000342821
215 0.999451 0.00344342 1.00072 0.000889596 1.00005 0.000340377
216 0.999512 0.00342801 1.00065 0.000888089 1.00004 0.000339588
217 0.999303 0.00341861 1.00058 0.000886886 1.00004 0.000337986
218 0.999156 0.00340598 1.00055 0.000882732 1.00006 0.000335559
219 0.99868 0.00342379 1.00064 0.000882906 1.00003 0.000336435
220 0.999008 0.00342407 1.00066 0.000879607 1.00001 0.000336483
221 0.998745 0.00341867 1.00064 0.000875809 0.999979 0.000336119
222 0.998941 0.00340877 1.00071 0.000874517 0.999981 0.000334149
223 0.999145 0.00339969 1.00061 0.00087563 0.999984 0.000332994
224 0.998961 0.00338946 1.00063 0.000871777 0.999969 0.000332644
225 0.999092 0.00337694 1.00055 0.000871278 0.999961 0.000330692
226 0.999139 0.00336224 1.00064 0.000872108 0.999942 0.000329944
227 0.998804 0.00336415 1.00054 0.000874719 0.999928 0.000329201
228 0.999239 0.00337749 1.00063 0.000874936 0.999929 0.000327675
229 0.999276 0.00336288 1.00064 0.000871483 0.999936 0.000326562
230 0.999272 0.00334823 1.00041 0.000896395 0.999951 0.00032546
231 0.999484 0.00334049 1.00033 0.000896332 0.999934 0.000324739
232 0.999282 0.00333217 1.00021 0.000900583 0.999917 0.000324019
233 0.99901 0.00332885 1.00023 0.00089662 0.99992 0.000322128
234 0.999077 0.00331538 1.00028 0.000894345 0.999945 0.000322253
235 0.999009 0.00330196 1.00032 0.000891231 0.999933 0.000321554
236 0.999094 0.00328902 1.00027 0.000888826 0.999952 0.000320489
237 0.999137 0.00327539 1.00028 0.000885218 0.999957 0.000319812
238 0.999359 0.00326923 1.00034 0.000882418 0.99997 0.000319143
239 0.999793 0.00328424 1.00039 0.000880743 0.99997 0.000318079
240 0.999821 0.00327067 1.00049 0.000882663 0.999963 0.000316622
241 1.00002 0.00326311 1.00032 0.000895689 0.999982 0.000315969
242 1.00001 0.00324964 1.00028 0.000892494 0.999946 0.000316079
243 0.99991 0.00323782 1.00034 0.000890841 0.999952 0.000315039
244 0.999895 0.00322462 1.00042 0.000890792 0.999975 0.000314791
245 1 0.0032133 1.0004 0.000887069 0.999972 0.000313366
246 0.999846 0.00320414 1.00033 0.000886476 0.999977 0.000311558
247 0.999777 0.00319184 1.00034 0.000883013 0.999977 0.000311313
248 0.999802 0.00317908 1.00035 0.000879291 0.999992 0.000309908
249 0.99984 0.00316638 1.00038 0.000876097 0.999993 0.000308504
250 0.999533 0.00316867 1.0004 0.000872661 1.00003 0.000308657
251 0.999487 0.00315634 1.0004 0.000869543 1.00005 0.000308801
252 0.999558 0.00314465 1.00035 0.000867345 1.00006 0.000308181
253 0.999716 0.00313614 1.00041 0.000865527 1.00007 0.000306791
254 0.999414 0.00313842 1.00051 0.000868758 1.00003 0.000307741
255 0.999721 0.00314108 1.00057 0.000867438 1.00002 0.000306371
256 0.999542 0.00313394 1.00062 0.000865606 1.00002 0.000305006
257 0.999347 0.00312775 1.00063 0.000862268 0.999998 0.000303646
258 0.999379 0.00311581 1.00056 0.000861865 1.00002 0.000303053
259 0.999777 0.00312908 1.00056 0.00085856 0.99998 0.000305126
260 0.999914 0.00312011 1.00068 0.000863787 0.999993 0.000304916
261 0.999846 0.00310886 1.00067 0.000860562 0.99998 0.00030395
262 0.999455 0.00312152 1.00062 0.000859331 1.00002 0.000306736
263 0.999545 0.00311079 1.00063 0.000856078 0.999997 0.000305409
264 0.999661 0.00310113 1.00063 0.000852572 1.00001 0.000304827
265 0.999778 0.00309164 1.00071 0.000852582 1 0.00030573
266 0.99988 0.00308159 1.00079 0.000853334 0.999977 0.000304411
267 0.999375 0.0031112 1.00076 0.000850531 0.999964 0.000304202
268 0.999065 0.00311499 1.00072 0.00084828 0.999966 0.000302159
269 0.999059 0.00310336 1.00077 0.000846795 0.999947 0.000301953
270 0.999029 0.00309204 1.0008 0.000844577 0.999943 0.000300284
271 0.99899 0.00308082 1.00076 0.000842645 0.999946 0.000299361
272 0.999342 0.00308968 1.00068 0.000843158 0.999966 0.000299921
273 0.999256 0.00307945 1.00059 0.000844445 0.999964 0.000298268
274 0.999258 0.00306819 1.00065 0.000843772 0.999958 0.000296984
275 0.999351 0.00305854 1.00068 0.000841111 0.999944 0.000295331
276 0.999374 0.00304752 1.00065 0.000838388 0.999929 0.000296248
277 0.999556 0.00304182 1.00059 0.000837267 0.999909 0.000294593
278 0.999566 0.00303101 1.00056 0.00083533 0.999904 0.000294055
279 0.999345 0.00302811 1.00055 0.000832307 0.999905 0.000292796
280 0.999258 0.00301857 1.00064 0.000834686 0.999885 0.00029188
281 0.999444 0.0030136 1.00062 0.00083198 0.999917 0.000293217
282 0.999163 0.00301603 1.00069 0.000832321 0.999909 0.000292686
283 0.999415 0.00301594 1.00072 0.00083001 0.999892 0.000291059
284 0.999667 0.00301577 1.00076 0.000828152 0.999884 0.000290897
285 0.999798 0.00300806 1.00079 0.000826089 0.999861 0.00029071
286 0.999993 0.00300385 1.00087 0.000827389 0.999845 0.00028981
287 1.00008 0.00299462 1.00079 0.000828233 0.999799 0.000293141
288 1.00025 0.00298916 1.00081 0.000825726 0.999782 0.000292232
289 1.00021 0.00297919 1.00076 0.000824439 0.999783 0.000291726
290 1.00032 0.00297094 1.00064 0.000831113 0.999764 0.000290104
291 1.00034 0.00296075 1.00058 0.000830325 0.999754 0.000289223
292 1.00038 0.00295099 1.00063 0.000829262 0.999761 0.000288743
293 1.00026 0.00294341 1.0006 0.000826429 0.999785 0.000288669
294 1.00039 0.00293605 1.00061 0.000823764 0.999782 0.000287106
295 1.00065 0.00293739 1.00059 0.000821188 0.999782 0.000286971
296 1.00082 0.00293281 1.00061 0.000819006 0.999768 0.000285739
297 1.00098 0.00292748 1.00059 0.000816434 0.999768 0.000284551
298 1.001 0.00291745 1.0005 0.000818946 0.999787 0.000283413
299 1.00105 0.00290822 1.0005 0.000815856 0.999803 0.00028227
300 1.00122 0.00290321 1.00047 0.000813561 0.999811 0.000280753
301 1.00113 0.00289492 1.00045 0.000811509 0.999832 0.000281036
302 1.00124 0.00288748 1.00044 0.000808465 0.999838 0.000279873
303 1.00142 0.00288359 1.00044 0.0008059 0.999855 0.000279087
304 1.00145 0.00287413 1.00045 0.000803332 0.999832 0.000279289
305 1.00138 0.00286561 1.00049 0.000801436 0.99984 0.000278493
306 1.00164 0.0028679 1.00046 0.00079969 0.999841 0.000277335
307 1.00176 0.00286087 1.00042 0.000798462 0.999832 0.000277215
308 1.00193 0.00285733 1.00041 0.000795952 0.999826 0.000275344
309 1.00224 0.00286395 1.0004 0.000793216 0.999829 0.000274904
310 1.00235 0.00285712 1.00039 0.000790739 0.999843 0.000274485
311 1.0022 0.0028521 1.00039 0.000788489 0.99985 0.000273352
312 1.00241 0.00285054 1.00035 0.000786538 0.999846 0.000272555
313 1.00223 0.00284682 1.00036 0.000783806 0.99985 0.000272475
314 1.00226 0.00283778 1.00035 0.000781353 0.999876 0.000272431
315 1.00244 0.00283484 1.00034 0.000779145 0.999876 0.000271297
316 1.00247 0.00282593 1.00032 0.000776718 0.999862 0.000270497
317 1.0025 0.00281709 1.00031 0.000774278 0.999871 0.000269733
318 1.00245 0.00280863 1.00033 0.000772062 0.999875 0.000268614
319 1.00234 0.00280217 1.00036 0.000770082 0.99987 0.000267834
320 1.00214 0.00279992 1.00037 0.000767641 0.999884 0.000267433
321 1.0022 0.00279187 1.0004 0.000766626 0.999912 0.000268441
322 1.00211 0.0027846 1.00046 0.000765824 0.999922 0.000267685
323 1.00184 0.00278972 1.0004 0.000765451 0.999883 0.000269638
324 1.00195 0.00278338 1.00038 0.000763338 0.999903 0.000268902
325 1.00195 0.00277489 1.00029 0.000765891 0.999905 0.000267116
326 1.00196 0.00276623 1.00028 0.000763761 0.999914 0.000266713
327 1.00228 0.00277654 1.00025 0.000761905 0.999914 0.000265617
328 1.0021 0.00277446 1.00021 0.000760774 0.99993 0.000265225
329 1.00198 0.00276818 1.0002 0.000758188 0.999931 0.000264821
330 1.002 0.00275986 1.0002 0.000755835 0.999933 0.000263733
331 1.00184 0.00275615 1.00017 0.000754471 0.999946 0.000263342
332 1.00173 0.00275031 1.00018 0.000752128 0.999944 0.000262257
333 1.00161 0.00274475 1.00011 0.000752943 0.999934 0.000261512
334 1.00157 0.00273664 1.00006 0.000752543 0.999934 0.000260433
335 1.00165 0.00272953 1.00003 0.000750948 0.999919 0.000259343
336 1.00144 0.00272912 1.00004 0.000748875 0.999932 0.000258967
337 1.00139 0.00272156 1.00009 0.00074893 0.99995 0.000259278
338 1.00131 0.0027147 1.00005 0.000748066 0.999954 0.000258895
339 1.00147 0.00271097 1.00007 0.000746247 0.999946 0.000258166
340 1.0017 0.00271331 1.00005 0.000744204 0.99994 0.000257781
341 1.00157 0.00270832 0.999989 0.000744764 0.999946 0.000257065
342 1.00152 0.0027008 0.999884 0.000749964 0.999935 0.000257021
343 1.00152 0.00269284 0.999942 0.00075005 0.99994 0.000256308
344 1.00151 0.00268512 0.99998 0.000748729 0.999955 0.000255604
345 1.00155 0.00267765 0.999935 0.000747864 0.99993 0.000255894
346 1.00159 0.00267014 0.999882 0.000747917 0.999961 0.000257562
347 1.00154 0.00266301 0.999894 0.000745686 0.999965 0.00025652
348 1.00146 0.00265652 0.999827 0.000746533 0.999978 0.00025649
349 1.0016 0.00265234 0.999853 0.000744901 0.999973 0.00025545
350 1.00177 0.00265067 0.999941 0.000747761 0.999992 0.000255422
351 1.00168 0.0026446 0.99992 0.000745774 1.00001 0.000254388
352 1.00155 0.00264022 0.999967 0.000745404 0.999995 0.000255359
353 1.00179 0.00264361 1 0.000744347 1 0.000254997
354 1.00166 0.00263966 1.00007 0.000744872 1 0.000253305
355 1.00144 0.00264127 1.00005 0.000743143 0.999997 0.000252281
356 1.00151 0.00263477 1.00007 0.000741412 1.00001 0.000252591
357 1.00141 0.00262912 1.00006 0.000739241 1.00001 0.000250904
358 1.00122 0.00262817 1.00014 0.000741108 1.00001 0.000250552
359 1.00118 0.00262131 1.00011 0.000739863 0.999993 0.000250203
360 1.00113 0.00261442 1.0001 0.000737934 0.99998 0.00024952
361 1.00113 0.00260711 1.00009 0.000736241 0.999987 0.000249506
362 1.00098 0.00260391 1.00015 0.000736317 0.99998 0.000248827
363 1.00083 0.00260135 1.00011 0.000735541 0.999964 0.00024914
364 1.00089 0.00259486 1.00007 0.000734093 0.999961 0.000248466
365 1.00073 0.00259244 1.00003 0.00073309 0.99996 0.000247132
366 1.00082 0.00258705 1.00003 0.000731193 0.999967 0.000246465
367 1.00073 0.0025815 1.00007 0.000730185 0.99996 0.000245462
368 1.00072 0.0025744 1.00005 0.000728749 0.99995 0.000245122
369 1.00084 0.00257042 1.00002 0.000727317 0.999951 0.000243463
370 1.00064 0.00257187 0.999951 0.000728769 0.999951 0.000243465
371 1.00043 0.00257327 0.999974 0.000727123 0.999951 0.000242804
372 1.00036 0.00256714 1.00002 0.000726364 0.999944 0.000242804
373 1.0003 0.00256108 1.00002 0.000724282 0.999923 0.000243121
374 1.00017 0.00255762 1.00006 0.000724186 0.999929 0.000241811
375 1.00013 0.00255114 1.00003 0.000722562 0.999939 0.000241164
376 1.00031 0.00255113 1.00008 0.00072225 0.999933 0.000240838
377 1.00016 0.00254876 1.00011 0.000721275 0.99993 0.000240186
378 1.00012 0.00254228 1.0001 0.000719446 0.999915 0.000240513
379 1.00028 0.00254087 1.00005 0.000719164 0.999922 0.000239872
380 1.00038 0.00253606 1.00004 0.00071734 0.999915 0.000239878
381 1.00036 0.00252932 1.00007 0.000715953 0.999937 0.00023958
382 1.00022 0.00252641 1.00008 0.000714134 0.999939 0.000238939
383 1.00015 0.00252095 1.00005 0.000712548 0.999948 0.000238958
384 0.999864 0.00253023 1.00007 0.000710957 0.999935 0.000237985
385 0.99987 0.00252368 1.00007 0.000708718 0.99993 0.000237997
386 0.999878 0.00251708 1.00014 0.000710392 0.99992 0.000237354
387 1.00006 0.00251683 1.00005 0.000713623 0.99993 0.000236402
388 0.999927 0.00251364 0.999998 0.000713785 0.99993 0.000236422
389 0.99978 0.00251148 1 0.000711786 0.999934 0.000235795
390 0.999922 0.002509 0.999978 0.000710223 0.999927 0.000234508
391 0.99985 0.00250364 0.999988 0.000708666 0.999936 0.000234214
392 0.999571 0.00251276 0.999997 0.000706897 0.999931 0.000233585
393 0.999418 0.00251105 1.00005 0.000707067 0.999946 0.000233948
394 0.999661 0.00251648 0.999985 0.000708101 0.999957 0.000233656
395 0.999796 0.00251362 0.999926 0.000708901 0.99995 0.000233355
396 0.999683 0.00250981 0.999922 0.000707363 0.99996 0.000233065
397 0.999595 0.00250504 0.999916 0.000705401 0.999966 0.000232773
398 0.999436 0.00250373 0.999904 0.000703869 0.999975 0.000232805
399 0.999557 0.0025004 0.999931 0.000702352 0.999974 0.00023122
400 0.99941 0.00249856 0.999915 0.000700828 0.999971 0.000231575
401 0.999399 0.00249239 0.999847 0.000702261 0.999971 0.000230963
