 0 5 30 26 33 27 32 6 2 15 17 12 11 21 4 1 31 18 20 7 29 25 14 28 16 23 3 24 22 10 8 19 13 9       32.2003
 0 5 30 26 33 27 32 6 2 15 17 12 11 21 4 1 31 18 20 7 29 25 14 28 16 23 3 24 22 10 8 19 13 9       32.2003
 0 7 10 4 30 20 5 26 33 27 32 6 2 15 17 19 24 22 25 12 8 3 16 28 31 18 14 29 13 23 1 9 11 21       29.6768
 0 7 10 4 30 20 5 26 33 27 32 6 2 15 17 19 24 22 25 12 8 3 16 28 31 18 14 29 13 23 1 9 11 21       29.6768
 0 13 22 28 29 5 30 26 33 27 32 6 2 15 17 12 11 21 4 1 31 18 20 7 9 8 25 24 19 14 10 3 16 23       27.7624
 0 1 7 10 4 30 20 5 26 27 33 32 6 2 15 17 19 24 22 31 25 12 8 3 16 28 21 13 14 18 9 11 23 29       27.5296
 0 1 7 10 4 30 20 5 26 27 33 32 6 2 15 17 19 24 22 31 25 12 8 3 16 28 21 13 14 18 9 11 23 29       27.5296
 0 1 7 10 4 30 20 5 26 27 33 32 6 2 15 17 19 24 22 31 25 12 8 3 16 28 9 11 21 18 14 29 23 13       25.8125
 0 1 7 10 27 26 4 30 20 5 33 32 6 2 15 17 19 24 22 31 25 12 8 3 16 28 9 11 21 18 14 29 23 13       24.871
 0 1 7 10 27 26 4 30 20 5 33 32 6 2 15 17 19 24 22 31 25 12 8 3 16 28 9 11 21 18 13 14 29 23       23.6571
 0 1 7 10 27 26 4 30 20 5 33 32 6 2 15 17 19 24 22 31 25 12 8 3 16 28 9 11 21 18 13 14 29 23       23.6571
 0 1 7 10 27 26 4 30 20 5 33 32 6 2 15 17 19 24 22 31 25 12 8 3 16 28 9 11 21 18 13 14 29 23       23.6571
 0 1 7 10 27 26 4 30 20 5 33 32 6 2 15 17 19 24 22 31 25 12 8 3 16 28 9 11 21 18 13 14 29 23       23.6571
 0 1 7 10 27 26 4 30 24 19 17 15 2 6 32 33 5 20 22 31 25 12 8 3 16 28 9 11 21 18 13 14 29 23       21.4279
 0 1 7 10 27 26 4 30 24 19 17 15 2 6 32 33 5 20 22 31 25 12 8 3 16 28 9 11 21 18 13 14 29 23       21.4279
 0 1 7 10 27 26 4 30 24 19 17 15 2 6 32 33 5 20 22 31 25 12 8 3 16 28 9 11 21 18 13 14 29 23       21.4279
 0 1 7 10 27 26 4 30 24 19 17 15 31 25 12 8 3 2 6 32 33 5 20 22 16 28 9 11 21 18 13 14 29 23       20.6339
 0 1 7 10 27 26 4 30 24 19 17 15 31 25 12 8 3 2 6 32 33 5 20 22 16 28 9 11 21 18 13 14 29 23       20.6339
 0 1 7 10 27 26 4 30 24 19 17 15 31 25 12 8 3 2 6 32 33 5 20 22 16 28 9 11 21 18 13 14 29 23       20.6339
 0 1 7 10 27 26 4 30 24 19 17 15 31 25 12 8 3 2 6 32 33 5 20 22 16 28 9 11 21 18 13 14 29 23       20.6339
 0 1 7 14 13 18 21 11 9 10 27 26 4 30 24 19 17 15 2 6 32 33 5 25 12 8 20 22 31 3 16 28 29 23       19.9656
 0 1 7 14 13 18 21 11 9 28 16 3 10 27 26 4 30 15 17 19 24 31 25 12 8 2 6 32 33 5 20 22 29 23       17.2997
 0 1 7 14 13 18 10 27 26 4 30 24 19 17 15 31 25 12 2 21 11 9 6 32 33 5 8 20 22 3 16 28 29 23       16.0076
 0 1 7 14 13 18 10 27 26 4 30 24 19 17 15 31 25 12 2 21 11 9 6 32 33 5 8 20 22 3 16 28 29 23       16.0076
 0 1 7 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 9 11 21 2 12 25 20 22 3 16 28 29 23       15.1575
 0 1 7 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 9 11 25 12 2 21 20 22 3 16 28 29 23       15.1539
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 9 11 25 12 2 21 20 22 3 16 28 29 23       14.5863
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 9 11 25 12 2 21 20 22 3 16 28 29 23       14.5863
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 9 11 21 2 25 12 20 22 3 16 28 29 23       14.3907
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 9 11 21 2 25 12 20 22 3 16 28 29 23       14.3907
 0 1 7 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 25 12 2 21 11 9 20 22 16 28 3 29 23       13.8748
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 25 12 2 21 11 9 20 22 16 28 3 29 23       13.3071
 0 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 25 12 2 21 11 9 20 7 22 3 16 28 29 23       12.6019
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 25 12 2 21 11 9 20 22 3 16 28 29 23       13.0408
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 25 12 2 21 11 9 20 22 3 16 28 29 23       13.0408
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 2 21 25 12 11 9 20 22 3 16 28 29 23       12.4634
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 2 21 25 12 11 9 20 22 3 16 28 29 23       12.4634
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 2 21 25 12 11 9 20 22 3 16 28 29 23       12.4634
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 2 21 25 12 11 9 20 22 3 16 28 29 23       12.4634
 0 7 1 14 13 18 10 27 26 4 30 24 19 17 15 31 8 5 33 32 6 2 21 25 12 11 9 20 22 3 16 28 29 23       12.4634
 0 7 20 9 11 21 2 12 25 6 32 33 5 8 31 15 17 19 24 30 4 26 27 10 1 14 23 29 28 16 3 22 18 13       11.7396
 0 7 20 9 11 21 2 12 25 6 32 33 5 8 31 15 17 19 24 30 4 26 27 10 1 14 23 29 28 16 3 22 18 13       11.7396
 0 7 20 9 11 21 2 12 25 6 32 33 5 8 31 15 17 19 24 30 4 26 27 10 1 14 23 29 28 16 3 22 18 13       11.7396
 0 7 20 9 11 21 2 12 25 6 32 33 5 8 31 15 17 19 24 30 4 26 27 10 1 14 23 29 28 16 3 22 18 13       11.7396
 0 7 20 9 11 21 2 12 25 6 32 33 5 8 31 15 17 19 24 30 4 26 27 10 1 14 23 29 28 16 3 22 18 13       11.7396
 0 7 20 9 11 21 2 12 25 6 32 33 19 17 15 31 8 5 24 30 4 26 27 10 1 14 23 29 28 16 3 22 18 13       11.6336
 0 7 20 9 11 21 2 12 25 6 32 33 19 17 15 31 8 5 24 30 4 26 27 10 1 14 23 29 28 16 3 22 18 13       11.6336
 0 7 1 14 13 18 20 9 11 21 2 12 25 6 32 33 5 8 31 15 17 19 24 30 4 26 27 10 22 3 16 28 29 23       11.3754
