#                  BLOCK:   ACTUAL_TE:          TE_AVE:             ERROR:
                  86        1.393163e+00        1.393163e+00        2.272406e-09
                  87        1.393163e+00        1.393163e+00        3.195144e-09
                  88        1.393163e+00        1.393163e+00        2.751309e-09
                  89        1.393163e+00        1.393163e+00        2.735809e-09
                  90        1.393163e+00        1.393163e+00        3.141441e-09
                  91        1.393163e+00        1.393163e+00        2.209095e-09
                  92        1.393163e+00        1.393163e+00        3.107107e-09
                  93        1.393163e+00        1.393163e+00        1.545178e-09
                  94        1.393163e+00        1.393163e+00        2.662054e-09
                  95        1.393163e+00        1.393163e+00        2.648006e-09
                  96        1.393163e+00        1.393163e+00        3.400709e-09
                  97        1.393163e+00        1.393163e+00        3.383134e-09
                  98        1.393163e+00        1.393163e+00        2.607160e-09
                  99        1.393163e+00        1.393163e+00        2.995246e-09
                 100        1.393163e+00        1.393163e+00        2.580957e-09
                 101        1.393163e+00        1.393163e+00        2.568148e-09
                 102        1.393163e+00        1.393163e+00        2.950870e-09
                 103        1.393163e+00        1.393163e+00        1.468255e-09
                 104        1.393163e+00        1.393163e+00        2.530836e-09
                 105        1.393163e+00        1.393163e+00        2.518756e-09
                 106        1.393163e+00        1.393163e+00        3.236325e-09
                 107        1.393163e+00        1.393163e+00        3.221167e-09
                 108        1.393163e+00        1.393163e+00        2.867730e-09
                 109        1.393163e+00        1.393163e+00        2.854545e-09
                 110        1.393163e+00        1.393163e+00        2.841540e-09
                 111        1.393163e+00        1.393163e+00        3.464450e-09
                 112        1.393163e+00        1.393163e+00        3.982503e-09
                 113        1.393163e+00        1.393163e+00        3.708770e-09
                 114        1.393163e+00        1.393163e+00        3.692468e-09
                 115        1.393163e+00        1.393163e+00        3.930214e-09
                 116        1.393163e+00        1.393163e+00        3.388962e-09
                 117        1.393163e+00        1.393163e+00        4.132839e-09
                 118        1.393163e+00        1.393163e+00        3.360120e-09
                 119        1.393163e+00        1.393163e+00        2.731974e-09
                 120        1.393163e+00        1.393163e+00        3.598972e-09
                 121        1.393160e+00        1.393163e+00        1.920549e-08
                 122        1.393160e+00        1.393163e+00        2.711633e-08
                 123        1.393160e+00        1.393163e+00        3.282878e-08
                 124        1.393158e+00        1.393163e+00        4.976458e-08
                 125        1.393158e+00        1.393163e+00        6.172751e-08
                 126        1.393158e+00        1.393163e+00        7.121644e-08
                 127        1.393156e+00        1.393163e+00        8.922100e-08
                 128        1.393156e+00        1.393163e+00        1.034816e-07
                 129        1.393156e+00        1.393162e+00        1.154761e-07
                 130        1.393156e+00        1.393162e+00        1.258040e-07
                 131        1.393156e+00        1.393162e+00        1.349420e-07
                 132        1.393156e+00        1.393162e+00        1.430916e-07
                 133        1.393156e+00        1.393162e+00        1.504611e-07
                 134        1.393156e+00        1.393162e+00        1.571306e-07
                 135        1.393153e+00        1.393162e+00        1.692398e-07
                 136        1.393153e+00        1.393162e+00        1.800378e-07
                 137        1.393153e+00        1.393162e+00        1.897633e-07
                 138        1.393153e+00        1.393162e+00        1.985998e-07
                 139        1.393151e+00        1.393162e+00        2.123841e-07
                 140        1.393151e+00        1.393162e+00        2.247769e-07
                 141        1.393151e+00        1.393162e+00        2.360054e-07
                 142        1.393149e+00        1.393162e+00        2.518463e-07
                 143        1.393149e+00        1.393162e+00        2.661199e-07
                 144        1.393149e+00        1.393161e+00        2.790848e-07
                 145        1.393149e+00        1.393161e+00        2.909328e-07
                 146        1.393149e+00        1.393161e+00        3.018389e-07
                 147        1.393149e+00        1.393161e+00        3.118969e-07
                 148        1.393149e+00        1.393161e+00        3.212191e-07
                 149        1.393149e+00        1.393161e+00        3.298851e-07
                 150        1.393149e+00        1.393161e+00        3.379510e-07
                 151        1.393149e+00        1.393161e+00        3.454809e-07
                 152        1.393149e+00        1.393161e+00        3.525243e-07
                 153        1.393149e+00        1.393161e+00        3.591181e-07
                 154        1.393146e+00        1.393161e+00        3.689002e-07
                 155        1.393146e+00        1.393160e+00        3.780297e-07
                 156        1.393146e+00        1.393160e+00        3.865567e-07
                 157        1.393144e+00        1.393160e+00        3.982505e-07
                 158        1.393141e+00        1.393160e+00        4.131929e-07
                 159        1.393141e+00        1.393160e+00        4.270380e-07
                 160        1.393139e+00        1.393160e+00        4.440290e-07
                 161        1.393139e+00        1.393160e+00        4.597558e-07
                 162        1.393139e+00        1.393160e+00        4.743645e-07
                 163        1.393139e+00        1.393160e+00        4.879758e-07
                 164        1.393139e+00        1.393159e+00        5.006892e-07
                 165        1.393137e+00        1.393159e+00        5.162083e-07
                 166        1.393137e+00        1.393159e+00        5.306909e-07
                 167        1.393134e+00        1.393159e+00        5.478920e-07
                 168        1.393132e+00        1.393159e+00        5.677453e-07
                 169        1.393132e+00        1.393159e+00        5.862056e-07
                 170        1.393132e+00        1.393159e+00        6.034305e-07
                 171        1.393132e+00        1.393158e+00        6.195439e-07
                 172        1.393132e+00        1.393158e+00        6.346494e-07
                 173        1.393132e+00        1.393158e+00        6.488455e-07
                 174        1.393132e+00        1.393158e+00        6.622038e-07
                 175        1.393132e+00        1.393158e+00        6.747963e-07
                 176        1.393132e+00        1.393158e+00        6.866800e-07
                 177        1.393132e+00        1.393157e+00        6.979107e-07
                 178        1.393132e+00        1.393157e+00        7.085322e-07
                 179        1.393130e+00        1.393157e+00        7.212985e-07
                 180        1.393130e+00        1.393157e+00        7.333683e-07
                 181        1.393130e+00        1.393157e+00        7.447904e-07
                 182        1.393127e+00        1.393157e+00        7.582805e-07
                 183        1.393123e+00        1.393157e+00        7.768364e-07
                 184        1.393120e+00        1.393156e+00        7.973945e-07
                 185        1.393120e+00        1.393156e+00        8.167318e-07
                 186        1.393118e+00        1.393156e+00        8.379876e-07
                 187        1.393118e+00        1.393156e+00        8.579962e-07
                 188        1.393118e+00        1.393156e+00        8.768703e-07
                 189        1.393118e+00        1.393155e+00        8.946989e-07
                 190        1.393118e+00        1.393155e+00        9.115668e-07
                 191        1.393113e+00        1.393155e+00        9.330612e-07
                 192        1.393111e+00        1.393155e+00        9.562411e-07
                 193        1.393108e+00        1.393154e+00        9.810310e-07
                 194        1.393106e+00        1.393154e+00        1.007348e-06
                 195        1.393106e+00        1.393154e+00        1.032149e-06
                 196        1.393104e+00        1.393154e+00        1.058422e-06
                 197        1.393104e+00        1.393153e+00        1.083214e-06
                 198        1.393104e+00        1.393153e+00        1.106652e-06
                 199        1.393104e+00        1.393153e+00        1.128844e-06
                 200        1.393101e+00        1.393153e+00        1.152472e-06
                 201        1.393101e+00        1.393152e+00        1.174864e-06
                 202        1.393099e+00        1.393152e+00        1.198644e-06
                 203        1.393099e+00        1.393152e+00        1.221201e-06
                 204        1.393099e+00        1.393152e+00        1.242621e-06
                 205        1.393096e+00        1.393151e+00        1.265384e-06
                 206        1.393096e+00        1.393151e+00        1.287018e-06
                 207        1.393094e+00        1.393151e+00        1.309951e-06
                 208        1.393094e+00        1.393151e+00        1.331760e-06
                 209        1.393094e+00        1.393150e+00        1.352524e-06
                 210        1.393092e+00        1.393150e+00        1.374544e-06
                 211        1.393092e+00        1.393150e+00        1.395519e-06
                 212        1.393092e+00        1.393149e+00        1.415518e-06
                 213        1.393089e+00        1.393149e+00        1.436736e-06
                 214        1.393087e+00        1.393149e+00        1.459131e-06
                 215        1.393087e+00        1.393149e+00        1.480489e-06
                 216        1.393087e+00        1.393148e+00        1.500875e-06
                 217        1.393082e+00        1.393148e+00        1.524540e-06
                 218        1.393080e+00        1.393148e+00        1.549264e-06
                 219        1.393077e+00        1.393147e+00        1.575008e-06
                 220        1.393077e+00        1.393147e+00        1.599562e-06
                 221        1.393077e+00        1.393147e+00        1.623003e-06
                 222        1.393077e+00        1.393146e+00        1.645399e-06
                 223        1.393077e+00        1.393146e+00        1.666810e-06
                 224        1.393077e+00        1.393146e+00        1.687294e-06
                 225        1.393077e+00        1.393145e+00        1.706903e-06
                 226        1.393073e+00        1.393145e+00        1.729446e-06
                 227        1.393068e+00        1.393145e+00        1.754929e-06
                 228        1.393068e+00        1.393144e+00        1.779297e-06
                 229        1.393066e+00        1.393144e+00        1.804552e-06
                 230        1.393063e+00        1.393144e+00        1.830661e-06
                 231        1.393063e+00        1.393143e+00        1.855644e-06
                 232        1.393061e+00        1.393143e+00        1.881462e-06
                 233        1.393059e+00        1.393143e+00        1.908084e-06
                 234        1.393056e+00        1.393142e+00        1.935476e-06
                 235        1.393051e+00        1.393142e+00        1.965559e-06
                 236        1.393042e+00        1.393142e+00        2.002432e-06
                 237        1.393040e+00        1.393141e+00        2.039709e-06
                 238        1.393040e+00        1.393141e+00        2.075304e-06
                 239        1.393037e+00        1.393140e+00        2.111332e-06
                 240        1.393035e+00        1.393140e+00        2.147768e-06
                 241        1.393032e+00        1.393139e+00        2.184584e-06
                 242        1.393030e+00        1.393139e+00        2.221760e-06
                 243        1.393025e+00        1.393138e+00        2.261263e-06
                 244        1.393023e+00        1.393138e+00        2.301006e-06
                 245        1.393021e+00        1.393137e+00        2.340973e-06
                 246        1.393018e+00        1.393137e+00        2.381148e-06
                 247        1.393018e+00        1.393137e+00        2.419598e-06
                 248        1.393018e+00        1.393136e+00        2.456429e-06
                 249        1.393013e+00        1.393136e+00        2.495409e-06
                 250        1.393013e+00        1.393135e+00        2.532766e-06
                 251        1.393006e+00        1.393135e+00        2.574065e-06
                 252        1.393006e+00        1.393134e+00        2.613640e-06
                 253        1.393004e+00        1.393134e+00        2.653385e-06
                 254        1.393004e+00        1.393133e+00        2.691511e-06
                 255        1.393004e+00        1.393133e+00        2.728112e-06
                 256        1.393004e+00        1.393132e+00        2.763270e-06
                 257        1.393002e+00        1.393132e+00        2.798715e-06
                 258        1.392995e+00        1.393131e+00        2.837798e-06
                 259        1.392995e+00        1.393130e+00        2.875344e-06
                 260        1.392995e+00        1.393130e+00        2.911438e-06
                 261        1.392992e+00        1.393129e+00        2.947761e-06
                 262        1.392992e+00        1.393129e+00        2.982705e-06
                 263        1.392992e+00        1.393128e+00        3.016339e-06
                 264        1.392987e+00        1.393128e+00        3.051808e-06
                 265        1.392987e+00        1.393127e+00        3.085957e-06
                 266        1.392983e+00        1.393127e+00        3.121896e-06
                 267        1.392978e+00        1.393126e+00        3.159581e-06
                 268        1.392976e+00        1.393126e+00        3.197407e-06
                 269        1.392973e+00        1.393125e+00        3.235362e-06
                 270        1.392971e+00        1.393124e+00        3.273439e-06
                 271        1.392968e+00        1.393124e+00        3.311628e-06
                 272        1.392968e+00        1.393123e+00        3.348426e-06
                 273        1.392968e+00        1.393123e+00        3.383901e-06
                 274        1.392966e+00        1.393122e+00        3.419546e-06
                 275        1.392966e+00        1.393122e+00        3.453930e-06
                 276        1.392964e+00        1.393121e+00        3.488502e-06
                 277        1.392964e+00        1.393120e+00        3.521867e-06
                 278        1.392961e+00        1.393120e+00        3.555437e-06
                 279        1.392954e+00        1.393119e+00        3.591962e-06
                 280        1.392954e+00        1.393119e+00        3.627219e-06
                 281        1.392954e+00        1.393118e+00        3.661263e-06
                 282        1.392945e+00        1.393118e+00        3.699567e-06
                 283        1.392942e+00        1.393117e+00        3.737922e-06
                 284        1.392940e+00        1.393116e+00        3.776321e-06
                 285        1.392940e+00        1.393116e+00        3.813405e-06
                 286        1.392935e+00        1.393115e+00        3.851903e-06
                 287        1.392935e+00        1.393114e+00        3.889094e-06
                 288        1.392935e+00        1.393114e+00        3.925035e-06
                 289        1.392933e+00        1.393113e+00        3.961064e-06
                 290        1.392933e+00        1.393113e+00        3.995898e-06
                 291        1.392933e+00        1.393112e+00        4.029587e-06
                 292        1.392933e+00        1.393111e+00        4.062177e-06
                 293        1.392933e+00        1.393111e+00        4.093713e-06
                 294        1.392931e+00        1.393110e+00        4.125421e-06
                 295        1.392928e+00        1.393109e+00        4.157295e-06
                 296        1.392926e+00        1.393109e+00        4.189325e-06
                 297        1.392926e+00        1.393108e+00        4.220336e-06
                 298        1.392926e+00        1.393108e+00        4.250366e-06
                 299        1.392921e+00        1.393107e+00        4.281727e-06
                 300        1.392921e+00        1.393106e+00        4.312102e-06
                 301        1.392921e+00        1.393106e+00        4.341528e-06
                 302        1.392921e+00        1.393105e+00        4.370039e-06
                 303        1.392919e+00        1.393105e+00        4.398753e-06
                 304        1.392919e+00        1.393104e+00        4.426582e-06
                 305        1.392914e+00        1.393103e+00        4.455696e-06
                 306        1.392912e+00        1.393103e+00        4.484990e-06
                 307        1.392912e+00        1.393102e+00        4.513389e-06
                 308        1.392909e+00        1.393101e+00        4.541976e-06
                 309        1.392907e+00        1.393101e+00        4.570743e-06
                 310        1.392904e+00        1.393100e+00        4.599685e-06
                 311        1.392900e+00        1.393100e+00        4.629845e-06
                 312        1.392893e+00        1.393099e+00        4.662275e-06
                 313        1.392890e+00        1.393098e+00        4.694795e-06
                 314        1.392888e+00        1.393098e+00        4.727399e-06
                 315        1.392883e+00        1.393097e+00        4.761149e-06
                 316        1.392878e+00        1.393096e+00        4.796024e-06
                 317        1.392876e+00        1.393095e+00        4.830921e-06
                 318        1.392876e+00        1.393095e+00        4.864779e-06
                 319        1.392874e+00        1.393094e+00        4.898677e-06
                 320        1.392871e+00        1.393093e+00        4.932612e-06
                 321        1.392869e+00        1.393093e+00        4.966580e-06
                 322        1.392869e+00        1.393092e+00        4.999553e-06
                 323        1.392867e+00        1.393091e+00        5.032574e-06
                 324        1.392867e+00        1.393091e+00        5.064636e-06
                 325        1.392864e+00        1.393090e+00        5.096759e-06
                 326        1.392864e+00        1.393089e+00        5.127956e-06
                 327        1.392862e+00        1.393089e+00        5.159228e-06
                 328        1.392862e+00        1.393088e+00        5.189605e-06
                 329        1.392857e+00        1.393087e+00        5.221027e-06
                 330        1.392857e+00        1.393086e+00        5.251556e-06
                 331        1.392857e+00        1.393086e+00        5.281220e-06
                 332        1.392852e+00        1.393085e+00        5.311914e-06
                 333        1.392850e+00        1.393084e+00        5.342678e-06
                 334        1.392850e+00        1.393084e+00        5.372578e-06
                 335        1.392850e+00        1.393083e+00        5.401642e-06
                 336        1.392845e+00        1.393082e+00        5.431712e-06
                 337        1.392845e+00        1.393082e+00        5.460945e-06
                 338        1.392845e+00        1.393081e+00        5.489369e-06
                 339        1.392845e+00        1.393080e+00        5.517009e-06
                 340        1.392838e+00        1.393079e+00        5.546525e-06
                 341        1.392838e+00        1.393079e+00        5.575230e-06
                 342        1.392838e+00        1.393078e+00        5.603150e-06
                 343        1.392836e+00        1.393077e+00        5.631168e-06
                 344        1.392836e+00        1.393077e+00        5.658422e-06
                 345        1.392833e+00        1.393076e+00        5.685783e-06
                 346        1.392831e+00        1.393075e+00        5.713244e-06
                 347        1.392826e+00        1.393074e+00        5.741650e-06
                 348        1.392826e+00        1.393074e+00        5.769292e-06
                 349        1.392824e+00        1.393073e+00        5.797024e-06
                 350        1.392824e+00        1.393072e+00        5.824015e-06
                 351        1.392819e+00        1.393072e+00        5.851929e-06
                 352        1.392817e+00        1.393071e+00        5.879923e-06
                 353        1.392814e+00        1.393070e+00        5.907994e-06
                 354        1.392812e+00        1.393069e+00        5.936140e-06
                 355        1.392812e+00        1.393069e+00        5.963542e-06
                 356        1.392812e+00        1.393068e+00        5.990223e-06
                 357        1.392812e+00        1.393067e+00        6.016202e-06
                 358        1.392807e+00        1.393067e+00        6.043072e-06
                 359        1.392805e+00        1.393066e+00        6.070026e-06
                 360        1.392805e+00        1.393065e+00        6.096278e-06
                 361        1.392805e+00        1.393064e+00        6.121846e-06
                 362        1.392807e+00        1.393064e+00        6.145993e-06
                 363        1.392805e+00        1.393063e+00        6.170261e-06
                 364        1.392803e+00        1.393062e+00        6.194646e-06
                 365        1.392800e+00        1.393061e+00        6.219145e-06
                 366        1.392795e+00        1.393061e+00        6.244502e-06
                 367        1.392793e+00        1.393060e+00        6.269955e-06
                 368        1.392793e+00        1.393059e+00        6.294756e-06
                 369        1.392793e+00        1.393059e+00        6.318924e-06
                 370        1.392791e+00        1.393058e+00        6.343201e-06
                 371        1.392791e+00        1.393057e+00        6.366859e-06
                 372        1.392793e+00        1.393056e+00        6.389206e-06
                 373        1.392793e+00        1.393056e+00        6.410981e-06
                 374        1.392793e+00        1.393055e+00        6.432201e-06
                 375        1.392791e+00        1.393054e+00        6.453564e-06
                 376        1.392791e+00        1.393054e+00        6.474383e-06
                 377        1.392791e+00        1.393053e+00        6.494672e-06
                 378        1.392791e+00        1.393052e+00        6.514442e-06
                 379        1.392786e+00        1.393052e+00        6.535038e-06
                 380        1.392781e+00        1.393051e+00        6.556449e-06
                 381        1.392781e+00        1.393050e+00        6.577323e-06
                 382        1.392779e+00        1.393049e+00        6.598335e-06
                 383        1.392779e+00        1.393049e+00        6.618819e-06
                 384        1.392772e+00        1.393048e+00        6.640771e-06
                 385        1.392772e+00        1.393047e+00        6.662177e-06
                 386        1.392767e+00        1.393047e+00        6.684372e-06
                 387        1.392765e+00        1.393046e+00        6.706680e-06
                 388        1.392765e+00        1.393045e+00        6.728440e-06
                 389        1.392765e+00        1.393044e+00        6.749664e-06
                 390        1.392760e+00        1.393044e+00        6.771661e-06
                 391        1.392757e+00        1.393043e+00        6.793769e-06
                 392        1.392757e+00        1.393042e+00        6.815338e-06
                 393        1.392757e+00        1.393041e+00        6.836381e-06
                 394        1.392757e+00        1.393041e+00        6.856911e-06
                 395        1.392757e+00        1.393040e+00        6.876940e-06
                 396        1.392753e+00        1.393039e+00        6.897725e-06
                 397        1.392753e+00        1.393039e+00        6.918005e-06
                 398        1.392753e+00        1.393038e+00        6.937793e-06
                 399        1.392748e+00        1.393037e+00        6.958327e-06
                 400        1.392746e+00        1.393036e+00        6.978980e-06
                 401        1.392746e+00        1.393036e+00        6.999137e-06
                 402        1.392746e+00        1.393035e+00        7.018808e-06
                 403        1.392746e+00        1.393034e+00        7.038005e-06
                 404        1.392746e+00        1.393033e+00        7.056739e-06
                 405        1.392743e+00        1.393033e+00        7.075608e-06
                 406        1.392739e+00        1.393032e+00        7.095204e-06
                 407        1.392739e+00        1.393031e+00        7.114331e-06
                 408        1.392739e+00        1.393031e+00        7.133000e-06
                 409        1.392736e+00        1.393030e+00        7.151802e-06
                 410        1.392736e+00        1.393029e+00        7.170155e-06
                 411        1.392734e+00        1.393028e+00        7.188641e-06
                 412        1.392731e+00        1.393028e+00        7.207259e-06
                 413        1.392731e+00        1.393027e+00        7.225434e-06
                 414        1.392727e+00        1.393026e+00        7.244312e-06
                 415        1.392727e+00        1.393026e+00        7.262745e-06
                 416        1.392724e+00        1.393025e+00        7.281306e-06
                 417        1.392724e+00        1.393024e+00        7.299429e-06
                 418        1.392724e+00        1.393023e+00        7.317125e-06
                 419        1.392722e+00        1.393023e+00        7.334954e-06
                 420        1.392722e+00        1.393022e+00        7.352363e-06
                 421        1.392720e+00        1.393021e+00        7.369906e-06
                 422        1.392717e+00        1.393021e+00        7.387581e-06
                 423        1.392712e+00        1.393020e+00        7.405933e-06
                 424        1.392712e+00        1.393019e+00        7.423859e-06
                 425        1.392710e+00        1.393018e+00        7.441910e-06
                 426        1.392708e+00        1.393018e+00        7.460083e-06
                 427        1.392703e+00        1.393017e+00        7.478920e-06
                 428        1.392703e+00        1.393016e+00        7.497326e-06
                 429        1.392698e+00        1.393015e+00        7.516388e-06
                 430        1.392696e+00        1.393015e+00        7.535559e-06
                 431        1.392693e+00        1.393014e+00        7.554834e-06
                 432        1.392693e+00        1.393013e+00        7.573673e-06
                 433        1.392693e+00        1.393012e+00        7.592087e-06
                 434        1.392689e+00        1.393012e+00        7.611143e-06
                 435        1.392689e+00        1.393011e+00        7.629770e-06
                 436        1.392689e+00        1.393010e+00        7.647978e-06
                 437        1.392684e+00        1.393009e+00        7.666822e-06
                 438        1.392682e+00        1.393009e+00        7.685768e-06
                 439        1.392677e+00        1.393008e+00        7.705341e-06
                 440        1.392677e+00        1.393007e+00        7.724480e-06
                 441        1.392672e+00        1.393006e+00        7.744240e-06
                 442        1.392670e+00        1.393006e+00        7.764088e-06
                 443        1.392667e+00        1.393005e+00        7.784023e-06
                 444        1.392667e+00        1.393004e+00        7.803521e-06
                 445        1.392665e+00        1.393003e+00        7.823109e-06
                 446        1.392663e+00        1.393003e+00        7.842783e-06
                 447        1.392660e+00        1.393002e+00        7.862543e-06
                 448        1.392660e+00        1.393001e+00        7.881874e-06
                 449        1.392663e+00        1.393000e+00        7.900280e-06
                 450        1.392663e+00        1.393000e+00        7.918283e-06
                 451        1.392663e+00        1.392999e+00        7.935891e-06
                 452        1.392663e+00        1.392998e+00        7.953112e-06
                 453        1.392663e+00        1.392997e+00        7.969954e-06
                 454        1.392660e+00        1.392997e+00        7.986907e-06
                 455        1.392660e+00        1.392996e+00        8.003486e-06
                 456        1.392656e+00        1.392995e+00        8.020659e-06
                 457        1.392656e+00        1.392994e+00        8.037456e-06
                 458        1.392653e+00        1.392994e+00        8.054361e-06
                 459        1.392653e+00        1.392993e+00        8.070898e-06
                 460        1.392651e+00        1.392992e+00        8.087543e-06
                 461        1.392651e+00        1.392991e+00        8.103826e-06
                 462        1.392648e+00        1.392991e+00        8.120219e-06
                 463        1.392648e+00        1.392990e+00        8.136255e-06
                 464        1.392648e+00        1.392989e+00        8.151941e-06
                 465        1.392646e+00        1.392988e+00        8.167741e-06
                 466        1.392646e+00        1.392988e+00        8.183196e-06
                 467        1.392644e+00        1.392987e+00        8.198767e-06
                 468        1.392641e+00        1.392986e+00        8.214450e-06
                 469        1.392641e+00        1.392986e+00        8.229793e-06
                 470        1.392641e+00        1.392985e+00        8.244802e-06
                 471        1.392639e+00        1.392984e+00        8.259927e-06
                 472        1.392637e+00        1.392983e+00        8.275167e-06
                 473        1.392634e+00        1.392983e+00        8.290521e-06
                 474        1.392632e+00        1.392982e+00        8.305985e-06
                 475        1.392634e+00        1.392981e+00        8.320678e-06
                 476        1.392634e+00        1.392980e+00        8.335051e-06
                 477        1.392634e+00        1.392980e+00        8.349110e-06
                 478        1.392634e+00        1.392979e+00        8.362861e-06
                 479        1.392632e+00        1.392978e+00        8.376735e-06
                 480        1.392627e+00        1.392977e+00        8.391159e-06
                 481        1.392627e+00        1.392977e+00        8.405270e-06
                 482        1.392627e+00        1.392976e+00        8.419075e-06
                 483        1.392627e+00        1.392975e+00        8.432579e-06
                 484        1.392627e+00        1.392975e+00        8.445788e-06
                 485        1.392625e+00        1.392974e+00        8.459121e-06
                 486        1.392625e+00        1.392973e+00        8.472162e-06
                 487        1.392625e+00        1.392972e+00        8.484918e-06
                 488        1.392627e+00        1.392972e+00        8.496986e-06
                 489        1.392625e+00        1.392971e+00        8.509186e-06
                 490        1.392622e+00        1.392970e+00        8.521517e-06
                 491        1.392622e+00        1.392970e+00        8.533573e-06
                 492        1.392622e+00        1.392969e+00        8.545362e-06
                 493        1.392622e+00        1.392968e+00        8.556886e-06
                 494        1.392622e+00        1.392967e+00        8.568151e-06
                 495        1.392620e+00        1.392967e+00        8.579550e-06
                 496        1.392620e+00        1.392966e+00        8.590694e-06
                 497        1.392620e+00        1.392965e+00        8.601584e-06
