#                  BLOCK:   ACTUAL_PE:     PE_AVE:      ERROR:
                3400           -0.294387           -0.165778          0.00168536
                3401           -0.294477           -0.165816          0.00168529
                3402           -0.294574           -0.165853          0.00168522
                3403           -0.294685           -0.165891          0.00168515
                3404           -0.294801           -0.165929          0.00168508
                3405           -0.294925           -0.165967          0.00168501
                3406           -0.295055           -0.166005          0.00168494
                3407           -0.295195           -0.166043          0.00168487
                3408           -0.295341           -0.166081           0.0016848
                3409           -0.295495           -0.166119          0.00168474
                3410           -0.295655           -0.166157          0.00168467
                3411           -0.295819           -0.166195          0.00168461
                3412           -0.295989           -0.166233          0.00168454
                3413           -0.296167           -0.166271          0.00168448
                3414           -0.296351           -0.166309          0.00168442
                3415            -0.29654           -0.166347          0.00168436
                3416           -0.296733           -0.166385          0.00168429
                3417           -0.296932           -0.166423          0.00168423
                3418           -0.297135           -0.166462          0.00168418
                3419           -0.297342             -0.1665          0.00168412
                3420           -0.297554           -0.166538          0.00168406
                3421           -0.297771           -0.166577          0.00168401
                3422           -0.297995           -0.166615          0.00168395
                3423           -0.298217           -0.166653           0.0016839
                3424           -0.298443           -0.166692          0.00168385
                3425            -0.29867            -0.16673           0.0016838
                3426             -0.2989           -0.166769          0.00168375
                3427           -0.299135           -0.166808           0.0016837
                3428           -0.299373           -0.166846          0.00168365
                3429           -0.299611           -0.166885          0.00168361
                3430           -0.299855           -0.166924          0.00168356
                3431           -0.300105           -0.166963          0.00168352
                3432           -0.300354           -0.167002          0.00168348
                3433           -0.300605            -0.16704          0.00168344
                3434           -0.300858           -0.167079           0.0016834
                3435           -0.301113           -0.167118          0.00168336
                3436           -0.301376           -0.167158          0.00168332
                3437           -0.301638           -0.167197          0.00168329
                3438             -0.3019           -0.167236          0.00168325
                3439           -0.302164           -0.167275          0.00168322
                3440            -0.30243           -0.167314          0.00168319
                3441           -0.302698           -0.167354          0.00168316
                3442           -0.302966           -0.167393          0.00168313
                3443           -0.303238           -0.167433          0.00168311
                3444           -0.303514           -0.167472          0.00168308
                3445           -0.303792           -0.167512          0.00168306
                3446            -0.30407           -0.167551          0.00168304
                3447           -0.304349           -0.167591          0.00168301
                3448           -0.304627           -0.167631            0.001683
                3449            -0.30491            -0.16767          0.00168298
                3450           -0.305191            -0.16771          0.00168296
                3451           -0.305476            -0.16775          0.00168295
                3452           -0.305761            -0.16779          0.00168294
                3453           -0.306049            -0.16783          0.00168292
                3454           -0.306336            -0.16787          0.00168292
                3455           -0.306623           -0.167911          0.00168291
                3456           -0.306915           -0.167951           0.0016829
                3457           -0.307209           -0.167991           0.0016829
                3458           -0.307502           -0.168031          0.00168289
                3459           -0.307796           -0.168072          0.00168289
                3460            -0.30809           -0.168112          0.00168289
                3461           -0.308387           -0.168153          0.00168289
                3462           -0.308681           -0.168193           0.0016829
                3463           -0.308979           -0.168234           0.0016829
                3464           -0.309271           -0.168275          0.00168291
                3465           -0.309565           -0.168316          0.00168292
                3466           -0.309859           -0.168356          0.00168293
                3467           -0.310153           -0.168397          0.00168294
                3468           -0.310446           -0.168438          0.00168295
                3469           -0.310737           -0.168479          0.00168297
                3470           -0.311028            -0.16852          0.00168298
                3471           -0.311317           -0.168561            0.001683
                3472           -0.311605           -0.168603          0.00168302
                3473           -0.311895           -0.168644          0.00168304
                3474           -0.312177           -0.168685          0.00168306
                3475           -0.312459           -0.168727          0.00168309
                3476           -0.312738           -0.168768          0.00168311
                3477           -0.313012            -0.16881          0.00168314
                3478           -0.313286           -0.168851          0.00168317
                3479           -0.313557           -0.168893           0.0016832
                3480           -0.313825           -0.168934          0.00168323
                3481           -0.314089           -0.168976          0.00168326
                3482           -0.314349           -0.169018           0.0016833
                3483           -0.314606            -0.16906          0.00168333
                3484           -0.314858           -0.169101          0.00168337
                3485           -0.315106           -0.169143          0.00168341
                3486            -0.31535           -0.169185          0.00168345
                3487           -0.315588           -0.169227          0.00168349
                3488           -0.315822           -0.169269          0.00168353
                3489           -0.316048           -0.169311          0.00168357
                3490           -0.316271           -0.169353          0.00168362
                3491           -0.316488           -0.169396          0.00168366
                3492             -0.3167           -0.169438          0.00168371
                3493           -0.316908            -0.16948          0.00168376
                3494           -0.317108           -0.169522           0.0016838
                3495           -0.317298           -0.169565          0.00168385
                3496           -0.317485           -0.169607           0.0016839
                3497           -0.317665           -0.169649          0.00168395
                3498            -0.31784           -0.169692            0.001684
                3499           -0.318008           -0.169734          0.00168406
                3500           -0.318164           -0.169776          0.00168411
                3501           -0.318318           -0.169819          0.00168416
                3502            -0.31846           -0.169861          0.00168422
                3503           -0.318596           -0.169904          0.00168427
                3504           -0.318724           -0.169946          0.00168433
                3505           -0.318845           -0.169989          0.00168438
                3506           -0.318958           -0.170031          0.00168444
                3507           -0.319064           -0.170074          0.00168449
                3508           -0.319161           -0.170116          0.00168455
                3509           -0.319246           -0.170159           0.0016846
                3510           -0.319326           -0.170201          0.00168466
                3511           -0.319397           -0.170244          0.00168472
                3512           -0.319462           -0.170286          0.00168477
                3513           -0.319518           -0.170329          0.00168483
                3514           -0.319563           -0.170371          0.00168488
                3515             -0.3196           -0.170413          0.00168494
                3516            -0.31963           -0.170456          0.00168499
                3517           -0.319649           -0.170498          0.00168505
                3518           -0.319662           -0.170541           0.0016851
                3519           -0.319665           -0.170583          0.00168516
                3520           -0.319658           -0.170625          0.00168521
                3521           -0.319643           -0.170668          0.00168526
                3522           -0.319618            -0.17071          0.00168532
                3523           -0.319586           -0.170752          0.00168537
                3524           -0.319543           -0.170795          0.00168542
                3525           -0.319491           -0.170837          0.00168547
                3526            -0.31943           -0.170879          0.00168552
                3527           -0.319363           -0.170921          0.00168556
                3528           -0.319285           -0.170963          0.00168561
                3529           -0.319198           -0.171005          0.00168566
                3530           -0.319102           -0.171047           0.0016857
                3531           -0.318998           -0.171089          0.00168574
                3532           -0.318886           -0.171131          0.00168579
                3533            -0.31876           -0.171173          0.00168583
                3534           -0.318631           -0.171214          0.00168587
                3535           -0.318491           -0.171256           0.0016859
                3536           -0.318345           -0.171298          0.00168594
                3537           -0.318191           -0.171339          0.00168597
                3538           -0.318027           -0.171381          0.00168601
                3539           -0.317857           -0.171422          0.00168604
                3540            -0.31768           -0.171463          0.00168607
                3541           -0.317498           -0.171504           0.0016861
                3542           -0.317306           -0.171546          0.00168612
                3543           -0.317106           -0.171587          0.00168615
                3544             -0.3169           -0.171628          0.00168617
                3545           -0.316686           -0.171669          0.00168619
                3546           -0.316465           -0.171709          0.00168621
                3547           -0.316238            -0.17175          0.00168623
                3548           -0.316004           -0.171791          0.00168624
                3549           -0.315764           -0.171831          0.00168625
                3550           -0.315518           -0.171872          0.00168627
                3551           -0.315265           -0.171912          0.00168627
                3552           -0.315005           -0.171953          0.00168628
                3553           -0.314743           -0.171993          0.00168628
                3554           -0.314476           -0.172033          0.00168629
                3555           -0.314202           -0.172073          0.00168629
                3556           -0.313922           -0.172113          0.00168628
                3557           -0.313637           -0.172153          0.00168628
                3558           -0.313348           -0.172192          0.00168627
                3559           -0.313051           -0.172232          0.00168626
                3560           -0.312753           -0.172271          0.00168625
                3561           -0.312452           -0.172311          0.00168624
                3562           -0.312146            -0.17235          0.00168622
                3563           -0.311835           -0.172389           0.0016862
                3564           -0.311521           -0.172428          0.00168618
                3565           -0.311204           -0.172467          0.00168616
                3566           -0.310886           -0.172506          0.00168613
                3567           -0.310562           -0.172545           0.0016861
                3568           -0.310236           -0.172583          0.00168607
                3569           -0.309904           -0.172622          0.00168604
                3570            -0.30957            -0.17266            0.001686
                3571           -0.309236           -0.172698          0.00168596
                3572           -0.308901           -0.172736          0.00168592
                3573           -0.308563           -0.172774          0.00168588
                3574           -0.308223           -0.172812          0.00168583
                3575           -0.307882            -0.17285          0.00168578
                3576           -0.307537           -0.172888          0.00168573
                3577           -0.307191           -0.172925          0.00168568
                3578           -0.306846           -0.172963          0.00168563
                3579             -0.3065              -0.173          0.00168557
                3580           -0.306154           -0.173037          0.00168551
                3581           -0.305807           -0.173074          0.00168544
                3582           -0.305459           -0.173111          0.00168538
                3583           -0.305112           -0.173148          0.00168531
                3584           -0.304764           -0.173185          0.00168524
                3585           -0.304418           -0.173221          0.00168517
                3586            -0.30407           -0.173258          0.00168509
                3587           -0.303722           -0.173294          0.00168502
                3588           -0.303377            -0.17333          0.00168494
                3589            -0.30303           -0.173367          0.00168485
                3590           -0.302682           -0.173403          0.00168477
                3591           -0.302338           -0.173439          0.00168468
                3592           -0.301996           -0.173474          0.00168459
                3593           -0.301652            -0.17351           0.0016845
                3594           -0.301311           -0.173546          0.00168441
                3595            -0.30097           -0.173581          0.00168431
                3596           -0.300629           -0.173616          0.00168422
                3597           -0.300289           -0.173652          0.00168412
                3598           -0.299951           -0.173687          0.00168401
                3599           -0.299615           -0.173722          0.00168391
                3600            -0.29928           -0.173757           0.0016838
                3601           -0.298944           -0.173791          0.00168369
                3602           -0.298612           -0.173826          0.00168358
                3603            -0.29828           -0.173861          0.00168347
                3604           -0.297952           -0.173895          0.00168336
                3605           -0.297625           -0.173929          0.00168324
                3606           -0.297301           -0.173963          0.00168312
                3607           -0.296981           -0.173998            0.001683
                3608           -0.296659           -0.174032          0.00168287
                3609           -0.296339           -0.174065          0.00168275
                3610           -0.296021           -0.174099          0.00168262
                3611           -0.295707           -0.174133          0.00168249
                3612           -0.295399           -0.174166          0.00168236
                3613            -0.29509             -0.1742          0.00168223
                3614           -0.294785           -0.174233           0.0016821
                3615           -0.294477           -0.174267          0.00168196
                3616           -0.294176             -0.1743          0.00168182
                3617           -0.293878           -0.174333          0.00168168
                3618           -0.293584           -0.174366          0.00168154
                3619           -0.293289           -0.174399          0.00168139
                3620              -0.293           -0.174431          0.00168125
                3621           -0.292712           -0.174464           0.0016811
                3622            -0.29243           -0.174497          0.00168095
                3623           -0.292148           -0.174529           0.0016808
                3624            -0.29187           -0.174561          0.00168065
                3625           -0.291597           -0.174594           0.0016805
                3626           -0.291329           -0.174626          0.00168034
                3627           -0.291063           -0.174658          0.00168019
                3628             -0.2908            -0.17469          0.00168003
                3629            -0.29054           -0.174722          0.00167987
                3630           -0.290286           -0.174754          0.00167971
                3631           -0.290037           -0.174786          0.00167954
                3632           -0.289789           -0.174817          0.00167938
                3633           -0.289549           -0.174849          0.00167922
                3634           -0.289312            -0.17488          0.00167905
                3635            -0.28908           -0.174912          0.00167888
                3636           -0.288853           -0.174943          0.00167871
                3637           -0.288631           -0.174974          0.00167854
                3638           -0.288414           -0.175006          0.00167837
                3639           -0.288204           -0.175037           0.0016782
                3640           -0.287997           -0.175068          0.00167802
                3641           -0.287794           -0.175099          0.00167785
                3642           -0.287595            -0.17513          0.00167767
                3643           -0.287405            -0.17516          0.00167749
                3644           -0.287221           -0.175191          0.00167731
                3645           -0.287042           -0.175222          0.00167713
                3646           -0.286867           -0.175252          0.00167695
                3647           -0.286704           -0.175283          0.00167677
                3648           -0.286541           -0.175313          0.00167659
                3649           -0.286388           -0.175344          0.00167641
                3650           -0.286244           -0.175374          0.00167622
                3651           -0.286105           -0.175405          0.00167604
                3652           -0.285972           -0.175435          0.00167585
                3653           -0.285847           -0.175465          0.00167567
                3654           -0.285728           -0.175495          0.00167548
                3655           -0.285615           -0.175525          0.00167529
                3656           -0.285515           -0.175555           0.0016751
                3657           -0.285417           -0.175586          0.00167492
                3658           -0.285329           -0.175616          0.00167473
                3659            -0.28525           -0.175645          0.00167454
                3660           -0.285176           -0.175675          0.00167435
                3661           -0.285113           -0.175705          0.00167416
                3662           -0.285058           -0.175735          0.00167397
                3663           -0.285015           -0.175765          0.00167377
                3664           -0.284979           -0.175795          0.00167358
                3665           -0.284953           -0.175825          0.00167339
                3666           -0.284923           -0.175854           0.0016732
                3667           -0.284912           -0.175884          0.00167301
                3668            -0.28491           -0.175914          0.00167282
                3669            -0.28492           -0.175944          0.00167262
                3670           -0.284934           -0.175973          0.00167243
                3671           -0.284959           -0.176003          0.00167224
                3672           -0.284996           -0.176033          0.00167205
                3673           -0.285038           -0.176062          0.00167186
                3674           -0.285091           -0.176092          0.00167166
                3675           -0.285154           -0.176122          0.00167147
                3676           -0.285226           -0.176151          0.00167128
                3677           -0.285308           -0.176181          0.00167109
                3678           -0.285399           -0.176211           0.0016709
                3679           -0.285499            -0.17624          0.00167071
                3680           -0.285611            -0.17627          0.00167052
                3681            -0.28573             -0.1763          0.00167033
                3682           -0.285859            -0.17633          0.00167014
                3683           -0.285997           -0.176359          0.00166995
                3684           -0.286143           -0.176389          0.00166977
                3685           -0.286299           -0.176419          0.00166958
                3686           -0.286464           -0.176449          0.00166939
                3687           -0.286638           -0.176479          0.00166921
                3688            -0.28682           -0.176509          0.00166902
                3689           -0.287012           -0.176539          0.00166884
                3690           -0.287211           -0.176569          0.00166866
                3691           -0.287419           -0.176599          0.00166848
                3692           -0.287636           -0.176629          0.00166829
                3693            -0.28786           -0.176659          0.00166811
                3694           -0.288092           -0.176689          0.00166794
                3695           -0.288332           -0.176719          0.00166776
                3696            -0.28858           -0.176749          0.00166758
                3697           -0.288834            -0.17678          0.00166741
                3698           -0.289096            -0.17681          0.00166723
                3699           -0.289367           -0.176841          0.00166706
                3700           -0.289643           -0.176871          0.00166689
                3701           -0.289925           -0.176902          0.00166672
                3702           -0.290213           -0.176932          0.00166655
                3703           -0.290505           -0.176963          0.00166638
                3704           -0.290805           -0.176994          0.00166621
                3705            -0.29111           -0.177024          0.00166605
                3706           -0.291423           -0.177055          0.00166588
                3707           -0.291742           -0.177086          0.00166572
                3708           -0.292062           -0.177117          0.00166556
                3709           -0.292388           -0.177148           0.0016654
                3710           -0.292717            -0.17718          0.00166524
                3711           -0.293051           -0.177211          0.00166509
                3712           -0.293391           -0.177242          0.00166493
                3713           -0.293732           -0.177273          0.00166478
                3714           -0.294076           -0.177305          0.00166463
                3715           -0.294424           -0.177336          0.00166448
                3716           -0.294772           -0.177368          0.00166433
                3717           -0.295127             -0.1774          0.00166419
                3718           -0.295482           -0.177431          0.00166404
                3719            -0.29584           -0.177463           0.0016639
                3720           -0.296202           -0.177495          0.00166376
                3721           -0.296561           -0.177527          0.00166362
                3722           -0.296921           -0.177559          0.00166348
                3723           -0.297286           -0.177591          0.00166334
                3724           -0.297651           -0.177624          0.00166321
                3725           -0.298015           -0.177656          0.00166308
                3726           -0.298379           -0.177688          0.00166295
                3727           -0.298747           -0.177721          0.00166282
                3728           -0.299114           -0.177753          0.00166269
                3729           -0.299482           -0.177786          0.00166257
                3730           -0.299851           -0.177819          0.00166244
                3731           -0.300218           -0.177852          0.00166232
                3732           -0.300588           -0.177884           0.0016622
                3733           -0.300956           -0.177917          0.00166208
                3734            -0.30132            -0.17795          0.00166196
                3735           -0.301686           -0.177984          0.00166185
                3736           -0.302053           -0.178017          0.00166174
                3737           -0.302417            -0.17805          0.00166163
                3738            -0.30278           -0.178083          0.00166152
                3739           -0.303142           -0.178117          0.00166141
                3740           -0.303502            -0.17815           0.0016613
                3741           -0.303859           -0.178184           0.0016612
                3742           -0.304216           -0.178218           0.0016611
                3743           -0.304574           -0.178252          0.00166099
                3744           -0.304928           -0.178285           0.0016609
                3745           -0.305276           -0.178319           0.0016608
                3746           -0.305622           -0.178353           0.0016607
                3747            -0.30597           -0.178387          0.00166061
                3748           -0.306319           -0.178421          0.00166052
                3749           -0.306664           -0.178456          0.00166043
                3750           -0.307006            -0.17849          0.00166034
                3751           -0.307344           -0.178524          0.00166025
                3752           -0.307679           -0.178559          0.00166016
                3753           -0.308015           -0.178593          0.00166008
                3754           -0.308348           -0.178628             0.00166
                3755           -0.308679           -0.178662          0.00165992
                3756            -0.30901           -0.178697          0.00165984
                3757           -0.309334           -0.178732          0.00165976
                3758           -0.309657           -0.178767          0.00165968
                3759           -0.309978           -0.178802          0.00165961
                3760           -0.310292           -0.178837          0.00165954
                3761           -0.310608           -0.178872          0.00165946
                3762           -0.310921           -0.178907          0.00165939
                3763           -0.311231           -0.178942          0.00165933
                3764           -0.311539           -0.178977          0.00165926
                3765           -0.311846           -0.179012          0.00165919
                3766           -0.312148           -0.179048          0.00165913
                3767           -0.312448           -0.179083          0.00165907
                3768           -0.312744           -0.179119          0.00165901
                3769           -0.313038           -0.179154          0.00165895
                3770           -0.313329            -0.17919          0.00165889
                3771           -0.313615           -0.179225          0.00165883
                3772           -0.313897           -0.179261          0.00165878
                3773           -0.314179           -0.179297          0.00165872
                3774           -0.314456           -0.179333          0.00165867
                3775           -0.314733           -0.179369          0.00165862
                3776           -0.315006           -0.179404          0.00165857
                3777           -0.315276            -0.17944          0.00165852
                3778           -0.315543           -0.179476          0.00165847
                3779           -0.315805           -0.179513          0.00165842
                3780           -0.316066           -0.179549          0.00165838
                3781           -0.316324           -0.179585          0.00165833
                3782           -0.316576           -0.179621          0.00165829
                3783           -0.316828           -0.179657          0.00165825
                3784           -0.317076           -0.179694          0.00165821
                3785           -0.317322            -0.17973          0.00165817
                3786           -0.317561           -0.179766          0.00165813
                3787             -0.3178           -0.179803          0.00165809
                3788           -0.318036           -0.179839          0.00165806
                3789           -0.318268           -0.179876          0.00165802
                3790           -0.318497           -0.179912          0.00165799
                3791           -0.318723           -0.179949          0.00165795
                3792           -0.318948           -0.179986          0.00165792
                3793           -0.319167           -0.180022          0.00165789
                3794           -0.319382           -0.180059          0.00165786
                3795           -0.319597           -0.180096          0.00165783
                3796           -0.319803           -0.180133           0.0016578
                3797           -0.320009            -0.18017          0.00165778
                3798           -0.320211           -0.180206          0.00165775
                3799           -0.320409           -0.180243          0.00165772
                3800           -0.320604            -0.18028           0.0016577
                3801           -0.320795           -0.180317          0.00165768
                3802           -0.320981           -0.180354          0.00165765
                3803           -0.321168           -0.180391          0.00165763
                3804           -0.321351           -0.180428          0.00165761
                3805           -0.321526           -0.180465          0.00165759
                3806           -0.321699           -0.180503          0.00165757
                3807           -0.321867            -0.18054          0.00165755
                3808           -0.322033           -0.180577          0.00165753
                3809           -0.322196           -0.180614          0.00165751
                3810           -0.322355           -0.180651          0.00165749
                3811            -0.32251           -0.180688          0.00165748
                3812           -0.322659           -0.180726          0.00165746
                3813           -0.322807           -0.180763          0.00165744
                3814           -0.322949             -0.1808          0.00165743
                3815            -0.32309           -0.180837          0.00165741
                3816           -0.323224           -0.180875           0.0016574
                3817           -0.323357           -0.180912          0.00165739
                3818           -0.323486           -0.180949          0.00165737
                3819           -0.323609           -0.180987          0.00165736
                3820           -0.323731           -0.181024          0.00165735
                3821           -0.323849           -0.181062          0.00165733
                3822           -0.323963           -0.181099          0.00165732
                3823           -0.324075           -0.181136          0.00165731
                3824           -0.324182           -0.181174           0.0016573
                3825           -0.324285           -0.181211          0.00165729
                3826           -0.324384           -0.181249          0.00165728
                3827           -0.324479           -0.181286          0.00165727
                3828            -0.32457           -0.181323          0.00165726
                3829           -0.324658           -0.181361          0.00165725
                3830           -0.324741           -0.181398          0.00165724
                3831           -0.324824           -0.181436          0.00165723
                3832           -0.324902           -0.181473          0.00165722
                3833           -0.324975           -0.181511          0.00165721
                3834           -0.325041           -0.181548           0.0016572
                3835           -0.325106           -0.181586          0.00165719
                3836           -0.325167           -0.181623          0.00165718
                3837           -0.325224            -0.18166          0.00165717
                3838           -0.325278           -0.181698          0.00165716
                3839           -0.325328           -0.181735          0.00165715
                3840           -0.325374           -0.181773          0.00165714
                3841           -0.325417            -0.18181          0.00165713
                3842           -0.325456           -0.181847          0.00165712
                3843           -0.325494           -0.181885          0.00165711
                3844           -0.325523           -0.181922           0.0016571
                3845           -0.325551            -0.18196          0.00165709
                3846           -0.325576           -0.181997          0.00165708
                3847           -0.325592           -0.182034          0.00165707
                3848           -0.325607           -0.182071          0.00165706
                3849           -0.325626           -0.182109          0.00165705
                3850           -0.325636           -0.182146          0.00165704
                3851           -0.325646           -0.182183          0.00165703
                3852            -0.32565           -0.182221          0.00165702
                3853           -0.325648           -0.182258            0.001657
                3854           -0.325647           -0.182295          0.00165699
                3855           -0.325641           -0.182332          0.00165698
                3856           -0.325636           -0.182369          0.00165697
                3857           -0.325626           -0.182406          0.00165695
                3858           -0.325605           -0.182444          0.00165694
                3859           -0.325586           -0.182481          0.00165693
                3860           -0.325564           -0.182518          0.00165691
                3861           -0.325539           -0.182555           0.0016569
                3862           -0.325511           -0.182592          0.00165688
                3863            -0.32548           -0.182629          0.00165686
                3864           -0.325446           -0.182666          0.00165685
                3865           -0.325409           -0.182703          0.00165683
                3866           -0.325369            -0.18274          0.00165681
                3867           -0.325327           -0.182776          0.00165679
                3868           -0.325282           -0.182813          0.00165678
                3869           -0.325234            -0.18285          0.00165676
                3870           -0.325184           -0.182887          0.00165674
                3871           -0.325132           -0.182924          0.00165672
                3872           -0.325074            -0.18296          0.00165669
                3873           -0.325017           -0.182997          0.00165667
                3874           -0.324957           -0.183034          0.00165665
                3875           -0.324893            -0.18307          0.00165663
                3876           -0.324831           -0.183107           0.0016566
                3877           -0.324765           -0.183143          0.00165658
                3878           -0.324699            -0.18318          0.00165655
                3879           -0.324631           -0.183216          0.00165653
                3880           -0.324559           -0.183253           0.0016565
                3881           -0.324483           -0.183289          0.00165648
                3882           -0.324408           -0.183326          0.00165645
                3883           -0.324328           -0.183362          0.00165642
                3884            -0.32425           -0.183398          0.00165639
                3885            -0.32417           -0.183434          0.00165636
                3886           -0.324086           -0.183471          0.00165633
                3887           -0.324006           -0.183507           0.0016563
                3888           -0.323922           -0.183543          0.00165626
                3889           -0.323837           -0.183579          0.00165623
                3890           -0.323751           -0.183615           0.0016562
                3891           -0.323664           -0.183651          0.00165616
                3892           -0.323576           -0.183687          0.00165613
                3893           -0.323487           -0.183723          0.00165609
                3894           -0.323398           -0.183759          0.00165605
                3895           -0.323308           -0.183795          0.00165602
                3896           -0.323218            -0.18383          0.00165598
                3897           -0.323125           -0.183866          0.00165594
                3898           -0.323034           -0.183902           0.0016559
                3899           -0.322941           -0.183937          0.00165586
                3900            -0.32285           -0.183973          0.00165582
                3901           -0.322759           -0.184009          0.00165577
                3902            -0.32267           -0.184044          0.00165573
                3903           -0.322579            -0.18408          0.00165569
                3904           -0.322487           -0.184115          0.00165564
                3905           -0.322397            -0.18415           0.0016556
                3906           -0.322305           -0.184186          0.00165555
                3907           -0.322216           -0.184221           0.0016555
                3908           -0.322128           -0.184256          0.00165546
                3909            -0.32205           -0.184292          0.00165541
                3910           -0.321963           -0.184327          0.00165536
                3911           -0.321878           -0.184362          0.00165531
                3912           -0.321789           -0.184397          0.00165526
                3913           -0.321705           -0.184432          0.00165521
                3914           -0.321623           -0.184467          0.00165516
                3915           -0.321543           -0.184502           0.0016551
                3916           -0.321461           -0.184537          0.00165505
                3917           -0.321386           -0.184572            0.001655
                3918            -0.32131           -0.184607          0.00165494
                3919           -0.321236           -0.184642          0.00165489
                3920           -0.321164           -0.184677          0.00165483
                3921           -0.321093           -0.184712          0.00165478
                3922           -0.321022           -0.184746          0.00165472
                3923           -0.320954           -0.184781          0.00165466
                3924           -0.320889           -0.184816           0.0016546
                3925           -0.320827           -0.184851          0.00165454
                3926           -0.320767           -0.184885          0.00165449
                3927            -0.32071            -0.18492          0.00165443
                3928           -0.320654           -0.184954          0.00165437
                3929           -0.320602           -0.184989           0.0016543
                3930           -0.320551           -0.185023          0.00165424
                3931           -0.320504           -0.185058          0.00165418
                3932           -0.320459           -0.185092          0.00165412
                3933           -0.320417           -0.185127          0.00165406
                3934           -0.320379           -0.185161          0.00165399
                3935           -0.320343           -0.185195          0.00165393
                3936           -0.320306            -0.18523          0.00165387
                3937           -0.320273           -0.185264           0.0016538
                3938           -0.320242           -0.185298          0.00165374
                3939           -0.320217           -0.185332          0.00165367
                3940           -0.320194           -0.185367          0.00165361
                3941           -0.320175           -0.185401          0.00165354
                3942           -0.320158           -0.185435          0.00165347
                3943           -0.320145           -0.185469          0.00165341
                3944           -0.320134           -0.185503          0.00165334
                3945           -0.320129           -0.185538          0.00165327
                3946           -0.320125           -0.185572          0.00165321
                3947           -0.320123           -0.185606          0.00165314
                3948           -0.320125            -0.18564          0.00165307
                3949           -0.320129           -0.185674            0.001653
                3950           -0.320137           -0.185708          0.00165294
                3951           -0.320147           -0.185742          0.00165287
                3952           -0.320158           -0.185776           0.0016528
                3953           -0.320175            -0.18581          0.00165273
                3954           -0.320194           -0.185844          0.00165266
                3955           -0.320216           -0.185878          0.00165259
