 0 33 20 17 21 18 4 24 14 5 15 12 13 10 30 11 9 8 26 28 29 31 6 1 3 32 7 25 16 23 2 27 22 19       28.8234
 0 33 20 17 21 18 4 24 14 5 15 12 13 10 30 11 9 8 25 7 32 3 1 6 31 29 28 26 2 27 23 16 19 22       27.2037
 0 14 9 10 30 11 2 7 25 27 15 29 17 8 24 23 12 1 31 6 32 20 21 28 18 4 26 19 33 5 16 13 22 3       26.6067
 0 14 9 10 30 11 2 7 25 27 15 29 17 8 24 23 12 1 31 6 32 20 21 28 18 4 26 5 33 3 22 13 16 19       25.8179
 0 14 9 10 30 11 2 7 25 27 15 29 17 8 24 23 12 1 31 6 32 20 21 28 18 4 26 5 33 3 22 13 16 19       25.8179
 0 14 9 10 30 11 12 1 4 16 18 28 26 5 32 20 2 7 25 27 17 21 3 6 31 19 13 8 15 24 23 29 22 33       24.9786
 0 33 14 9 10 30 11 12 1 4 16 18 28 26 5 32 20 2 7 25 27 17 21 3 6 31 19 13 8 15 24 23 29 22       24.9665
 0 14 17 29 15 27 25 7 9 10 30 11 2 8 24 23 12 1 31 6 32 20 21 28 18 4 26 5 33 3 22 13 16 19       24.5795
 0 14 9 10 26 4 18 28 32 1 12 13 24 25 30 33 2 15 27 7 5 16 20 21 11 31 17 22 3 19 6 29 23 8       23.9179
 0 25 30 33 2 15 27 7 5 16 20 21 11 14 9 10 26 4 18 28 32 1 12 13 24 31 17 23 8 29 6 22 19 3       23.3288
 0 25 30 33 2 15 27 7 5 16 20 21 14 9 10 11 17 19 6 22 31 29 8 12 13 4 26 28 1 3 32 18 24 23       22.2385
 0 30 25 33 2 15 27 7 5 16 20 21 14 9 10 11 17 19 6 22 31 29 8 12 13 4 26 28 1 3 32 18 24 23       22.0023
 0 14 9 10 26 4 18 28 32 1 12 13 24 25 30 33 2 15 27 7 5 16 20 21 11 17 8 23 31 6 29 3 22 19       21.268
 0 25 30 33 2 15 27 7 14 9 10 26 4 18 28 32 1 12 13 24 5 16 20 21 11 17 8 23 31 6 29 3 22 19       20.6802
 0 25 30 33 2 15 27 7 14 9 10 26 4 18 28 32 1 12 13 24 5 16 20 21 11 17 8 23 31 6 29 3 22 19       20.6802
 0 17 25 30 33 2 15 27 7 5 16 20 21 11 14 9 10 26 4 18 28 32 1 12 13 24 8 23 31 6 29 3 22 19       20.1026
 0 25 30 33 2 15 12 13 24 5 8 17 11 21 20 16 23 27 7 14 9 10 26 4 18 28 32 1 31 6 29 3 22 19       19.0556
 0 25 30 33 2 15 12 13 24 5 8 17 11 21 20 16 23 27 7 14 9 10 26 4 18 28 32 1 31 6 29 3 22 19       19.0556
 0 25 30 33 2 15 12 13 24 5 8 17 11 21 20 16 23 27 7 14 9 10 26 4 18 28 32 1 31 6 29 3 22 19       19.0556
 0 17 14 25 30 33 2 15 12 13 24 5 8 11 21 20 16 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       17.84
 0 17 14 25 30 33 2 15 12 13 24 5 8 11 21 20 16 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       17.84
 0 17 14 25 30 33 2 15 12 13 24 5 8 11 21 20 16 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       17.84
 0 30 33 17 14 25 2 15 12 13 24 5 8 11 21 20 16 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       17.7185
 0 25 30 17 14 33 2 15 12 13 24 5 8 11 21 20 16 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       17.5393
 0 30 33 17 25 2 15 13 12 24 5 16 20 21 11 8 23 27 7 14 9 10 26 4 18 28 32 1 31 6 29 3 22 19       17.4193
 0 25 30 17 14 33 2 15 13 12 24 5 16 20 21 11 8 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       16.3979
 0 25 30 17 14 33 2 15 13 12 24 5 16 20 21 11 8 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       16.3979
 0 25 30 17 14 33 2 15 13 12 24 5 16 20 21 11 8 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       16.3979
 0 25 30 17 14 33 2 15 13 12 24 5 16 20 21 11 8 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       16.3979
 0 25 30 17 14 33 2 15 13 12 24 5 16 20 21 11 8 23 27 7 9 10 4 26 18 28 32 1 31 6 29 3 22 19       16.0674
 0 25 30 17 14 33 2 15 13 12 24 5 16 20 21 11 8 23 27 7 9 10 4 26 18 28 32 1 31 6 29 3 22 19       16.0674
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       15.4663
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       15.4663
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       15.4663
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 27 7 9 10 26 4 18 28 32 1 31 6 29 3 22 19       15.4663
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 27 7 9 10 4 26 18 28 32 1 31 6 29 3 22 19       15.1359
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 27 7 9 10 4 26 18 28 32 1 31 6 29 3 22 19       15.1359
 0 25 30 17 14 33 11 21 20 16 5 24 12 2 15 13 8 23 27 7 9 10 4 26 18 28 32 1 31 6 29 3 22 19       14.9951
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 9 7 27 10 4 26 18 28 32 1 31 6 29 3 22 19       14.9792
 0 25 17 30 14 33 11 21 20 16 5 24 12 13 2 15 8 23 27 7 9 10 4 26 18 28 32 1 31 6 29 3 22 19       14.9424
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 10 9 7 27 26 4 18 28 32 1 31 6 29 3 22 19       14.6033
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 9 7 10 27 4 26 18 28 32 1 31 6 29 3 22 19       14.2038
 0 25 30 17 14 33 11 21 20 16 5 24 12 13 15 2 8 23 9 7 10 27 4 26 18 28 32 1 31 6 29 3 22 19       14.2038
 0 30 17 25 14 33 11 21 20 16 5 24 12 13 15 2 8 23 10 9 7 27 4 26 18 28 32 1 31 6 29 3 22 19       13.9526
 0 30 17 25 14 33 11 21 20 16 5 24 12 13 15 2 8 23 10 9 7 27 4 26 18 28 32 1 31 6 29 3 22 19       13.9526
 0 30 17 25 14 33 11 21 20 16 5 24 12 13 15 2 8 23 10 9 7 27 4 26 18 28 32 1 31 6 29 3 22 19       13.9526
 0 30 17 14 25 33 11 21 20 16 5 24 12 2 15 13 8 7 9 23 10 27 4 26 18 28 32 1 31 6 29 3 22 19       13.6294
 0 30 17 14 25 33 11 21 20 16 5 24 12 2 15 13 8 7 9 23 10 27 4 26 18 28 32 1 31 6 29 3 22 19       13.6294
 0 30 17 25 14 33 11 21 20 16 5 24 12 2 15 13 8 7 9 23 10 27 4 26 18 28 32 1 31 6 29 3 22 19       13.2791
 0 30 17 25 14 33 11 21 20 16 5 24 12 2 15 13 8 7 9 23 10 27 4 26 18 28 32 1 31 29 6 3 22 19       13.2695
 0 30 17 25 14 33 11 21 20 16 5 24 12 2 15 13 8 7 9 23 10 27 4 26 18 28 32 1 31 29 6 3 22 19       13.2695
 0 30 17 25 14 33 11 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 18 28 32 1 31 6 29 3 22 19       13.2014
 0 30 17 25 14 33 11 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 18 28 32 1 31 6 29 3 22 19       13.2014
 0 30 17 25 14 33 11 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5964
 0 30 17 25 14 33 11 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5964
 0 30 17 25 14 33 11 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5443
 0 30 17 25 14 33 11 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5443
 0 30 17 25 14 33 11 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5443
 0 30 17 25 11 14 33 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5238
 0 30 17 25 11 14 33 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5238
 0 30 17 25 11 14 33 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5238
 0 30 17 25 11 14 33 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5238
 0 30 17 25 11 14 33 21 20 16 2 15 13 12 24 5 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.5238
 0 30 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.4717
 0 30 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.4717
 0 30 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19       12.4717
 0 30 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 29 6 3 22 19       12.462
 0 30 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 29 6 3 22 19       12.462
 0 30 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 29 6 3 22 19       12.462
 0 30 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 29 6 3 22 19       12.462
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 17 25 11 14 33 21 20 16 24 5 12 2 15 13 8 7 9 23 10 27 4 26 28 18 32 1 31 6 29 3 22 19 30       12.2441
 0 30 17 25 11 14 33 21 20 16 24 5 27 10 23 9 7 8 13 2 15 12 4 26 28 18 32 1 31 29 6 3 22 19       12.1119
 0 30 17 25 11 14 33 21 20 16 24 5 27 10 23 9 7 8 13 2 15 12 4 26 28 18 32 1 31 29 6 3 22 19       12.1119
 0 30 17 25 11 14 33 21 20 16 24 5 27 10 23 9 7 8 13 2 15 12 4 26 28 18 32 1 31 29 6 3 22 19       12.1119
 0 30 17 25 11 14 33 21 20 16 24 5 27 10 23 9 7 8 13 2 15 12 4 26 28 18 32 1 31 29 6 3 22 19       12.1119
 0 30 17 25 11 14 33 21 20 16 24 5 27 10 23 9 7 8 13 2 15 12 4 26 28 18 32 1 31 29 6 3 22 19       12.1119
 0 30 17 25 11 14 33 21 20 16 24 5 27 10 23 9 7 8 13 2 15 12 4 26 28 18 32 1 31 29 6 3 22 19       12.1119
 0 30 17 25 11 14 33 21 20 16 24 5 27 10 23 9 7 8 13 2 15 12 4 26 28 18 32 1 31 29 6 3 22 19       12.1119
 0 30 17 25 11 14 33 21 20 16 24 5 27 10 23 9 7 8 13 2 15 12 4 26 28 18 32 1 31 29 6 3 22 19       12.1119
