#                  BLOCK:   ACTUAL_TE:          TE_AVE:             ERROR:
                  91       -3.367630e+00       -3.379814e+00        6.455463e-04
                  92       -3.367630e+00       -3.379682e+00        6.519726e-04
                  93       -3.367631e+00       -3.379552e+00        6.577143e-04
                  94       -3.367781e+00       -3.379427e+00        6.625310e-04
                  95       -3.368234e+00       -3.379309e+00        6.659505e-04
                  96       -3.368083e+00       -3.379192e+00        6.692014e-04
                  97       -3.368083e+00       -3.379078e+00        6.720315e-04
                  98       -3.368234e+00       -3.378967e+00        6.742221e-04
                  99       -3.368083e+00       -3.378857e+00        6.763162e-04
                 100       -3.367932e+00       -3.378748e+00        6.783204e-04
                 101       -3.367932e+00       -3.378641e+00        6.800056e-04
                 102       -3.367932e+00       -3.378536e+00        6.813959e-04
                 103       -3.368083e+00       -3.378434e+00        6.822966e-04
                 104       -3.367931e+00       -3.378333e+00        6.831696e-04
                 105       -3.367780e+00       -3.378233e+00        6.840167e-04
                 106       -3.367327e+00       -3.378130e+00        6.852585e-04
                 107       -3.367175e+00       -3.378028e+00        6.864596e-04
                 108       -3.367477e+00       -3.377930e+00        6.870192e-04
                 109       -3.367326e+00       -3.377833e+00        6.875697e-04
                 110       -3.367175e+00       -3.377736e+00        6.881119e-04
                 111       -3.367326e+00       -3.377642e+00        6.882742e-04
                 112       -3.367325e+00       -3.377550e+00        6.882652e-04
                 113       -3.367628e+00       -3.377462e+00        6.877527e-04
                 114       -3.368081e+00       -3.377380e+00        6.866255e-04
                 115       -3.367929e+00       -3.377298e+00        6.855550e-04
                 116       -3.367778e+00       -3.377216e+00        6.845397e-04
                 117       -3.367928e+00       -3.377136e+00        6.832757e-04
                 118       -3.367928e+00       -3.377058e+00        6.819266e-04
                 119       -3.367626e+00       -3.376979e+00        6.807872e-04
                 120       -3.367928e+00       -3.376903e+00        6.792793e-04
                 121       -3.368079e+00       -3.376831e+00        6.775694e-04
                 122       -3.368229e+00       -3.376760e+00        6.756735e-04
                 123       -3.367776e+00       -3.376687e+00        6.741168e-04
                 124       -3.368077e+00       -3.376618e+00        6.722465e-04
                 125       -3.367775e+00       -3.376547e+00        6.705804e-04
                 126       -3.367774e+00       -3.376477e+00        6.688628e-04
                 127       -3.367925e+00       -3.376410e+00        6.669775e-04
                 128       -3.368529e+00       -3.376348e+00        6.646027e-04
                 129       -3.368679e+00       -3.376289e+00        6.621044e-04
                 130       -3.368679e+00       -3.376230e+00        6.595941e-04
                 131       -3.368678e+00       -3.376173e+00        6.570735e-04
                 132       -3.368829e+00       -3.376117e+00        6.544468e-04
                 133       -3.369282e+00       -3.376066e+00        6.515410e-04
                 134       -3.368828e+00       -3.376012e+00        6.489136e-04
                 135       -3.368677e+00       -3.375957e+00        6.463776e-04
                 136       -3.368374e+00       -3.375902e+00        6.440254e-04
                 137       -3.368676e+00       -3.375849e+00        6.414805e-04
                 138       -3.368827e+00       -3.375798e+00        6.388471e-04
                 139       -3.369128e+00       -3.375750e+00        6.360505e-04
                 140       -3.369279e+00       -3.375704e+00        6.331846e-04
                 141       -3.369278e+00       -3.375658e+00        6.303318e-04
                 142       -3.368975e+00       -3.375611e+00        6.276472e-04
                 143       -3.368975e+00       -3.375565e+00        6.249712e-04
                 144       -3.369428e+00       -3.375522e+00        6.220824e-04
                 145       -3.369579e+00       -3.375481e+00        6.191411e-04
                 146       -3.369729e+00       -3.375442e+00        6.161524e-04
                 147       -3.369427e+00       -3.375401e+00        6.133180e-04
                 148       -3.369125e+00       -3.375358e+00        6.106383e-04
                 149       -3.368973e+00       -3.375315e+00        6.080419e-04
                 150       -3.369124e+00       -3.375274e+00        6.053878e-04
                 151       -3.369123e+00       -3.375233e+00        6.027474e-04
                 152       -3.369426e+00       -3.375195e+00        5.999919e-04
                 153       -3.369878e+00       -3.375161e+00        5.970758e-04
                 154       -3.370029e+00       -3.375127e+00        5.941278e-04
                 155       -3.369878e+00       -3.375093e+00        5.912592e-04
                 156       -3.370331e+00       -3.375063e+00        5.882567e-04
                 157       -3.370179e+00       -3.375032e+00        5.853316e-04
                 158       -3.370028e+00       -3.375000e+00        5.824831e-04
                 159       -3.370632e+00       -3.374973e+00        5.794672e-04
                 160       -3.370632e+00       -3.374945e+00        5.764803e-04
                 161       -3.370631e+00       -3.374919e+00        5.735221e-04
                 162       -3.370782e+00       -3.374893e+00        5.705499e-04
                 163       -3.370631e+00       -3.374867e+00        5.676485e-04
                 164       -3.370933e+00       -3.374843e+00        5.646940e-04
                 165       -3.371083e+00       -3.374820e+00        5.617311e-04
                 166       -3.371083e+00       -3.374798e+00        5.587982e-04
                 167       -3.371083e+00       -3.374775e+00        5.558947e-04
                 168       -3.371082e+00       -3.374753e+00        5.530203e-04
                 169       -3.370628e+00       -3.374729e+00        5.502864e-04
                 170       -3.370628e+00       -3.374705e+00        5.475779e-04
                 171       -3.370779e+00       -3.374682e+00        5.448569e-04
                 172       -3.370929e+00       -3.374660e+00        5.421258e-04
                 173       -3.371231e+00       -3.374640e+00        5.393544e-04
                 174       -3.371382e+00       -3.374622e+00        5.365797e-04
                 175       -3.371381e+00       -3.374603e+00        5.338329e-04
                 176       -3.371381e+00       -3.374585e+00        5.311136e-04
                 177       -3.371532e+00       -3.374567e+00        5.283929e-04
                 178       -3.371532e+00       -3.374550e+00        5.256996e-04
                 179       -3.371834e+00       -3.374535e+00        5.229817e-04
                 180       -3.371531e+00       -3.374519e+00        5.203425e-04
                 181       -3.371683e+00       -3.374503e+00        5.177035e-04
                 182       -3.372136e+00       -3.374490e+00        5.150222e-04
                 183       -3.372438e+00       -3.374479e+00        5.123299e-04
                 184       -3.372589e+00       -3.374468e+00        5.096484e-04
                 185       -3.372740e+00       -3.374459e+00        5.069791e-04
                 186       -3.372891e+00       -3.374451e+00        5.043235e-04
                 187       -3.372891e+00       -3.374442e+00        5.016955e-04
                 188       -3.372892e+00       -3.374434e+00        4.990947e-04
                 189       -3.372741e+00       -3.374425e+00        4.965344e-04
                 190       -3.373043e+00       -3.374418e+00        4.939743e-04
                 191       -3.373194e+00       -3.374411e+00        4.914296e-04
                 192       -3.373043e+00       -3.374404e+00        4.889217e-04
                 193       -3.372893e+00       -3.374396e+00        4.864511e-04
                 194       -3.372742e+00       -3.374388e+00        4.840184e-04
                 195       -3.372894e+00       -3.374380e+00        4.815969e-04
                 196       -3.372894e+00       -3.374373e+00        4.791995e-04
                 197       -3.372895e+00       -3.374365e+00        4.768257e-04
                 198       -3.372744e+00       -3.374357e+00        4.744878e-04
                 199       -3.372593e+00       -3.374348e+00        4.721862e-04
                 200       -3.372594e+00       -3.374339e+00        4.699067e-04
                 201       -3.372896e+00       -3.374332e+00        4.676237e-04
                 202       -3.372897e+00       -3.374325e+00        4.653627e-04
                 203       -3.373049e+00       -3.374319e+00        4.631128e-04
                 204       -3.373049e+00       -3.374313e+00        4.608844e-04
                 205       -3.373201e+00       -3.374307e+00        4.586681e-04
                 206       -3.373504e+00       -3.374303e+00        4.564582e-04
                 207       -3.373202e+00       -3.374298e+00        4.542840e-04
                 208       -3.373203e+00       -3.374293e+00        4.521305e-04
                 209       -3.373203e+00       -3.374287e+00        4.499972e-04
                 210       -3.373507e+00       -3.374284e+00        4.478697e-04
                 211       -3.373356e+00       -3.374279e+00        4.457687e-04
                 212       -3.373055e+00       -3.374274e+00        4.437035e-04
                 213       -3.373358e+00       -3.374269e+00        4.416412e-04
                 214       -3.373207e+00       -3.374264e+00        4.396053e-04
                 215       -3.373359e+00       -3.374260e+00        4.375808e-04
                 216       -3.373360e+00       -3.374256e+00        4.355748e-04
                 217       -3.373662e+00       -3.374253e+00        4.335762e-04
                 218       -3.373512e+00       -3.374250e+00        4.316006e-04
                 219       -3.373815e+00       -3.374248e+00        4.296344e-04
                 220       -3.373815e+00       -3.374246e+00        4.276860e-04
                 221       -3.373966e+00       -3.374245e+00        4.257527e-04
                 222       -3.374269e+00       -3.374245e+00        4.238349e-04
                 223       -3.374420e+00       -3.374245e+00        4.219350e-04
                 224       -3.374572e+00       -3.374247e+00        4.200539e-04
                 225       -3.374572e+00       -3.374248e+00        4.181895e-04
                 226       -3.374573e+00       -3.374250e+00        4.163415e-04
                 227       -3.374724e+00       -3.374252e+00        4.145127e-04
                 228       -3.374573e+00       -3.374253e+00        4.126970e-04
                 229       -3.374724e+00       -3.374255e+00        4.109000e-04
                 230       -3.374725e+00       -3.374257e+00        4.091185e-04
                 231       -3.374724e+00       -3.374259e+00        4.073524e-04
                 232       -3.374422e+00       -3.374260e+00        4.055972e-04
                 233       -3.374574e+00       -3.374261e+00        4.038587e-04
                 234       -3.374423e+00       -3.374262e+00        4.021334e-04
                 235       -3.374574e+00       -3.374263e+00        4.004244e-04
                 236       -3.374574e+00       -3.374265e+00        3.987298e-04
                 237       -3.374725e+00       -3.374267e+00        3.970522e-04
                 238       -3.374877e+00       -3.374269e+00        3.953921e-04
                 239       -3.375179e+00       -3.374273e+00        3.937561e-04
                 240       -3.375028e+00       -3.374276e+00        3.921280e-04
                 241       -3.375179e+00       -3.374280e+00        3.905188e-04
                 242       -3.375179e+00       -3.374284e+00        3.889228e-04
                 243       -3.375028e+00       -3.374287e+00        3.873343e-04
                 244       -3.375028e+00       -3.374290e+00        3.857588e-04
                 245       -3.375028e+00       -3.374293e+00        3.841960e-04
                 246       -3.375028e+00       -3.374296e+00        3.826458e-04
                 247       -3.374876e+00       -3.374298e+00        3.811039e-04
                 248       -3.374725e+00       -3.374300e+00        3.795711e-04
                 249       -3.375329e+00       -3.374304e+00        3.780692e-04
                 250       -3.375329e+00       -3.374308e+00        3.765791e-04
                 251       -3.375480e+00       -3.374313e+00        3.751078e-04
                 252       -3.375631e+00       -3.374318e+00        3.736557e-04
                 253       -3.375933e+00       -3.374324e+00        3.722334e-04
                 254       -3.375933e+00       -3.374331e+00        3.708217e-04
                 255       -3.375782e+00       -3.374336e+00        3.694112e-04
                 256       -3.375781e+00       -3.374342e+00        3.680113e-04
                 257       -3.375630e+00       -3.374347e+00        3.666135e-04
                 258       -3.375781e+00       -3.374353e+00        3.652346e-04
                 259       -3.375781e+00       -3.374358e+00        3.638660e-04
                 260       -3.375327e+00       -3.374362e+00        3.624856e-04
                 261       -3.375327e+00       -3.374366e+00        3.611157e-04
                 262       -3.375478e+00       -3.374370e+00        3.597623e-04
                 263       -3.375478e+00       -3.374374e+00        3.584191e-04
                 264       -3.375629e+00       -3.374379e+00        3.570929e-04
                 265       -3.375628e+00       -3.374383e+00        3.557765e-04
                 266       -3.376081e+00       -3.374390e+00        3.544963e-04
                 267       -3.375930e+00       -3.374396e+00        3.532155e-04
                 268       -3.375628e+00       -3.374400e+00        3.519275e-04
                 269       -3.375628e+00       -3.374405e+00        3.506488e-04
                 270       -3.375779e+00       -3.374410e+00        3.493870e-04
                 271       -3.375628e+00       -3.374414e+00        3.481266e-04
                 272       -3.375174e+00       -3.374417e+00        3.468580e-04
                 273       -3.375325e+00       -3.374421e+00        3.456034e-04
                 274       -3.375023e+00       -3.374423e+00        3.443491e-04
                 275       -3.375023e+00       -3.374425e+00        3.431038e-04
                 276       -3.375174e+00       -3.374428e+00        3.418714e-04
                 277       -3.375023e+00       -3.374430e+00        3.406440e-04
                 278       -3.374872e+00       -3.374431e+00        3.394224e-04
                 279       -3.374872e+00       -3.374433e+00        3.382095e-04
                 280       -3.374721e+00       -3.374434e+00        3.370032e-04
                 281       -3.375023e+00       -3.374436e+00        3.358104e-04
                 282       -3.375325e+00       -3.374439e+00        3.346344e-04
                 283       -3.375174e+00       -3.374442e+00        3.334620e-04
                 284       -3.375174e+00       -3.374444e+00        3.322978e-04
                 285       -3.375174e+00       -3.374447e+00        3.311417e-04
                 286       -3.375175e+00       -3.374449e+00        3.299937e-04
                 287       -3.375326e+00       -3.374453e+00        3.288580e-04
                 288       -3.375779e+00       -3.374457e+00        3.277484e-04
                 289       -3.375477e+00       -3.374461e+00        3.266333e-04
                 290       -3.375477e+00       -3.374464e+00        3.255258e-04
                 291       -3.375175e+00       -3.374467e+00        3.244163e-04
                 292       -3.375175e+00       -3.374469e+00        3.233144e-04
                 293       -3.375024e+00       -3.374471e+00        3.222165e-04
                 294       -3.375175e+00       -3.374473e+00        3.211294e-04
                 295       -3.375175e+00       -3.374476e+00        3.200496e-04
                 296       -3.375326e+00       -3.374479e+00        3.189813e-04
                 297       -3.375175e+00       -3.374481e+00        3.179159e-04
                 298       -3.374873e+00       -3.374482e+00        3.168517e-04
                 299       -3.374872e+00       -3.374484e+00        3.157947e-04
                 300       -3.374872e+00       -3.374485e+00        3.147447e-04
                 301       -3.375024e+00       -3.374487e+00        3.137042e-04
                 302       -3.375175e+00       -3.374489e+00        3.126737e-04
                 303       -3.375175e+00       -3.374491e+00        3.116500e-04
                 304       -3.375024e+00       -3.374493e+00        3.106297e-04
                 305       -3.375175e+00       -3.374495e+00        3.096193e-04
                 306       -3.375175e+00       -3.374497e+00        3.086154e-04
                 307       -3.375175e+00       -3.374500e+00        3.076181e-04
                 308       -3.375175e+00       -3.374502e+00        3.066271e-04
                 309       -3.375477e+00       -3.374505e+00        3.056510e-04
                 310       -3.375477e+00       -3.374508e+00        3.046812e-04
                 311       -3.375175e+00       -3.374510e+00        3.037090e-04
                 312       -3.375326e+00       -3.374513e+00        3.027468e-04
                 313       -3.375477e+00       -3.374516e+00        3.017953e-04
                 314       -3.375023e+00       -3.374518e+00        3.008385e-04
                 315       -3.374872e+00       -3.374519e+00        2.998855e-04
                 316       -3.375023e+00       -3.374520e+00        2.989408e-04
                 317       -3.375174e+00       -3.374522e+00        2.980048e-04
                 318       -3.375324e+00       -3.374525e+00        2.970784e-04
                 319       -3.375324e+00       -3.374527e+00        2.961577e-04
                 320       -3.375173e+00       -3.374529e+00        2.952391e-04
                 321       -3.375173e+00       -3.374531e+00        2.943261e-04
                 322       -3.375022e+00       -3.374533e+00        2.934160e-04
                 323       -3.375324e+00       -3.374535e+00        2.925178e-04
                 324       -3.375928e+00       -3.374540e+00        2.916466e-04
                 325       -3.376382e+00       -3.374545e+00        2.908043e-04
                 326       -3.376381e+00       -3.374551e+00        2.899668e-04
                 327       -3.376532e+00       -3.374557e+00        2.891433e-04
                 328       -3.376532e+00       -3.374563e+00        2.883245e-04
                 329       -3.376532e+00       -3.374569e+00        2.875103e-04
                 330       -3.376381e+00       -3.374575e+00        2.866914e-04
                 331       -3.376532e+00       -3.374580e+00        2.858863e-04
                 332       -3.376683e+00       -3.374587e+00        2.850953e-04
                 333       -3.376684e+00       -3.374593e+00        2.843087e-04
                 334       -3.376986e+00       -3.374600e+00        2.835477e-04
                 335       -3.377137e+00       -3.374608e+00        2.828024e-04
                 336       -3.377137e+00       -3.374615e+00        2.820609e-04
                 337       -3.377439e+00       -3.374624e+00        2.813484e-04
                 338       -3.377439e+00       -3.374632e+00        2.806393e-04
                 339       -3.377439e+00       -3.374640e+00        2.799336e-04
                 340       -3.377591e+00       -3.374649e+00        2.792447e-04
                 341       -3.377742e+00       -3.374658e+00        2.785731e-04
                 342       -3.377289e+00       -3.374666e+00        2.778648e-04
                 343       -3.376988e+00       -3.374673e+00        2.771371e-04
                 344       -3.377139e+00       -3.374680e+00        2.764242e-04
                 345       -3.377139e+00       -3.374687e+00        2.757149e-04
                 346       -3.377139e+00       -3.374694e+00        2.750091e-04
                 347       -3.377139e+00       -3.374701e+00        2.743069e-04
                 348       -3.377139e+00       -3.374708e+00        2.736081e-04
                 349       -3.376837e+00       -3.374714e+00        2.728922e-04
                 350       -3.376838e+00       -3.374720e+00        2.721799e-04
                 351       -3.376687e+00       -3.374726e+00        2.714621e-04
                 352       -3.376536e+00       -3.374731e+00        2.707396e-04
                 353       -3.377141e+00       -3.374738e+00        2.700587e-04
                 354       -3.376990e+00       -3.374744e+00        2.693707e-04
                 355       -3.376990e+00       -3.374750e+00        2.686862e-04
                 356       -3.377141e+00       -3.374757e+00        2.680154e-04
                 357       -3.377141e+00       -3.374764e+00        2.673478e-04
                 358       -3.377141e+00       -3.374770e+00        2.666835e-04
                 359       -3.376839e+00       -3.374776e+00        2.660030e-04
                 360       -3.376839e+00       -3.374782e+00        2.653258e-04
                 361       -3.376537e+00       -3.374787e+00        2.646354e-04
                 362       -3.376537e+00       -3.374792e+00        2.639485e-04
                 363       -3.376537e+00       -3.374796e+00        2.632652e-04
                 364       -3.376235e+00       -3.374800e+00        2.625716e-04
                 365       -3.376538e+00       -3.374805e+00        2.618953e-04
                 366       -3.376538e+00       -3.374810e+00        2.612226e-04
                 367       -3.376236e+00       -3.374814e+00        2.605397e-04
                 368       -3.376085e+00       -3.374817e+00        2.598546e-04
                 369       -3.376085e+00       -3.374821e+00        2.591731e-04
                 370       -3.376085e+00       -3.374824e+00        2.584951e-04
                 371       -3.375934e+00       -3.374827e+00        2.578157e-04
                 372       -3.375782e+00       -3.374830e+00        2.571354e-04
                 373       -3.375631e+00       -3.374832e+00        2.564550e-04
                 374       -3.375480e+00       -3.374834e+00        2.557752e-04
                 375       -3.375480e+00       -3.374835e+00        2.550989e-04
                 376       -3.375329e+00       -3.374837e+00        2.544238e-04
                 377       -3.375177e+00       -3.374837e+00        2.537506e-04
                 378       -3.375328e+00       -3.374839e+00        2.530826e-04
                 379       -3.375177e+00       -3.374840e+00        2.524164e-04
                 380       -3.375025e+00       -3.374840e+00        2.517526e-04
                 381       -3.375025e+00       -3.374841e+00        2.510923e-04
                 382       -3.375025e+00       -3.374841e+00        2.504355e-04
                 383       -3.375025e+00       -3.374842e+00        2.497820e-04
                 384       -3.374873e+00       -3.374842e+00        2.491316e-04
                 385       -3.374873e+00       -3.374842e+00        2.484845e-04
                 386       -3.374873e+00       -3.374842e+00        2.478408e-04
                 387       -3.375024e+00       -3.374842e+00        2.472008e-04
                 388       -3.374268e+00       -3.374841e+00        2.465681e-04
                 389       -3.373814e+00       -3.374838e+00        2.459484e-04
                 390       -3.373814e+00       -3.374836e+00        2.453318e-04
                 391       -3.373965e+00       -3.374833e+00        2.447144e-04
                 392       -3.373663e+00       -3.374830e+00        2.441084e-04
                 393       -3.373663e+00       -3.374827e+00        2.435053e-04
                 394       -3.373512e+00       -3.374824e+00        2.429102e-04
                 395       -3.373511e+00       -3.374821e+00        2.423179e-04
                 396       -3.373813e+00       -3.374818e+00        2.417194e-04
                 397       -3.373511e+00       -3.374815e+00        2.411329e-04
                 398       -3.373813e+00       -3.374812e+00        2.405402e-04
                 399       -3.373964e+00       -3.374810e+00        2.399467e-04
                 400       -3.373662e+00       -3.374807e+00        2.393641e-04
                 401       -3.373661e+00       -3.374804e+00        2.387842e-04
                 402       -3.373812e+00       -3.374802e+00        2.382030e-04
                 403       -3.374114e+00       -3.374800e+00        2.376180e-04
                 404       -3.374114e+00       -3.374799e+00        2.370359e-04
                 405       -3.373963e+00       -3.374797e+00        2.364596e-04
                 406       -3.373812e+00       -3.374794e+00        2.358896e-04
                 407       -3.373963e+00       -3.374792e+00        2.353189e-04
                 408       -3.373660e+00       -3.374789e+00        2.347585e-04
                 409       -3.373811e+00       -3.374787e+00        2.341967e-04
                 410       -3.373509e+00       -3.374784e+00        2.336462e-04
                 411       -3.373509e+00       -3.374781e+00        2.330983e-04
                 412       -3.373508e+00       -3.374778e+00        2.325530e-04
                 413       -3.373660e+00       -3.374775e+00        2.320057e-04
                 414       -3.373660e+00       -3.374772e+00        2.314609e-04
                 415       -3.373660e+00       -3.374770e+00        2.309187e-04
                 416       -3.373660e+00       -3.374767e+00        2.303790e-04
                 417       -3.373659e+00       -3.374764e+00        2.298419e-04
                 418       -3.373206e+00       -3.374760e+00        2.293222e-04
                 419       -3.373206e+00       -3.374757e+00        2.288049e-04
                 420       -3.373055e+00       -3.374753e+00        2.282960e-04
                 421       -3.372752e+00       -3.374748e+00        2.278032e-04
                 422       -3.372752e+00       -3.374743e+00        2.273124e-04
                 423       -3.372752e+00       -3.374739e+00        2.268238e-04
                 424       -3.372752e+00       -3.374734e+00        2.263372e-04
                 425       -3.372753e+00       -3.374729e+00        2.258526e-04
                 426       -3.372904e+00       -3.374725e+00        2.253631e-04
                 427       -3.373055e+00       -3.374721e+00        2.248693e-04
                 428       -3.372904e+00       -3.374717e+00        2.243840e-04
                 429       -3.373055e+00       -3.374713e+00        2.238944e-04
                 430       -3.373205e+00       -3.374709e+00        2.234011e-04
                 431       -3.372601e+00       -3.374704e+00        2.229363e-04
                 432       -3.372601e+00       -3.374700e+00        2.224735e-04
                 433       -3.372752e+00       -3.374695e+00        2.220051e-04
                 434       -3.372902e+00       -3.374691e+00        2.215320e-04
                 435       -3.373053e+00       -3.374687e+00        2.210548e-04
                 436       -3.372751e+00       -3.374683e+00        2.205924e-04
                 437       -3.372599e+00       -3.374678e+00        2.201391e-04
                 438       -3.372448e+00       -3.374673e+00        2.196953e-04
                 439       -3.372448e+00       -3.374668e+00        2.192533e-04
                 440       -3.372145e+00       -3.374662e+00        2.188300e-04
                 441       -3.371995e+00       -3.374656e+00        2.184173e-04
                 442       -3.371843e+00       -3.374650e+00        2.180159e-04
                 443       -3.371995e+00       -3.374644e+00        2.176061e-04
                 444       -3.372146e+00       -3.374638e+00        2.171887e-04
                 445       -3.371994e+00       -3.374632e+00        2.167819e-04
                 446       -3.371843e+00       -3.374626e+00        2.163860e-04
                 447       -3.371994e+00       -3.374620e+00        2.159820e-04
                 448       -3.371843e+00       -3.374614e+00        2.155888e-04
                 449       -3.371843e+00       -3.374608e+00        2.151969e-04
                 450       -3.372145e+00       -3.374602e+00        2.147883e-04
                 451       -3.371995e+00       -3.374596e+00        2.143898e-04
                 452       -3.371995e+00       -3.374591e+00        2.139927e-04
                 453       -3.372146e+00       -3.374585e+00        2.135884e-04
                 454       -3.372297e+00       -3.374580e+00        2.131774e-04
                 455       -3.372297e+00       -3.374575e+00        2.127679e-04
                 456       -3.372146e+00       -3.374570e+00        2.123680e-04
                 457       -3.372146e+00       -3.374565e+00        2.119695e-04
                 458       -3.371995e+00       -3.374559e+00        2.115809e-04
                 459       -3.372146e+00       -3.374554e+00        2.111852e-04
                 460       -3.371995e+00       -3.374548e+00        2.107993e-04
                 461       -3.371693e+00       -3.374542e+00        2.104330e-04
                 462       -3.371391e+00       -3.374535e+00        2.100880e-04
                 463       -3.371391e+00       -3.374528e+00        2.097439e-04
                 464       -3.371694e+00       -3.374522e+00        2.093808e-04
