16.9885  -0.175294  2.06363  1
14.4224  0.0171943  6.14405  1
11.6622  -1.77946  5.86655  1
14.7158  -3.12272  3.79353  1
14.7145  -0.970776  6.80986  1
13.5121  4.03211  6.53505  1
9.09984  7.06068  4.34224  1
9.09984  7.06068  4.34224  0.875
7.16799  7.41779  4.74428  0.888889
7.16799  7.41779  4.74428  0.8
6.82585  5.67558  5.3271  0.818182
6.82585  5.67558  5.3271  0.75
5.28065  3.30313  8.70142  0.769231
8.04449  3.98812  9.20604  0.785714
8.04449  3.98812  9.20604  0.733333
10.4498  3.28813  8.5078  0.75
10.4498  3.28813  8.5078  0.705882
8.50515  4.15107  8.98895  0.722222
7.34069  3.53085  7.34571  0.736842
5.65633  4.32495  3.46303  0.75
1.5984  6.62865  2.06039  0.761905
0.359277  7.57543  4.09032  0.772727
2.6152  5.03936  2.56219  0.782609
2.6152  5.03936  2.56219  0.75
3.98181  4.98222  1.53402  0.76
3.98181  4.98222  1.53402  0.730769
1.26459  4.63088  1.15748  0.740741
1.60388  4.88361  3.16465  0.75
3.10298  7.48894  3.91415  0.758621
3.10298  7.48894  3.91415  0.733333
3.10298  7.48894  3.91415  0.709677
3.2883  5.83491  2.89363  0.71875
3.2883  5.83491  2.89363  0.69697
2.47508  4.42546  1.66443  0.705882
2.84878  2.14948  5.39933  0.714286
2.84878  2.14948  5.39933  0.694444
2.84878  2.14948  5.39933  0.675676
2.89382  1.27444  6.01398  0.684211
2.89382  1.27444  6.01398  0.666667
-0.456144  3.04119  7.95242  0.675
-0.279589  2.71865  5.49155  0.682927
-0.279589  2.71865  5.49155  0.666667
0.0894477  0.129333  6.0254  0.674419
0.0894477  0.129333  6.0254  0.659091
0.0894477  0.129333  6.0254  0.644444
1.22602  0.202053  6.86837  0.652174
2.53244  -0.520297  6.32093  0.659574
2.53244  -0.520297  6.32093  0.645833
2.53244  -0.520297  6.32093  0.632653
2.53244  -0.520297  6.32093  0.62
2.73812  1.51787  6.41153  0.627451
1.56098  1.94097  4.40657  0.634615
1.56098  1.94097  4.40657  0.622642
1.14482  2.21152  4.06204  0.62963
1.14482  2.21152  4.06204  0.618182
2.48426  0.386148  5.33527  0.625
2.48426  0.386148  5.33527  0.614035
-0.424075  0.810497  3.00692  0.62069
-0.424075  0.810497  3.00692  0.610169
0.888846  2.04345  4.1213  0.616667
0.888846  2.04345  4.1213  0.606557
0.888846  2.04345  4.1213  0.596774
-0.876534  2.24935  5.8727  0.603175
2.46261  1.0369  5.46669  0.609375
2.46261  1.0369  5.46669  0.6
3.07252  0.350718  4.9205  0.606061
2.13171  2.29906  4.09991  0.61194
2.13171  2.29906  4.09991  0.602941
0.513575  0.568606  5.12593  0.608696
0.513575  0.568606  5.12593  0.6
0.513575  0.568606  5.12593  0.591549
0.513575  0.568606  5.12593  0.583333
0.513575  0.568606  5.12593  0.575342
0.513575  0.568606  5.12593  0.567568
0.205422  -0.389723  2.79057  0.573333
-1.36997  2.5259  4.32615  0.578947
-2.24597  2.00062  2.10597  0.584416
-1.56577  -0.448051  2.08358  0.589744
-1.56577  -0.448051  2.08358  0.582278
-1.56577  -0.448051  2.08358  0.575
-1.56577  -0.448051  2.08358  0.567901
-1.56577  -0.448051  2.08358  0.560976
-1.56577  -0.448051  2.08358  0.554217
-1.56577  -0.448051  2.08358  0.547619
-1.34978  0.601631  4.41752  0.552941
1.67626  1.65656  2.66155  0.55814
1.87371  -0.343312  1.31959  0.563218
1.87371  -0.343312  1.31959  0.556818
1.37957  -2.49592  2.09399  0.561798
1.37957  -2.49592  2.09399  0.555556
0.875216  -3.47665  4.7637  0.56044
0.875216  -3.47665  4.7637  0.554348
0.124653  -3.73373  3.19235  0.55914
0.852083  -2.36885  2.19633  0.56383
0.852083  -2.36885  2.19633  0.557895
0.245508  -2.18021  5.29041  0.5625
0.245508  -2.18021  5.29041  0.556701
1.67207  -1.15346  4.92713  0.561224
1.67207  -1.15346  4.92713  0.555556
1.67207  -1.15346  4.92713  0.55
1.67207  -1.15346  4.92713  0.544554
0.190035  -2.82882  4.93872  0.54902
1.14656  0.232482  6.57592  0.553398
-0.855879  1.55565  3.40187  0.557692
-0.855879  1.55565  3.40187  0.552381
-0.855879  1.55565  3.40187  0.54717
-0.855879  1.55565  3.40187  0.542056
-0.855879  1.55565  3.40187  0.537037
2.04009  0.458398  3.59383  0.541284
2.04009  0.458398  3.59383  0.536364
3.26645  0.330235  5.16144  0.540541
3.26645  0.330235  5.16144  0.535714
2.34578  0.513438  5.72355  0.539823
0.0627125  1.552  4.96099  0.54386
0.0627125  1.552  4.96099  0.53913
-1.02704  1.48794  1.68548  0.543103
2.08765  0.561615  0.259742  0.547009
1.22735  1.55298  1.15463  0.550847
1.22735  1.55298  1.15463  0.546218
5.94848  -1.52934  4.06618  0.55
4.37063  -2.02556  3.25713  0.553719
1.41833  -3.48494  5.97994  0.557377
1.41833  -3.48494  5.97994  0.552846
1.41833  -3.48494  5.97994  0.548387
-0.826397  -4.29662  5.89953  0.552
-0.826397  -4.29662  5.89953  0.547619
-0.749374  -2.8698  6.95469  0.551181
0.204753  -0.162567  7.37528  0.554688
-0.0163603  -4.52564  3.81236  0.55814
-0.0163603  -4.52564  3.81236  0.553846
-0.0163603  -4.52564  3.81236  0.549618
-0.0163603  -4.52564  3.81236  0.545455
-0.0163603  -4.52564  3.81236  0.541353
1.27355  -7.17184  4.19303  0.544776
1.27355  -7.17184  4.19303  0.540741
1.27355  -7.17184  4.19303  0.536765
1.27355  -7.17184  4.19303  0.532847
1.27355  -7.17184  4.19303  0.528986
-1.18328  -6.90156  5.1817  0.532374
-1.18328  -6.90156  5.1817  0.528571
-1.18328  -6.90156  5.1817  0.524823
-0.0787502  -5.952  6.78049  0.528169
-0.0787502  -5.952  6.78049  0.524476
-0.0787502  -5.952  6.78049  0.520833
3.2234  -5.31732  10.7164  0.524138
0.970303  -4.50809  12.2232  0.527397
-0.579782  -1.47738  10.6277  0.530612
-0.334661  0.267367  12.3423  0.533784
-2.93797  0.639035  12.5846  0.536913
-6.08555  0.0660518  12.4767  0.54
-7.91336  -0.956109  12.189  0.543046
-7.91336  -0.956109  12.189  0.539474
-4.83081  -0.414149  11.5824  0.542484
-5.9769  3.90296  10.9527  0.545455
-5.9769  3.90296  10.9527  0.541935
-5.9769  3.90296  10.9527  0.538462
-5.9769  3.90296  10.9527  0.535032
-5.9769  3.90296  10.9527  0.531646
-3.66925  0.0892696  8.75919  0.534591
-3.66925  0.0892696  8.75919  0.53125
-2.28414  -4.38099  7.02639  0.534161
-2.93352  -2.49837  7.41778  0.537037
-4.47223  -2.65607  6.595  0.539877
-3.62119  -1.06934  8.86609  0.542683
-3.62119  -1.06934  8.86609  0.539394
-3.62119  -1.06934  8.86609  0.536145
-4.02172  -0.672422  9.76117  0.538922
-4.02172  -0.672422  9.76117  0.535714
-4.02172  -0.672422  9.76117  0.532544
0.154121  -1.93661  8.5486  0.535294
-1.0489  -2.22524  5.9911  0.538012
-1.0489  -2.22524  5.9911  0.534884
-1.0489  -2.22524  5.9911  0.531792
-1.27831  -3.51338  5.51783  0.534483
2.01644  -4.20635  2.6736  0.537143
2.01644  -4.20635  2.6736  0.534091
2.01644  -4.20635  2.6736  0.531073
0.52386  -4.03695  -1.20257  0.533708
0.52386  -4.03695  -1.20257  0.530726
3.00272  -3.03049  -1.63815  0.533333
3.00272  -3.03049  -1.63815  0.530387
3.7987  -0.623797  1.76192  0.532967
3.7987  -0.623797  1.76192  0.530055
3.7987  -0.623797  1.76192  0.527174
3.7987  -0.623797  1.76192  0.524324
3.7987  -0.623797  1.76192  0.521505
3.16169  2.5766  0.417902  0.524064
3.16169  2.5766  0.417902  0.521277
1.53771  -0.54802  -0.41985  0.52381
-2.15954  -0.760752  1.03205  0.526316
-2.15954  -0.760752  1.03205  0.52356
0.572389  1.23577  3.28089  0.526042
0.572389  1.23577  3.28089  0.523316
2.17218  -0.45397  2.75174  0.525773
2.17218  -0.45397  2.75174  0.523077
-1.67071  -1.00034  3.59583  0.52551
-1.67071  -1.00034  3.59583  0.522843
-1.67071  -1.00034  3.59583  0.520202
-1.67071  -1.00034  3.59583  0.517588
2.88729  -0.445105  4.89554  0.52
2.88729  -0.445105  4.89554  0.517413
1.69326  -0.912284  4.44619  0.519802
1.69326  -0.912284  4.44619  0.517241
1.69326  -0.912284  4.44619  0.514706
1.69326  -0.912284  4.44619  0.512195
1.69326  -0.912284  4.44619  0.509709
1.69326  -0.912284  4.44619  0.507246
1.69326  -0.912284  4.44619  0.504808
3.29872  -0.130728  3.88182  0.507177
3.29872  -0.130728  3.88182  0.504762
3.29872  -0.130728  3.88182  0.50237
3.29872  -0.130728  3.88182  0.5
3.29872  -0.130728  3.88182  0.497653
4.11605  0.0738777  4.07182  0.5
1.67804  0.590943  2.70089  0.502326
1.67804  0.590943  2.70089  0.5
1.67804  0.590943  2.70089  0.497696
1.39782  -1.73642  3.53069  0.5
1.39782  -1.73642  3.53069  0.497717
1.39782  -1.73642  3.53069  0.495455
0.905514  0.808156  4.72931  0.497738
0.905514  0.808156  4.72931  0.495495
0.905514  0.808156  4.72931  0.493274
0.905514  0.808156  4.72931  0.491071
0.363587  1.33498  3.15627  0.493333
0.363587  1.33498  3.15627  0.49115
0.363587  1.33498  3.15627  0.488987
0.363587  1.33498  3.15627  0.486842
0.363587  1.33498  3.15627  0.484716
0.997858  0.828121  2.24448  0.486957
0.997858  0.828121  2.24448  0.484848
-1.26602  1.0751  2.47018  0.487069
-1.26602  1.0751  2.47018  0.484979
-1.26602  1.0751  2.47018  0.482906
-1.26602  1.0751  2.47018  0.480851
-1.26602  1.0751  2.47018  0.478814
-1.26602  1.0751  2.47018  0.476793
-1.26602  1.0751  2.47018  0.47479
-2.06936  1.03386  2.05221  0.476987
-2.06936  1.03386  2.05221  0.475
-2.06936  1.03386  2.05221  0.473029
-3.5679  -0.220221  4.35841  0.475207
-0.658182  -2.37047  5.25495  0.477366
-0.658182  -2.37047  5.25495  0.47541
0.76448  -0.240595  5.19633  0.477551
0.753156  -0.289886  2.23639  0.479675
0.753156  -0.289886  2.23639  0.477733
0.753156  -0.289886  2.23639  0.475806
0.753156  -0.289886  2.23639  0.473896
0.753156  -0.289886  2.23639  0.472
0.753156  -0.289886  2.23639  0.47012
0.753156  -0.289886  2.23639  0.468254
2.48424  0.796749  1.82829  0.470356
2.48424  0.796749  1.82829  0.468504
2.48424  0.796749  1.82829  0.466667
2.55813  2.2222  3.92295  0.46875
0.832125  2.42332  2.35554  0.470817
0.832125  2.42332  2.35554  0.468992
0.832125  2.42332  2.35554  0.467181
0.832125  2.42332  2.35554  0.465385
-1.04156  2.21213  2.86371  0.467433
-1.99425  2.58784  5.60621  0.469466
-1.44237  0.586601  6.74266  0.471483
0.972211  3.80079  5.72965  0.473485
-0.335258  1.71528  4.93077  0.475472
-0.335258  1.71528  4.93077  0.473684
1.38776  -0.440931  5.02528  0.475655
1.38776  -0.440931  5.02528  0.473881
1.38776  -0.440931  5.02528  0.472119
1.38776  -0.440931  5.02528  0.47037
0.890094  -1.94906  3.85374  0.472325
0.890094  -1.94906  3.85374  0.470588
0.890094  -1.94906  3.85374  0.468864
0.890094  -1.94906  3.85374  0.467153
-0.00838577  -0.583385  2.11257  0.469091
-0.00838577  -0.583385  2.11257  0.467391
-3.02688  -0.319632  3.62534  0.469314
-0.415707  -0.859465  3.15792  0.471223
0.806706  0.169677  3.59141  0.473118
0.806706  0.169677  3.59141  0.471429
1.18472  1.16563  4.0793  0.47331
1.18472  1.16563  4.0793  0.471631
2.39446  -0.252653  4.6061  0.473498
1.49373  -1.41781  3.52225  0.475352
1.49373  -1.41781  3.52225  0.473684
1.49373  -1.41781  3.52225  0.472028
0.672899  -0.919684  3.12745  0.473868
0.672899  -0.919684  3.12745  0.472222
0.672899  -0.919684  3.12745  0.470588
1.4793  -1.8973  2.6041  0.472414
1.4793  -1.8973  2.6041  0.47079
1.4793  -1.8973  2.6041  0.469178
1.4793  -1.8973  2.6041  0.467577
1.83737  0.720718  1.51824  0.469388
